Gene	GMA2a	GMA2b	GMA2c	GMA2d	GMA2e	GMA3a	GMA3b	GMA3c	GMA3d	GMA3e	GMA4a	GMA4b	GMA4c	GMA4d	GMA4e	GMA2a.1	GMA2b.1	GMA2c.1	GMA2d.1	GMA2e.1	GMA3a.1	GMA3b.1	GMA3c.1	GMA3d.1	GMA3e.1	GMA4a.1	GMA4b.1	GMA4c.1	GMA4d.1	GMA4e.1
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24
75423 0.4582617 0.662082185 0.510220525 0.466413305 0.59022943 0.59541973 0.61741632 0.65882309 0.55716179 0.537534805 0.605384585 0.55686526 0.6480437 0.565379275 0.73054675 0.4582617 0.662082185 0.510220525 0.466413305 0.59022943 0.59541973 0.61741632 0.65882309 0.55716179 0.537534805 0.605384585 0.55686526 0.6480437 0.565379275 0.73054675
75424 -0.01192 0.16143331 0.09487658 0.19227381 0.27299701 0.1596978 0.19449695 0.14004381 0.20932139 0.17346927 -0.0213236 0.14789951 0.05129993 0.18806137 0.13102325 -0.01192 0.16143331 0.09487658 0.19227381 0.27299701 0.1596978 0.19449695 0.14004381 0.20932139 0.17346927 -0.0213236 0.14789951 0.05129993 0.18806137 0.13102325
75425 -0.5003645 -0.3268923 -0.2531427 -0.5234633 -0.3500386 -0.5805659 -0.3385671 -0.449011 -0.4789965 -0.4490245 -0.5572673 -0.3889857 -0.2353614 -0.5015839 -0.3261738 -0.5003645 -0.3268923 -0.2531427 -0.5234633 -0.3500386 -0.5805659 -0.3385671 -0.449011 -0.4789965 -0.4490245 -0.5572673 -0.3889857 -0.2353614 -0.5015839 -0.3261738
75465 -0.6626628 -0.4082832 -0.5337007 -0.6060804 -0.3255122 -0.912846 -0.5489326 -0.5182641 -0.6882659 -0.5865663 -0.6368064 -0.6366011 -0.5592465 -0.5767124 -0.4283774 -0.6626628 -0.4082832 -0.5337007 -0.6060804 -0.3255122 -0.912846 -0.5489326 -0.5182641 -0.6882659 -0.5865663 -0.6368064 -0.6366011 -0.5592465 -0.5767124 -0.4283774
75475 -0.873495 -0.7352958 -0.7887472 -0.80493 -0.9007384 -0.7942709 -0.607957 -0.6694726 -0.5594409 -0.8777736 -0.6810959 -0.7591571 -0.6461681 -0.630931 -0.6603126 -0.873495 -0.7352958 -0.7887472 -0.80493 -0.9007384 -0.7942709 -0.607957 -0.6694726 -0.5594409 -0.8777736 -0.6810959 -0.7591571 -0.6461681 -0.630931 -0.6603126
75538 -0.2198633 -0.0453218 -0.3176331 -0.2236189 -0.2724946 -0.2628678 -0.1490583 -0.236133 -0.2505722 0.0386296 -0.4947738 -0.1209026 -0.1427178 -0.3544758 -0.2831049 -0.2198633 -0.0453218 -0.3176331 -0.2236189 -0.2724946 -0.2628678 -0.1490583 -0.236133 -0.2505722 0.0386296 -0.4947738 -0.1209026 -0.1427178 -0.3544758 -0.2831049
75556 -0.0396472 -0.2022225 0.03549431 -0.0824915 -0.1122608 -0.2183323 -0.3032099 -0.2319716 -0.073942 -0.3113483 -0.204702 -0.2669798 -0.2267636 -0.1796545 -0.2074376 -0.0396472 -0.2022225 0.03549431 -0.0824915 -0.1122608 -0.2183323 -0.3032099 -0.2319716 -0.073942 -0.3113483 -0.204702 -0.2669798 -0.2267636 -0.1796545 -0.2074376
75560 0.841642035 0.687780435 0.8416736 0.591207755 0.71663478 0.826001025 0.70919973 0.72105274 0.84505303 0.89734925 0.776981775 0.688790995 0.76259568 0.843718415 0.685632845 0.841642035 0.687780435 0.8416736 0.591207755 0.71663478 0.826001025 0.70919973 0.72105274 0.84505303 0.89734925 0.776981775 0.688790995 0.76259568 0.843718415 0.685632845
75564 -0.4279619 -0.5589757 -0.5944382 -0.5900326 -0.4153653 -0.8062354 -0.5927706 -0.5024681 -0.6344962 -0.4970097 -0.7365452 -0.7774519 -0.6315668 -0.6306442 -0.6247112 -0.4279619 -0.5589757 -0.5944382 -0.5900326 -0.4153653 -0.8062354 -0.5927706 -0.5024681 -0.6344962 -0.4970097 -0.7365452 -0.7774519 -0.6315668 -0.6306442 -0.6247112
75565 1.63909602 1.63206366 1.75897733 1.58289775 1.56878041 1.69399908 1.60306457 1.59103578 1.60285198 1.60660234 1.60608434 1.57874549 1.60406769 1.54444982 1.64254789 1.63909602 1.63206366 1.75897733 1.58289775 1.56878041 1.69399908 1.60306457 1.59103578 1.60285198 1.60660234 1.60608434 1.57874549 1.60406769 1.54444982 1.64254789
75590 -0.56700565 -0.7395516 -0.69405545 -0.54671025 -0.7564724 -0.55971215 -0.58575905 -0.6449335 -0.6003459 -0.64986115 -0.5043967 -0.68985595 -0.67764975 -0.6071453 -0.75533325 -0.56700565 -0.7395516 -0.69405545 -0.54671025 -0.7564724 -0.55971215 -0.58575905 -0.6449335 -0.6003459 -0.64986115 -0.5043967 -0.68985595 -0.67764975 -0.6071453 -0.75533325
75605 -0.113165453 -0.06190899 -0.137624587 -0.103013293 -0.224895187 -0.04092863 -0.09577003 0.01563394 -0.08221363 -0.083704843 -0.052701727 -0.133310543 -0.124378543 -0.104356893 -0.13766375 -0.113165453 -0.06190899 -0.137624587 -0.103013293 -0.224895187 -0.04092863 -0.09577003 0.01563394 -0.08221363 -0.083704843 -0.052701727 -0.133310543 -0.124378543 -0.104356893 -0.13766375
75608 0.09536907 0.25801248 0.17165983 0.27413773 0.16034317 0.25880102 0.31324676 0.30125755 0.19871385 0.20141228 0.38585073 0.23403637 0.07041818 0.20683624 0.23310428 0.09536907 0.25801248 0.17165983 0.27413773 0.16034317 0.25880102 0.31324676 0.30125755 0.19871385 0.20141228 0.38585073 0.23403637 0.07041818 0.20683624 0.23310428
75613 -0.73575705 -0.58379525 -0.45768965 -0.360891 -0.9329922 -0.5080096 -0.874981 -0.71901115 -0.7106353 -0.81208335 -0.5971949 -0.7772657 -0.889042 -0.6654912 -0.7475714 -0.73575705 -0.58379525 -0.45768965 -0.360891 -0.9329922 -0.5080096 -0.874981 -0.71901115 -0.7106353 -0.81208335 -0.5971949 -0.7772657 -0.889042 -0.6654912 -0.7475714
75617 0.11751399 0.45769776 0.23195802 0.08163114 0.44988617 0.02032764 0.27217496 0.23623566 0.06672254 0.16068355 -0.0077766 0.29713396 0.35795086 0.15385741 0.21422698 0.11751399 0.45769776 0.23195802 0.08163114 0.44988617 0.02032764 0.27217496 0.23623566 0.06672254 0.16068355 -0.0077766 0.29713396 0.35795086 0.15385741 0.21422698
75619 -1.2613264 -1.2369667 -1.6050555 -1.3653916 -0.9660232 -1.787571 -1.135329 -1.3532669 -1.3548107 -1.1501217 -1.4778572 -1.0136967 -0.9719074 -1.1492186 -1.2480029 -1.2613264 -1.2369667 -1.6050555 -1.3653916 -0.9660232 -1.787571 -1.135329 -1.3532669 -1.3548107 -1.1501217 -1.4778572 -1.0136967 -0.9719074 -1.1492186 -1.2480029
75623 -0.5528299 -0.2085894 -0.3966694 -0.4861896 -0.269516 -0.6207441 -0.3271243 -0.3388631 -0.478986 -0.7326239 -0.6717321 -0.3708753 -0.0643674 -0.4247561 -0.3553777 -0.5528299 -0.2085894 -0.3966694 -0.4861896 -0.269516 -0.6207441 -0.3271243 -0.3388631 -0.478986 -0.7326239 -0.6717321 -0.3708753 -0.0643674 -0.4247561 -0.3553777
75646 -0.786762335 -0.6354759 -0.93636829 -0.782794555 -0.857924615 -0.66623405 -0.70140439 -0.696885675 -0.8746422 -0.83057357 -0.743961255 -0.65471562 -0.723911 -0.839392 -0.74269073 -0.786762335 -0.6354759 -0.93636829 -0.782794555 -0.857924615 -0.66623405 -0.70140439 -0.696885675 -0.8746422 -0.83057357 -0.743961255 -0.65471562 -0.723911 -0.839392 -0.74269073
75665 -0.4577687 -0.590562 -0.3199784 -0.3450926 -0.5335013 -0.533497 -0.5188181 -0.5530806 -0.3954327 -0.2012715 -0.4006205 -0.6141915 -0.4174255 -0.3826462 -0.5830156 -0.4577687 -0.590562 -0.3199784 -0.3450926 -0.5335013 -0.533497 -0.5188181 -0.5530806 -0.3954327 -0.2012715 -0.4006205 -0.6141915 -0.4174255 -0.3826462 -0.5830156
75669 -1.7838517 -1.5985245 -1.5781454 -1.5529332 -1.7663939 -1.5184355 -1.4260056 -1.5237697 -1.6927707 -1.5601823 -1.2707414 -1.4088154 -1.7417825 -1.5179839 -1.3935157 -1.7838517 -1.5985245 -1.5781454 -1.5529332 -1.7663939 -1.5184355 -1.4260056 -1.5237697 -1.6927707 -1.5601823 -1.2707414 -1.4088154 -1.7417825 -1.5179839 -1.3935157
75705 0.22308816 0.19463845 0.23318413 0.18630771 0.25553236 0.12240545 0.166272433 0.138399153 0.23628965 0.149043773 0.172167097 0.214883033 0.141037107 0.246179833 0.154237157 0.22308816 0.19463845 0.23318413 0.18630771 0.25553236 0.12240545 0.166272433 0.138399153 0.23628965 0.149043773 0.172167097 0.214883033 0.141037107 0.246179833 0.154237157
75717 1.287429765 1.31636382 1.26691316 1.39166216 1.413810675 1.30782875 1.218312375 1.2748663 1.22664589 1.493073805 1.233986745 1.29772357 1.15965509 1.18762376 1.31983508 1.287429765 1.31636382 1.26691316 1.39166216 1.413810675 1.30782875 1.218312375 1.2748663 1.22664589 1.493073805 1.233986745 1.29772357 1.15965509 1.18762376 1.31983508
75721 1.19748291 1.29417502 1.17561887 1.28743763 1.33045782 1.36689258 1.36855154 1.34136222 1.19501481 1.27765108 1.48649557 1.36965129 1.18098161 1.1754106 1.31808538 1.19748291 1.29417502 1.17561887 1.28743763 1.33045782 1.36689258 1.36855154 1.34136222 1.19501481 1.27765108 1.48649557 1.36965129 1.18098161 1.1754106 1.31808538
75723 1.0024013 1.07821849 0.9771866 0.91074873 1.09715693 0.94058905 0.91377005 0.91797668 0.86897949 1.02471908 0.73203283 1.00942562 1.07947361 0.78175263 0.88658523 1.0024013 1.07821849 0.9771866 0.91074873 1.09715693 0.94058905 0.91377005 0.91797668 0.86897949 1.02471908 0.73203283 1.00942562 1.07947361 0.78175263 0.88658523
75725 -0.12743765 -0.20915054 -0.260535445 -0.383882465 -0.240868955 -0.35156705 -0.432950045 -0.33320101 -0.45375069 -0.20635768 -0.42688264 -0.36744653 -0.541572205 -0.45170133 -0.320170625 -0.12743765 -0.20915054 -0.260535445 -0.383882465 -0.240868955 -0.35156705 -0.432950045 -0.33320101 -0.45375069 -0.20635768 -0.42688264 -0.36744653 -0.541572205 -0.45170133 -0.320170625
75747 -2.0505011 -2.0614729 -2.0098399 -1.8099906 -1.7765958 -1.8773042 -1.8784819 -1.7421509 -1.8444431 -1.9945246 -1.9612587 -1.9113278 -1.9428749 -1.9153836 -1.919162 -2.0505011 -2.0614729 -2.0098399 -1.8099906 -1.7765958 -1.8773042 -1.8784819 -1.7421509 -1.8444431 -1.9945246 -1.9612587 -1.9113278 -1.9428749 -1.9153836 -1.919162
75750 -0.0376826 0.13513165 -0.0189269 0.04967706 0.08092425 -0.0441398 0.19045362 -0.0399338 -0.1302764 -0.0276757 0.11514678 0.08485147 0.0459288 -0.1482351 0.13756221 -0.0376826 0.13513165 -0.0189269 0.04967706 0.08092425 -0.0441398 0.19045362 -0.0399338 -0.1302764 -0.0276757 0.11514678 0.08485147 0.0459288 -0.1482351 0.13756221
75751 -0.6128395 -0.495571 -0.8428425 -0.6636971 -0.5022844 -0.584226 -0.5862505 -0.5563436 -0.6881041 -0.590207 -0.7395114 -0.6416289 -0.5155943 -0.7730971 -0.5726953 -0.6128395 -0.495571 -0.8428425 -0.6636971 -0.5022844 -0.584226 -0.5862505 -0.5563436 -0.6881041 -0.590207 -0.7395114 -0.6416289 -0.5155943 -0.7730971 -0.5726953
75753 -0.51203 -0.680380125 -0.707253845 -0.63137201 -0.69425474 -0.606405735 -0.44789852 -0.59493997 -0.634306515 -0.8072461 -0.55525538 -0.64591559 -0.889325925 -0.60364762 -0.503586045 -0.51203 -0.680380125 -0.707253845 -0.63137201 -0.69425474 -0.606405735 -0.44789852 -0.59493997 -0.634306515 -0.8072461 -0.55525538 -0.64591559 -0.889325925 -0.60364762 -0.503586045
75763 0.46401671 0.10704752 0.37366711 0.2740132 0.32867561 0.28898272 0.12341272 0.2019016 0.44340467 0.54272747 0.00052331 0.15542979 0.20612365 0.24993503 0.27665173 0.46401671 0.10704752 0.37366711 0.2740132 0.32867561 0.28898272 0.12341272 0.2019016 0.44340467 0.54272747 0.00052331 0.15542979 0.20612365 0.24993503 0.27665173
75767 -0.1901153 -0.1127989 -0.0479282 -0.2598754 -0.2326656 -0.4626572 -0.3179309 -0.2435486 -0.2891997 -0.5058929 -0.521384 -0.177359 -0.0908592 -0.3199507 -0.176128 -0.1901153 -0.1127989 -0.0479282 -0.2598754 -0.2326656 -0.4626572 -0.3179309 -0.2435486 -0.2891997 -0.5058929 -0.521384 -0.177359 -0.0908592 -0.3199507 -0.176128
75782 1.98225032 1.54049797 1.78132178 1.58864409 1.6163564 1.58288874 1.34796142 1.44821591 1.63756372 1.81239534 1.25866187 1.44366884 1.67494248 1.70050142 1.43968307 1.98225032 1.54049797 1.78132178 1.58864409 1.6163564 1.58288874 1.34796142 1.44821591 1.63756372 1.81239534 1.25866187 1.44366884 1.67494248 1.70050142 1.43968307
75788 1.05282642 1.00384173 1.00859427 1.1940053 1.09445642 1.27380804 1.08381082 1.10792181 1.13120777 1.05745881 1.31494791 1.22003504 0.92889418 1.09991899 1.03932532 1.05282642 1.00384173 1.00859427 1.1940053 1.09445642 1.27380804 1.08381082 1.10792181 1.13120777 1.05745881 1.31494791 1.22003504 0.92889418 1.09991899 1.03932532
75796 1.02357029 1.2242391 1.14887175 1.10501086 1.19771509 1.07563829 1.13708634 1.18987851 1.12527257 1.07121402 0.93434602 1.12739198 1.25004619 1.08342226 1.2910287 1.02357029 1.2242391 1.14887175 1.10501086 1.19771509 1.07563829 1.13708634 1.18987851 1.12527257 1.07121402 0.93434602 1.12739198 1.25004619 1.08342226 1.2910287
75801 -0.0594591 -0.1677321 -0.1329442 0.0913694 -0.0238552 -0.0372572 0.00796268 -0.1055161 -0.2022243 -0.0822534 -0.0164254 0.04050801 -0.1036647 -0.0505812 -0.0238232 -0.0594591 -0.1677321 -0.1329442 0.0913694 -0.0238552 -0.0372572 0.00796268 -0.1055161 -0.2022243 -0.0822534 -0.0164254 0.04050801 -0.1036647 -0.0505812 -0.0238232
75805 -0.55071055 -0.65698865 -0.71352505 -0.4518683 -0.79585385 -0.5812578 -0.6030726 -0.6514634 -0.63069995 -0.5694186 -0.55352915 -0.56312795 -0.6946549 -0.70461255 -0.549669 -0.55071055 -0.65698865 -0.71352505 -0.4518683 -0.79585385 -0.5812578 -0.6030726 -0.6514634 -0.63069995 -0.5694186 -0.55352915 -0.56312795 -0.6946549 -0.70461255 -0.549669
75826 -0.8462582 -0.8441581 -0.8679302 -0.930669 -0.7142174 -0.956096 -0.8926207 -1.0268167 -0.9588969 -0.8815675 -0.9767728 -0.875284 -0.8845252 -0.9728152 -0.9281154 -0.8462582 -0.8441581 -0.8679302 -0.930669 -0.7142174 -0.956096 -0.8926207 -1.0268167 -0.9588969 -0.8815675 -0.9767728 -0.875284 -0.8845252 -0.9728152 -0.9281154
75841 1.02801559 1.20764547 0.99507131 0.93785409 0.98880838 0.98961028 1.04244633 1.21243432 1.10450325 0.87397958 1.07550659 1.04871072 1.11821416 1.07286954 1.09139224 1.02801559 1.20764547 0.99507131 0.93785409 0.98880838 0.98961028 1.04244633 1.21243432 1.10450325 0.87397958 1.07550659 1.04871072 1.11821416 1.07286954 1.09139224
75871 -0.77452225 -0.71914575 -0.8636913 -0.8681704 -0.7386647 -0.9016736 -0.9454478 -0.8839165 -0.94697675 -0.79099815 -0.88047785 -0.9110849 -0.90038525 -0.864019 -0.9272815 -0.77452225 -0.71914575 -0.8636913 -0.8681704 -0.7386647 -0.9016736 -0.9454478 -0.8839165 -0.94697675 -0.79099815 -0.88047785 -0.9110849 -0.90038525 -0.864019 -0.9272815
75901 -0.8840379 -0.94890025 -0.8692805 -0.9441236 -0.9032611 -1.0242124 -0.92381665 -1.02264865 -0.76656865 -1.018224 -0.7325033 -0.77600065 -1.07986385 -0.8137664 -1.006985 -0.8840379 -0.94890025 -0.8692805 -0.9441236 -0.9032611 -1.0242124 -0.92381665 -1.02264865 -0.76656865 -1.018224 -0.7325033 -0.77600065 -1.07986385 -0.8137664 -1.006985
75914 0.556692715 0.351886385 0.532089815 0.31624267 0.30269246 0.46220311 0.388347795 0.350453785 0.46966915 0.48623202 0.319769905 0.2952882 0.466946455 0.499668665 0.376595855 0.556692715 0.351886385 0.532089815 0.31624267 0.30269246 0.46220311 0.388347795 0.350453785 0.46966915 0.48623202 0.319769905 0.2952882 0.466946455 0.499668665 0.376595855
75934 1.7171672 1.59284229 1.60638223 1.7622307 1.74894975 1.77845927 1.52713681 1.57160786 1.60995067 1.86284067 1.64878344 1.62126378 1.49455093 1.51293627 1.59721765 1.7171672 1.59284229 1.60638223 1.7622307 1.74894975 1.77845927 1.52713681 1.57160786 1.60995067 1.86284067 1.64878344 1.62126378 1.49455093 1.51293627 1.59721765
75964 -1.2738695 -1.3836584 -1.332161 -1.2941311 -1.3084313 -1.1426843 -1.1211966 -1.2755992 -1.1828774 -1.2746293 -1.314896 -1.2268866 -1.1600009 -1.3156563 -1.2615645 -1.2738695 -1.3836584 -1.332161 -1.2941311 -1.3084313 -1.1426843 -1.1211966 -1.2755992 -1.1828774 -1.2746293 -1.314896 -1.2268866 -1.1600009 -1.3156563 -1.2615645
75965 -0.4263267 -0.4144947 -0.2879325 -1.0129118 -0.2561769 -0.8862636 -0.4109876 -0.4140959 -0.4044486 -0.393563 -0.579704 -0.3655814 -0.3381054 -0.3441455 -0.4036901 -0.4263267 -0.4144947 -0.2879325 -1.0129118 -0.2561769 -0.8862636 -0.4109876 -0.4140959 -0.4044486 -0.393563 -0.579704 -0.3655814 -0.3381054 -0.3441455 -0.4036901
75991 -1.2153916 -1.0689139 -1.358863 -1.497533 -1.2739764 -1.7269928 -1.922303 -1.1279929 -1.5866671 -1.5830932 -1.818704 -1.8338353 -2.4714453 -2.9257535 -1.0848085 -1.2153916 -1.0689139 -1.358863 -1.497533 -1.2739764 -1.7269928 -1.922303 -1.1279929 -1.5866671 -1.5830932 -1.818704 -1.8338353 -2.4714453 -2.9257535 -1.0848085
76014 0.00403928 0.12340345 0.2742978 0.23069038 0.38223385 0.09718816 0.20022353 0.04542978 0.18642504 0.38650548 -0.0103544 0.22263349 0.31229225 0.19862192 0.31055411 0.00403928 0.12340345 0.2742978 0.23069038 0.38223385 0.09718816 0.20022353 0.04542978 0.18642504 0.38650548 -0.0103544 0.22263349 0.31229225 0.19862192 0.31055411
76022 -0.7249775 -0.6076913 -0.8692514 -0.9348986 -0.7133342 -0.873486 -1.0370979 -0.8109928 -1.1088445 -0.7551431 -0.8977889 -0.9841577 -0.8640605 -1.1182887 -1.0294103 -0.7249775 -0.6076913 -0.8692514 -0.9348986 -0.7133342 -0.873486 -1.0370979 -0.8109928 -1.1088445 -0.7551431 -0.8977889 -0.9841577 -0.8640605 -1.1182887 -1.0294103
76025 -2.4866083 -2.358766 -2.4520047 -2.3114956 -2.1366139 -2.677708 -2.1691429 -2.51689 -2.5057867 -2.6109122 -2.4155811 -2.129351 -2.0839288 -2.1406285 -2.3301671 -2.4866083 -2.358766 -2.4520047 -2.3114956 -2.1366139 -2.677708 -2.1691429 -2.51689 -2.5057867 -2.6109122 -2.4155811 -2.129351 -2.0839288 -2.1406285 -2.3301671
76080 -2.2790764 -1.9906222 -2.0235634 -2.0803079 -2.1448899 -2.0852841 -1.9695909 -2.0005944 -1.6569024 -1.8018844 -2.1136574 -1.797789 -2.0138704 -1.8151406 -2.1304134 -2.2790764 -1.9906222 -2.0235634 -2.0803079 -2.1448899 -2.0852841 -1.9695909 -2.0005944 -1.6569024 -1.8018844 -2.1136574 -1.797789 -2.0138704 -1.8151406 -2.1304134
76089 0.169873757 -0.002746623 -0.02673863 0.03253771 -0.067030103 0.182412757 -0.059978023 0.034901733 0.249629387 0.163440283 0.142942563 -0.025994393 0.029782493 0.149659583 0.031806553 0.169873757 -0.002746623 -0.02673863 0.03253771 -0.067030103 0.182412757 -0.059978023 0.034901733 0.249629387 0.163440283 0.142942563 -0.025994393 0.029782493 0.149659583 0.031806553
76123 -0.0229653 -0.0842242 0.14237986 0.08186412 0.09970842 -0.1909281 -0.055128 -0.0737702 -0.0696802 0.10296106 -0.3252318 0.00092704 0.16158654 -0.0448674 0.0575126 -0.0229653 -0.0842242 0.14237986 0.08186412 0.09970842 -0.1909281 -0.055128 -0.0737702 -0.0696802 0.10296106 -0.3252318 0.00092704 0.16158654 -0.0448674 0.0575126
76130 0.54858001 0.623796197 0.6395969 0.65112464 0.64125013 0.691833733 0.558978077 0.51370687 0.604460217 0.65590125 0.597910037 0.584131077 0.587039223 0.642517833 0.670149287 0.54858001 0.623796197 0.6395969 0.65112464 0.64125013 0.691833733 0.558978077 0.51370687 0.604460217 0.65590125 0.597910037 0.584131077 0.587039223 0.642517833 0.670149287
76131 -0.8826031 -0.7400315 -0.7580477 -0.7786982 -0.7808592 -0.774584 -0.7154544 -0.7021018 -0.7419115 -0.7739438 -0.8130658 -0.7177691 -0.8137108 -0.7296666 -0.7676549 -0.8826031 -0.7400315 -0.7580477 -0.7786982 -0.7808592 -0.774584 -0.7154544 -0.7021018 -0.7419115 -0.7739438 -0.8130658 -0.7177691 -0.8137108 -0.7296666 -0.7676549
76142 1.2914744 1.14679181 1.21469958 1.46933621 1.42976531 1.40647906 1.10812724 1.10359691 1.11259516 1.56506719 1.25315716 1.30280956 0.94773156 1.20839912 1.16682833 1.2914744 1.14679181 1.21469958 1.46933621 1.42976531 1.40647906 1.10812724 1.10359691 1.11259516 1.56506719 1.25315716 1.30280956 0.94773156 1.20839912 1.16682833
76178 -0.8519974 -0.663207 -0.732615 -0.7417259 -0.6439082 -0.7327525 -0.660665 -0.6061261 -0.6033443 -0.7678342 -0.760624 -0.6538323 -0.9065483 -0.7420089 -0.7499235 -0.8519974 -0.663207 -0.732615 -0.7417259 -0.6439082 -0.7327525 -0.660665 -0.6061261 -0.6033443 -0.7678342 -0.760624 -0.6538323 -0.9065483 -0.7420089 -0.7499235
76192 1.37930526 1.52947341 1.43000747 1.50670397 1.60940097 1.43778657 1.56408318 1.52550835 1.42378874 1.49759148 1.59031023 1.60571365 1.54188319 1.46685257 1.51467141 1.37930526 1.52947341 1.43000747 1.50670397 1.60940097 1.43778657 1.56408318 1.52550835 1.42378874 1.49759148 1.59031023 1.60571365 1.54188319 1.46685257 1.51467141
76199 0.104125363 0.223654527 0.127349333 0.18734838 0.127213653 0.107627117 0.18328131 0.139653837 0.113731657 0.16394547 0.12206539 0.199812317 0.1743467 0.121450837 0.120585043 0.104125363 0.223654527 0.127349333 0.18734838 0.127213653 0.107627117 0.18328131 0.139653837 0.113731657 0.16394547 0.12206539 0.199812317 0.1743467 0.121450837 0.120585043
76205 -0.02312972 0.15042651 -0.005482145 -0.024883935 0.098352545 -0.005547715 0.083270485 0.08328786 -0.039036315 0.042763935 0.01991174 0.088800015 0.09499272 0.02243081 0.01934986 -0.02312972 0.15042651 -0.005482145 -0.024883935 0.098352545 -0.005547715 0.083270485 0.08328786 -0.039036315 0.042763935 0.01991174 0.088800015 0.09499272 0.02243081 0.01934986
76238 -0.7876558 -1.312182 -1.4793125 -1.5358826 -1.4009271 -1.1403319 -1.4926284 -1.3669793 -1.707425 -1.2923602 -1.3917265 -1.7178513 -1.496556 -1.8244764 -1.5311573 -0.7876558 -1.312182 -1.4793125 -1.5358826 -1.4009271 -1.1403319 -1.4926284 -1.3669793 -1.707425 -1.2923602 -1.3917265 -1.7178513 -1.496556 -1.8244764 -1.5311573
76246 0.447644087 0.410396957 0.456849057 0.44187649 0.34483223 0.328149637 0.35808251 0.43390027 0.49043138 0.355195977 0.386437277 0.384752013 0.49086551 0.49072076 0.42367685 0.447644087 0.410396957 0.456849057 0.44187649 0.34483223 0.328149637 0.35808251 0.43390027 0.49043138 0.355195977 0.386437277 0.384752013 0.49086551 0.49072076 0.42367685
76251 -0.6177492 -0.8762706 -0.8659547 -0.8712796 -0.6189602 -0.9953732 -0.7837103 -0.8204982 -1.1064739 -0.7875797 -0.8693786 -0.6605169 -0.8212558 -0.8427266 -0.816657 -0.6177492 -0.8762706 -0.8659547 -0.8712796 -0.6189602 -0.9953732 -0.7837103 -0.8204982 -1.1064739 -0.7875797 -0.8693786 -0.6605169 -0.8212558 -0.8427266 -0.816657
76257 -1.5463975 -1.5797809 -1.6150114 -1.617235 -1.7956716 -1.5400631 -2.6455169 -1.7828366 -1.8697207 -1.3457219 -1.5372669 -2.5665505 -1.8397596 -1.8153298 -1.8306767 -1.5463975 -1.5797809 -1.6150114 -1.617235 -1.7956716 -1.5400631 -2.6455169 -1.7828366 -1.8697207 -1.3457219 -1.5372669 -2.5665505 -1.8397596 -1.8153298 -1.8306767
76267 -2.0279064 -1.6311703 -1.6994718 -1.869336 -1.2150327 -2.0926512 -1.6477157 -1.8988935 -1.7706706 -1.8625083 -2.2355994 -1.3680707 -1.4327764 -1.6664676 -1.5642084 -2.0279064 -1.6311703 -1.6994718 -1.869336 -1.2150327 -2.0926512 -1.6477157 -1.8988935 -1.7706706 -1.8625083 -2.2355994 -1.3680707 -1.4327764 -1.6664676 -1.5642084
76273 -0.59239165 -0.593622 -0.548313 -0.70720845 -0.53327245 -0.6016398 -0.5865333 -0.5561145 -0.52967815 -0.63848095 -0.4880726 -0.6099437 -0.6574365 -0.5636172 -0.65414485 -0.59239165 -0.593622 -0.548313 -0.70720845 -0.53327245 -0.6016398 -0.5865333 -0.5561145 -0.52967815 -0.63848095 -0.4880726 -0.6099437 -0.6574365 -0.5636172 -0.65414485
