Gene	MsFA2a	MsFA2b	MsFA2c	MsFA2d	MsFA2e	MsFA3a	MsFA3b	MsFA3c	MsFA3d	MsFA3e	MsFA4a	MsFA4b	MsFA4c	MsFA4d	MsFA4e	MsMA2a	MsMA2b	MsMA2c	MsMA2d	MsMA2e	MsMA3a	MsMA3b	MsMA3c	MsMA3d	MsMA3e	MsMA4a	MsMA4b	MsMA4c	MsMA4d	MsMA4e
192657 0.38808234 0.25945878 0.18239852 0.20506628 0.3821255 0.15105733 0.48701905 0.28514653 0.31702732 0.24298721 0.5432837 0.12951696 0.15337862 0.36991228 0.43562631 0.31665851 0.24191483 0.23260161 0.23209213 0.34950778 0.03931924 0.41561325 0.2129847 0.46335975 -0.163669 0.15761328 0.01463219 0.10558027 0.36794212 0.34042624
192658 -0.5849259 -0.944757 -0.9246758 -0.853662 -0.6213735 -0.8779565 -0.6821118 -0.617432 -0.6599741 -0.7876311 -0.4753015 -0.7592196 -0.7666085 -0.8297169 -0.8342966 -0.6946026 -0.8455 -0.8348946 -0.7057105 -0.7497941 -0.8139939 -0.7995399 -0.8996566 -0.6944349 -0.9616953 -0.9104302 -0.8785116 -0.8714099 -0.6646037 -0.7435465
192663 -0.1825179 -0.1786985 -0.2015804 -0.3912096 -0.327314 -0.3995962 -0.2214305 -0.3712515 -0.2288724 -0.2893089 -0.1798306 -0.0330259 -0.3749407 -0.3024613 -0.3208175 -0.1193696 -0.1632591 -0.1792278 -0.5029305 -0.3004238 -0.2163774 -0.3468415 -0.4951465 -0.1222883 -0.1645266 -0.3278245 -0.3475289 -0.3182674 -0.1415866 -0.2203631
192897 0.82833185 0.49547781 0.83607481 0.54492144 0.63788309 0.88788161 0.69251738 0.995366 0.73244297 0.67964585 0.8746908 0.31780308 0.42652326 0.50811118 0.50629861 0.49035838 0.39106328 0.3199468 0.41480844 0.80379187 0.63431326 0.65437395 0.49332733 0.0674704 0.6036332 0.55631533 0.40441849 0.57393004 0.49921447 0.44074091
193116 -0.740458203 -0.7828619 -0.733769 -0.8595142 -0.748785433 -0.66902 -0.7459898 -0.591141397 -0.852287567 -0.698712333 -0.73756657 -0.917232967 -0.911676967 -0.8204168 -0.641705233 -0.743714433 -0.832647867 -0.942146533 -0.7755539 -0.704787933 -0.875409967 -0.666185133 -0.794179033 -0.898594433 -0.9112344 -0.829040533 -0.756311567 -0.7645357 -0.8598167 -0.865454933
193286 -0.9242744 -1.3152252 -1.0442594 -1.1213965 -1.1195644 -1.032335 -1.0899905 -0.9787692 -1.0071375 -1.0428204 -1.3638831 -1.2347933 -1.3102874 -1.1778601 -1.3279754 -1.0140362 -0.966734 -1.0964514 -1.2654343 -1.075717 -0.9855666 -1.3432789 -1.0908375 -1.4608281 -0.9847284 -1.105792 -0.9992812 -1.046208 -0.9638902 -1.1179956
193670 -0.184685395 -0.11359458 -0.156983365 -0.162221605 -0.267856545 -0.293012515 -0.1547185 -0.3666224 -0.299077385 -0.173029455 -0.20729684 0.060750725 -0.10247675 -0.0604111 -0.139374745 -0.131266345 -0.021394725 0.09417517 -0.111444955 -0.249873745 -0.115629475 -0.27951279 -0.02858438 0.258758715 -0.043614295 -0.072928265 -0.003005405 -0.11228375 -0.11251223 -0.09824997
193742 -0.5528104 -0.5469949 -0.546406 -0.5533298 -0.5943164 -0.6212184 -0.5114589 -0.6447344 -0.4567423 -0.5715913 -0.5503649 -0.5738681 -0.4193779 -0.4638615 -0.442477 -0.5377802 -0.5617359 -0.3827507 -0.279458 -0.5931607 -0.5049661 -0.4618942 -0.52141 -0.2651753 -0.4569144 -0.4275079 -0.363748 -0.4496225 -0.4567391 -0.2678139
193796 1.085595 1.16099517 1.05879755 1.08577192 1.09330234 0.83048564 1.17110205 0.8343615 1.03673126 1.20465555 1.09902178 1.36256524 1.30022314 1.13911105 1.20412804 1.17009365 1.16744265 1.3145378 1.13014734 0.99537778 1.12742058 1.0685904 1.16821309 1.60260094 1.26021283 1.16605739 1.24870837 1.22928454 1.34897814 1.00006525
193813 -0.0768602 -0.2121384 -0.2322797 -0.0769381 -0.1869051 -0.0744057 -0.0503607 -0.0977386 -0.1879188 -0.149506 0.12437139 -0.1015775 -0.1487271 -0.115062 -0.1755318 -0.1906727 -0.0018553 -0.3189809 -0.1514034 -0.0712933 -0.2977123 -0.0119348 -0.0092586 0.12058998 -0.057372 -0.1297926 -0.195397 -0.2076031 -0.213254 -0.0311251
194225 -0.7964134 -0.6875829 -0.497322 -0.6940954 -0.5168241 -0.483127 -0.7979568 -0.3181861 -0.4890248 -0.6543392 -0.7802894 -0.8259367 -0.6948487 -0.6329422 -0.6563321 -0.7766775 -0.9880562 -1.0639723 -0.7471911 -0.5576383 -0.6347727 -0.5574466 -0.8335746 -1.1240456 -0.7906391 -0.8531761 -0.5474832 -0.6082685 -0.9237014 -0.5724161
194388 -1.2139108 -0.6614766 -0.8021113 -1.1116936 -0.8806062 -1.2651588 -0.9956259 -0.9408394 -0.9985355 -0.9080925 -1.0093663 -0.6496827 -0.860891 -0.9998937 -0.9267238 -0.9798462 -0.9329495 -0.9073324 -0.8733285 -1.1043629 -0.8445827 -1.0459699 -0.8630629 -0.7170417 -0.9533937 -0.9057951 -0.8183521 -0.7192219 -0.6899627 -1.0988769
194597 -1.1024796 -1.2089253 -0.8850635 -1.0203467 -0.7905221 -0.4824066 -1.0590947 -0.6173309 -0.8475272 -1.009315 -1.1660486 -1.2571487 -1.3536187 -1.0102398 -1.0791404 -0.8855808 -1.172091 -1.2297677 -1.1581342 -0.7054063 -1.1244716 -1.0350848 -1.0243012 -1.4379637 -1.0762136 -1.0894666 -0.9332951 -1.0717022 -1.4873643 -1.146373
194854 -0.5127607 -0.8100004 -0.6207347 -0.8055782 -0.6027692 -0.4771297 -0.6996162 -0.521521 -0.7913812 -0.7888502 -0.626558 -0.7792436 -0.6511862 -0.710736 -0.6912215 -0.6574035 -0.6341145 -0.8528114 -0.8533684 -0.5126357 -0.7652345 -0.7536472 -0.7494748 -0.6151659 -0.6378187 -0.5957333 -0.727867 -0.5826634 -0.8048738 -0.9932263
194952 -0.1993379 -0.2911697 -0.359918 -0.2494909 -0.2627469 -0.253629 -0.2417444 -0.2944769 -0.3204388 -0.3089246 -0.1914235 -0.2239852 -0.2624974 -0.2772185 -0.2423762 -0.2331631 -0.1380196 -0.3252815 -0.2955699 -0.1946383 -0.5009697 -0.2596582 -0.0710671 0.06729406 -0.203377 -0.2685161 -0.2548808 -0.1802011 -0.18338 -0.1864281
195018 0.29775551 0.229662083 0.142290123 0.142693333 0.22399439 0.049336983 0.284403957 0.15904234 0.141716813 0.248949617 0.33453508 0.295704733 0.222299543 0.149104717 0.333519997 0.260312453 0.248994027 0.18992812 0.2406833 0.21706495 0.115488227 0.278776123 0.285763603 0.388258333 0.203999227 0.190458423 0.257868787 0.15700523 0.285686047 0.315864443
195733 -0.7128016 -0.6929791 -0.7954492 -0.943022 -0.8828019 -0.9657599 -0.6933278 -0.9076787 -0.8727432 -0.8602737 -0.6037675 -0.5180417 -0.6527075 -0.8195521 -0.6943191 -0.8183613 -0.8153751 -0.6787777 -0.7109113 -0.8253319 -0.8606591 -0.8244119 -0.7317988 -0.5922507 -0.7741147 -0.7087644 -0.6473904 -0.6722546 -0.5419235 -0.6942503
207165 0.781293635 0.662987853 0.68626093 0.750821253 0.804567775 0.901723343 0.45186569 0.890596303 0.667677593 0.65707323 0.501503295 0.495618595 0.490860913 0.697134985 0.80230281 0.808014818 0.656656085 0.52324317 0.670818135 0.853364643 0.566997445 0.796965013 0.754992163 0.22882419 0.666852713 0.596245003 0.648120348 0.74660822 0.335201565 0.71736656
207181 1.07395061 1.084616365 1.16371692 1.09692289 1.050376175 1.201659345 1.0526712 1.17110629 1.119698495 1.07711863 1.16345902 0.96014466 0.99097652 1.116250165 1.06900795 1.125614345 1.119112445 1.047895705 1.002320925 1.145184965 1.12077224 1.083904255 1.0836726 0.79308518 1.069418085 1.11823958 1.0463615 1.06700019 0.993760875 1.02604878
207209 1.52333643 1.34095285 1.36785466 1.27627982 1.49479087 1.22147996 1.37959904 1.26216421 1.2552145 1.37785771 1.28418133 1.50365705 1.43551084 1.26792533 1.47142128 1.42003654 1.33584308 1.33793205 1.24721434 1.34742677 1.21281123 1.36611481 1.45287803 1.6336247 1.26047656 1.24439637 1.34894287 1.47719257 1.57908008 1.16188858
207212 -0.71157025 -0.88427715 -0.7560124 -0.7527931 -0.7841177 -0.65543195 -0.7109248 -0.6475931 -0.6774421 -0.82217075 -0.8055244 -0.99159415 -0.933439 -0.7760614 -0.8199918 -0.7845672 -0.72631995 -0.99173195 -0.74017895 -0.7149568 -0.81780695 -0.7815254 -0.7499792 -1.01451735 -0.79271365 -0.78632615 -0.84438855 -0.7943425 -0.91556365 -0.6799279
207214 0.043418603 -0.07444099 0.012523593 -0.039982437 -0.099662553 0.15376626 -0.00392631 0.173614447 0.11525478 -0.005350157 0.16938312 -0.208981013 -0.27421713 0.008724093 -0.20838371 -0.00574384 0.0015762 -0.21351791 -0.16666749 0.169216857 -0.058178477 0.099672753 -0.08093679 -0.36792901 -0.089630753 -0.04665469 -0.141791543 -0.212279783 -0.073020023 0.045290143
207278 -1.249562155 -0.85300992 -0.895771655 -1.74362325 -0.935094395 -1.222647785 -0.65667642 -1.120006465 -1.07184992 -0.867133385 -1.105919225 -0.631120075 -0.683925045 -1.05974087 -0.792801095 -1.10686142 -0.820822845 -0.708094515 -1.14052597 -1.00342772 -1.01560593 -0.982353205 -0.733901975 -0.58614709 -0.89204634 -0.828064815 -0.758082685 -0.72496805 -0.591316545 -1.249957975
207304 -0.082937187 -0.260192633 -0.24551907 -0.045889333 -0.02572577 -0.05312766 -0.148627577 -0.065780827 -0.122300167 -0.253731753 0.01321253 -0.22847762 -0.28560751 -0.116385807 -0.056234167 -0.12655394 -0.185152113 -0.45942031 -0.237825467 -0.024970027 -0.30778463 -0.052763473 -0.02405438 -0.259516403 -0.28713779 -0.086217563 -0.227735407 -0.30465215 -0.182132133 -0.065579303
207352 1.8571551 1.75794558 1.80479307 1.91265495 1.83713635 1.90030644 1.85366254 1.76496248 1.76317074 1.78575481 1.87530585 1.74164776 1.74098649 1.96792098 1.87142988 1.7390052 1.97882768 1.6723335 1.86860139 1.85784948 1.89072746 1.86705524 1.89985266 1.76220459 1.89450799 1.84685361 1.82332017 1.78280174 1.68899309 1.80697578
207728 0.63136176 0.81572204 0.70189765 0.83894084 0.72560866 0.53223118 0.89886876 0.42196928 0.71083778 0.74150559 0.81087275 1.0910636 1.02361869 0.81833995 0.83567674 0.75781629 0.82841838 0.92873353 0.81760718 0.55434628 0.81675674 0.7869913 0.84595937 1.15007463 0.76960858 0.86697558 0.95254715 0.75337568 1.03304643 0.76587201
207792 1.07912192 0.9392689 0.91142644 0.80399741 0.96372912 0.73864201 1.15901105 0.88108701 0.95589949 0.94544412 1.07240257 0.58679266 0.60302403 0.83648087 0.90096444 1.01310316 0.78339682 0.7110433 0.88136851 1.06460213 0.78152334 1.00850639 0.87971455 0.86493666 0.81414945 0.71324198 0.45933014 0.60368279 1.08040326 0.95289362
207818 -0.3527414 0.67011693 0.08583311 0.10610849 -0.358454 -0.404218 0.09615697 -0.4065735 0.20181845 0.20164251 0.08751927 0.09869706 0.35349666 0.09300408 -0.2010422 0.08949399 -0.1958438 0.47307212 0.38035405 -0.2230901 0.28689608 -0.403786 0.18308513 0.52276939 -0.1677325 0.31937158 0.10849121 0.2298501 0.27591317 0.28268339
207854 0.7608291 0.2299234 0.51964596 0.56430565 0.4301941 0.7969952 0.51827086 0.72187431 0.58153555 0.49622174 0.62602993 0.10802998 0.22090033 0.48538353 0.34807162 0.33324502 0.4905937 0.18760382 0.26645838 0.65459453 0.50166953 0.5399456 0.40700782 -0.1144281 0.47776746 0.49173425 0.28460083 0.27574114 0.2953361 0.37051402
208076 -0.1539785 -0.0450119 -0.0744634 0.00226015 -0.3022405 -0.0276147 -0.2957401 -0.2050368 -0.1181103 -0.2527323 -0.7291574 0.20929923 0.15957631 0.15500402 -0.204772 -0.1229069 0.09641242 0.09035099 0.16625839 -0.0686849 0.14619149 -0.2423795 0.00045234 -0.0385287 0.22353231 0.23547204 0.2773874 -0.0625254 -0.0037568 0.09971275
208092 2.27994558 1.99726871 2.22547111 2.2160959 2.26585113 2.5663337 2.02640051 2.47660355 2.21963921 2.26694125 2.06756646 1.87442328 1.86504028 2.17800136 2.24258225 2.03597518 2.01386367 1.84570918 2.02866157 2.42856269 2.14986499 2.32189241 2.10882105 1.17427262 2.16616626 2.14452772 1.98183336 2.23210179 1.81994432 2.06358002
208117 -1.6590673 -1.43744 -1.8287926 -1.6981969 -1.7847924 -1.5443101 -1.7439947 -1.6730183 -1.8601095 -1.7330646 -1.8413006 -1.8812593 -1.87519 -1.7298163 -1.728915 -1.7580102 -1.6762893 -1.9525515 -1.8352091 -1.7265479 -1.901473 -1.5319299 -1.734854 -1.8157459 -2.2772097 -1.8463441 -1.969703 -1.8671907 -1.8664864 -1.6532204
208144 1.082599895 1.217758285 1.0267646 1.27940708 1.138303215 1.096674615 1.178097325 0.974067085 1.13104236 1.157226245 1.175362825 1.45909945 1.38850399 1.244582525 1.243786555 1.14484604 1.29889524 1.347486705 1.322343355 1.11478728 1.22308579 1.16505917 1.33407013 1.68878418 1.329079605 1.300308225 1.310890605 1.25863894 1.279294905 1.293708355
208177 1.36664511 1.03886859 1.31068365 1.14452007 1.33033413 1.42859404 1.23215334 1.58832263 1.38445605 1.26460547 1.38193147 0.92704335 0.98493945 1.13369244 1.23055879 1.217283 1.03231649 0.89107966 1.09572506 1.44187511 1.17238309 1.33119392 1.04520773 0.58840194 1.07638416 1.09808939 1.04761432 1.07736617 1.12997799 1.13255285
208194 -1.26994615 -1.57545355 -1.53026555 -1.3743867 -1.4756418 -1.30671045 -1.46260905 -1.3762976 -1.41400605 -1.3626862 -1.2632677 -1.7125024 -1.6281146 -1.4427184 -1.50673345 -1.4922444 -1.48195 -1.82865295 -1.51566805 -1.36478575 -1.5386115 -1.42930165 -1.6011268 -1.96045885 -1.77948545 -1.58534985 -1.64691215 -1.6896144 -1.60458285 -1.4729255
208198 0.03489444 0.43583064 0.25342347 0.29968836 0.47514926 0.51918565 -0.0477662 0.50154623 0.3053559 0.21614567 0.02009702 -0.3891073 0.13425 0.34260776 0.42092754 0.49293092 0.01471128 0.14609568 0.21830252 0.40815221 0.20467991 0.35204514 0.38079051 -0.3699833 0.23752935 0.23991986 0.23830384 0.52396648 -0.1451886 0.4917835
208228 0.70839273 1.30687641 1.02448748 1.39219768 0.80760587 0.8767254 0.99137416 0.68968778 1.33615805 1.05602232 1.06447571 1.55091419 1.50603574 1.59148878 1.13525068 1.01747185 1.54328122 1.62681645 1.66329124 0.83147706 1.34909088 1.10945809 1.14157153 1.53007617 1.40757608 1.56201067 1.46198471 1.3084871 1.31907495 1.66478833
208266 0.28739145 0.23265321 0.20554848 0.29142819 0.22366697 0.36814083 0.33144479 0.38980727 0.3346249 0.25472548 0.40260279 0.19186812 0.25531655 0.26258931 0.28007994 0.21984847 0.06458839 0.12178267 0.2286737 0.21355128 0.26038177 0.35606993 0.20649596 0.33628969 0.12338239 0.1965447 0.24509915 0.10112487 0.22458141 -0.2821623
208292 0.94007078 0.7638098 0.79747802 0.64279754 0.72853284 0.75772101 0.95252473 0.99114802 0.8280613 0.8376491 1.026482 0.71345238 0.68817474 0.64214357 0.74231046 0.75407987 0.608885 0.65488292 0.68613001 0.78482395 0.64468724 0.75860284 0.60732039 0.74765341 0.6124352 0.5758075 0.66669793 0.7081596 0.8864861 0.76196517
208606 0.258990755 0.495928705 0.303735025 0.526046265 0.323376235 0.19732304 0.397597755 0.191401025 0.362350825 0.37079573 0.386382085 0.82634697 0.78198102 0.53507821 0.431046245 0.35642995 0.508647175 0.71721546 0.511472175 0.167197615 0.467560465 0.34165545 0.568749405 1.085994435 0.48459456 0.547736375 0.58143178 0.446402235 0.530858745 0.33114634
208618 -0.482608348 -0.42054378 -0.352878645 -0.484816773 -0.44472043 -0.389816165 -0.402606038 -0.391474808 -0.36187 -0.40448502 -0.453565293 -0.377845908 -0.38525006 -0.388601343 -0.486797455 -0.419581593 -0.447553708 -0.327983223 -0.37457776 -0.47253579 -0.31545228 -0.457328523 -0.508374515 -0.37754263 -0.389607135 -0.44024659 -0.359636268 -0.399552635 -0.452108453 -0.305628355
208624 -0.7532802 -0.7180095 -0.553598 -1.0112306 -0.6795536 -0.8472954 -0.7332377 -0.7947428 -0.8164735 -0.7695498 -1.2590686 -0.4928353 -0.7011168 -0.8892093 -0.9689275 -0.5822111 -0.6226411 -0.5386982 -0.9293826 -0.753661 -0.9013399 -0.9691557 -0.5691391 -0.5960002 -0.7679937 -0.7219576 -0.6432759 -0.4762244 -0.727495 -0.876084
208643 0.193317203 0.30079856 0.29276823 0.286856053 0.229244143 0.151096653 0.136596223 0.139104737 0.223984397 0.279269523 0.20669036 0.42537701 0.342992 0.320452487 0.237164043 0.307532883 0.324250787 0.43724694 0.314351317 0.169132933 0.31720561 0.15253723 0.285121293 0.453973563 0.274389713 0.25517624 0.316884733 0.34129961 0.31867612 0.2587163
208647 0.335627945 0.329471625 0.370009255 0.306412165 0.157519105 0.26137728 0.320752885 0.293882965 0.277608495 0.30761736 0.365395995 0.26980652 0.2938396 0.354424565 0.25227589 0.34961343 0.263016205 0.343930265 0.34435517 0.27344575 0.291835895 0.285866465 0.34342 0.453186005 0.387956165 0.35190867 0.26264042 0.324159905 0.338141785 0.34079249
208650 -0.671456 -0.8318988 -0.7427718 -0.5505911 -0.7502944 -0.5882018 -0.7269356 -0.6747997 -0.6680204 -0.8064439 -0.7357659 -0.5771308 -0.6017215 -0.6505628 -0.641453 -0.5599809 -0.5204165 -0.7443278 -0.7397723 -0.7649168 -0.8114076 -0.6661303 -0.5688179 -0.3959699 -0.7661781 -0.6809027 -0.72276 -0.674175 -0.797198 -0.6154749
208715 1.273589955 0.94205641 1.178830645 1.15350643 1.193334685 1.292963275 1.057021715 1.197221395 1.09693114 1.093875005 0.98269771 1.030791775 0.969034305 1.062350795 1.18593281 1.034140365 1.14314249 0.872581365 0.988103575 1.262102035 1.07556701 1.22770293 1.034569835 0.738937445 1.077964745 1.013458725 1.135532175 1.027791175 1.114074205 1.009637655
208727 -0.6320388 -0.7309091 -0.6829275 -0.5531314 -0.6100898 -0.7524646 -0.6554165 -0.690751 -0.5350006 -0.5963 -0.7274089 -0.4727894 -0.5893754 -0.6154527 -0.7676196 -0.5426375 -0.6312437 -0.6020549 -0.6537061 -0.601783 -0.525299 -0.756603 -0.5477829 -0.5558705 -0.5109685 -0.7150979 -0.676852 -0.5485074 -0.5234487 -0.5823054
208768 -1.634174 -1.8085776 -1.6832213 -1.5161411 -1.6447855 -1.678267 -1.6149549 -1.7411262 -1.5435651 -1.6846655 -1.7107873 -1.8068842 -1.6684141 -1.6413033 -1.6572603 -1.7527515 -1.6747984 -1.8421447 -1.5837285 -1.7214753 -1.5709625 -1.5808947 -1.7260669 -1.6195168 -1.8416097 -1.6630189 -1.7149614 -1.7029334 -1.7553355 -1.5590478
208795 2.02478275 1.89638196 1.98515492 1.98123707 2.12594381 1.90317211 1.89854967 1.86265524 2.02488048 2.0358958 1.86304453 1.9859454 1.94420439 1.96137228 2.0034285 1.9919309 1.98876028 2.00422815 1.99089309 1.98854688 2.03967216 2.07073305 1.92973754 1.61286854 1.9965032 1.98734047 2.0917004 1.96033575 2.01979672 1.93804691
208820 -1.2460908 -1.2146206 -1.0950815 -1.34091 -1.0773004 -1.2276164 -1.2071706 -1.2829605 -1.2389272 -1.2196678 -1.0832207 -1.2708652 -1.3115339 -1.3941528 -1.2680428 -1.2918432 -1.3826877 -1.2321916 -1.1441547 -1.2181045 -1.2643074 -1.2327157 -1.3868303 -1.1968905 -1.2959407 -1.2741859 -1.2686021 -1.2507216 -1.1836785 -1.4195846
208898 0.30800488 0.47645581 0.36473023 0.30037282 0.35415023 0.1077625 0.29157957 0.11437523 0.18199656 0.34278032 0.38983919 0.50730991 0.37698224 0.36606416 0.36352273 0.41031749 0.28868836 0.48454264 0.2638844 0.23047411 0.34326271 0.2266966 0.31598052 0.62229263 0.26692085 0.24056826 0.43075755 0.41567298 0.52359949 0.23282572
208936 -0.4756435 0.57555059 0.05591879 0.36133332 -0.3664152 -0.1449555 0.01019139 0.0979325 0.33247876 0.12251827 -0.0802618 0.28854485 0.41817324 0.42526838 -0.0237254 -0.0960627 0.26638077 0.49993478 0.68011381 -0.0407305 0.42044098 -0.1968229 0.32879992 0.56755732 0.40666208 0.45056095 0.22350453 0.22317879 0.08477733 0.35167299
208967 0.216613655 0.17507552 0.148364505 0.183461205 0.243361815 0.104012985 0.20310266 0.17290983 0.244706885 0.217453255 0.163574915 0.252837695 0.250685715 0.198110145 0.12498521 0.248780755 0.16265184 0.25042027 0.14361631 0.089870755 0.225392 0.153863905 0.205880555 0.182247185 0.24519617 0.20267959 0.302221 0.24243256 0.19524094 0.16225922
209018 0.85562883 0.79059817 0.91127665 0.80579693 0.89483826 0.94510805 0.80939044 1.01220601 0.8866692 0.91979871 0.82149625 0.43718739 0.77140939 0.85650516 0.89763339 0.86760291 0.71137606 0.78576861 0.80759388 0.98101183 0.83665522 0.90114225 0.79811137 0.58117172 0.83837136 0.8299943 0.81891586 0.48198253 0.6954626 0.84369301
209027 0.48191732 0.33370286 0.14798766 0.15406525 0.24501061 0.01949405 0.39069929 0.22299975 0.18116052 0.33220059 0.38840522 0.249427 0.12098272 0.11333297 0.34972258 0.3117975 0.38744538 0.02993267 0.26880774 0.34721109 0.22055957 0.33207706 0.21017956 0.1087111 0.08377742 0.2124041 0.09968535 0.10275251 0.33779452 0.24690679
209039 0.40313203 0.61836089 0.46270555 0.43169482 0.50075585 0.13072182 0.58188241 0.49576588 0.64390498 0.47021231 0.84141865 0.36022366 0.37202836 0.33905805 0.03098182 0.6246793 0.44446558 0.50220052 0.4835697 0.44241822 0.36847305 0.46382224 0.35792799 0.42713509 0.43455106 0.36965271 0.44218994 0.36309019 0.73557034 0.50569548
209131 -0.9955667 -0.7803137 -0.7360104 -0.7207303 -0.9723426 -0.8452064 -0.868375 -0.8807457 -0.815134 -0.8268482 -0.7538667 -0.7389161 -0.8658463 -0.8083016 -0.8126982 -0.8765235 -0.8421437 -0.7109232 -0.7456001 -0.9173873 -0.7735288 -0.8762522 -0.8612469 -0.5517524 -0.6598935 -0.7499907 -0.8676975 -0.7698082 -0.813736 -0.6814458
209212 -1.0804914 -1.043312 -1.020591 -0.8022984 -0.9091502 -1.030048 -1.0219229 -0.9921308 -1.018758 -1.0720839 -1.089762 -0.9516626 -0.9733064 -0.7669913 -0.9369645 -1.0909912 -0.7519386 -1.0043386 -0.9005329 -0.8740773 -1.0841199 -0.8460403 -0.8946526 -0.7022792 -0.8261913 -0.9663014 -0.91739 -1.015066 -1.1834185 -0.8460942
209354 0.63843489 0.30269539 0.54634875 0.56403632 0.54959041 0.87196445 0.45022275 0.88749891 0.63681789 0.47411571 0.57271186 0.35420651 0.45103406 0.58161967 0.51956811 0.48990838 0.51116809 0.32243052 0.4901864 0.64010197 0.47745509 0.61026412 0.45240981 0.28845242 0.41822724 0.4832467 0.42443227 0.44867146 0.39351492 0.49433899
209357 0.74217133 0.7300592 0.87791149 0.70809026 0.83543647 0.93749637 0.67554538 0.86267586 0.91650155 0.8703458 0.89604656 0.50791641 0.85034108 0.74272887 0.69328889 0.78461592 0.52893187 0.74607945 0.69965803 0.83349696 0.83873358 0.7830163 0.66291504 0.51401318 0.61876044 0.81139462 0.72272327 0.82182921 0.67928876 0.69000885
209387 -0.9559339 -1.1019231 -0.8991729 -1.0967316 -0.8246993 -0.8091076 -1.0493235 -0.6615618 -1.0039688 -0.9716096 -1.0768212 -1.085855 -0.9430858 -1.1531272 -1.0616911 -0.9564683 -1.1118593 -1.0339722 -1.34169 -0.7915752 -1.0222079 -1.0445701 -1.106485 -1.1435141 -1.0450093 -0.8536744 -1.14906 -0.9212961 -1.1772784 -1.3503778
209416 -0.07984961 -0.197363075 -0.337687925 -0.20716025 -0.114973065 -0.09181205 -0.161962655 -0.17763707 -0.179877525 -0.27534094 -0.09852564 -0.21175265 -0.193547325 -0.20810445 -0.20929685 -0.19312715 -0.2760328 -0.32119229 -0.25811629 -0.216483855 -0.37950685 -0.10652646 -0.1963993 -0.30651115 -0.28408605 -0.1647664 -0.1630541 -0.30999255 -0.24046419 -0.19933798
209446 -0.9143324 -0.8340509 -0.8469652 -0.9294087 -0.8985723 -1.0060071 -0.7913022 -1.0483784 -0.840925 -0.9294305 -0.9295784 -0.7874576 -0.71498 -0.8807558 -0.8830223 -0.8518591 -0.8236591 -0.9330166 -0.9069309 -1.0228049 -0.9890406 -0.9652453 -0.9507411 -0.610223 -0.9227291 -0.8925123 -0.7466223 -0.8020732 -0.8144837 -0.8966057
