Gene	SpFA2a	SpFA2b	SpFA2c	SpFA2d	SpFA2e	SpFA3a	SpFA3b	SpFA3c	SpFA3d	SpFA3e	SpFA4a	SpFA4b	SpFA4c	SpFA4d	SpFA4e	SpMA2a	SpMA2b	SpMA2c	SpMA2d	SpMA2e	SpMA3a	SpMA3b	SpMA3c	SpMA3d	SpMA3e	SpMA4a	SpMA4b	SpMA4c	SpMA4d	SpMA4e
14360 -0.6250932 -0.6649773 -0.7979144 -0.710439 -0.7776653 -0.6219321 -0.565649 -0.6107997 -0.5970802 -0.726488 -0.6569158 -0.6863095 -0.7122699 -0.7660867 -0.6721551 -0.682011 -0.6315977 -0.7912266 -0.696679 -0.8329867 -0.591452 -0.7549486 -0.5665297 -0.4345122 -0.7332334 -0.6531442 -0.8696115 -0.7601304 -0.6503207 -0.5991291
14369 0.33936326 0.31239022 0.37435 0.20323029 0.55827848 0.31159317 0.19180605 0.47161665 0.34930328 0.4605008 0.40315794 0.36648912 0.40313296 0.38884827 0.35440738 0.3615447 0.52722062 0.54904047 0.39567363 1.04129867 0.40240345 0.35877453 0.35459505 0.25975323 0.11182743 0.5192975 0.42358798 0.36963154 0.23119676 0.42941908
14375 0.75963726 0.61409558 0.92993734 0.77760539 0.68256264 0.79712354 0.85976469 0.880949 0.75929808 0.93392293 0.76104957 0.86738449 0.86956781 0.67365205 0.76503483 0.88041407 0.94940144 0.77882831 0.83365018 0.32626864 0.80216358 0.85003376 0.6506357 0.80499367 0.94997716 0.71510074 0.65391086 0.78825164 0.55631891 0.8621423
14376 -0.367586 -0.3717831 -0.3434649 -0.3985555 -0.3433523 -0.221451 -0.0547075 0.04181147 -0.0377715 -0.1271442 -0.0369488 -0.0512108 -0.0439105 -0.0877581 0.12413822 -0.3221504 -0.3218863 -0.3455094 -0.3027009 -0.7070719 -0.2214522 -0.1294477 -0.0810091 -0.2009923 0.22101585 -0.094596 -0.1528061 -0.067241 -0.1707959 0.06502703
14381 1.66653481 1.59328688 1.64035096 1.636376 1.61208455 1.55892642 1.61980514 1.66650273 1.35794919 1.49657948 1.62874485 1.81613821 1.64666607 1.49413424 1.64743587 1.68159889 1.79213004 1.61880294 1.59060191 0.92063682 1.41684084 1.69354164 1.76715191 1.63307958 1.92182011 1.50235905 1.7018776 1.76609681 1.61628021 1.55458685
14387 -0.1508323 -0.0788886 -0.0562594 -0.1310516 -0.0682102 -0.2066183 -0.177301 -0.0901185 0.12861933 -0.0713566 0.11654983 0.04839856 -0.2298901 0.03787191 0.04149335 -0.2448323 -0.075445 -0.0327599 0.00475825 0.4916729 -0.0239559 -0.2020631 0.11173012 0.03635756 -0.1300301 -0.0236601 -0.3825944 -0.1115198 0.03134284 0.18269565
14388 0.090300495 0.17950307 0.09378939 0.279399375 0.03341453 0.223592725 0.20345826 0.119492925 0.16630714 0.037396355 -0.07309464 0.055059205 0.170433975 0.1749436 0.268621995 0.1688897 0.18238905 0.09178132 0.223458325 -0.31573866 0.066625495 0.171176075 0.1806063 0.09059742 0.25206636 0.162360025 0.12617885 0.1873805 0.09348926 0.21422971
14391 -1.2347904 -1.3373367 -1.1202631 -1.1554756 -1.3821647 -1.3818463 -1.0911822 -1.2219526 -1.3627667 -1.3375602 -1.5421367 -1.3061423 -1.3714909 -1.4152735 -1.8285326 -1.1342977 -1.3135031 -1.2844261 -1.2491069 -0.5939505 -1.2323536 -1.3895321 -1.1672437 -1.4468999 -1.1180562 -1.3393877 -1.1358563 -1.1746692 -1.402718 -1.3546903
14396 -0.0691516 -0.0532729 -0.0423973 0.0167325 -0.0787067 0.23661655 0.03850411 0.09922994 0.21834184 0.23185574 0.28402401 0.17226493 0.01137032 -0.1495809 -0.0040087 0.04555621 -0.0509782 -0.1147784 0.30459132 -0.3722874 0.21122848 0.21391913 -0.1762072 0.2767621 0.01229726 0.11125822 -0.1474042 -0.0927567 0.0991972 0.22125228
14402 -0.7753102 -0.820863 -0.8321634 -0.5046083 -0.5205953 -0.7515035 -0.5442243 -0.624157 -0.8656512 -0.6828091 -0.49875 -0.7607157 -0.5996576 -0.5044723 -0.4349836 -0.6063546 -0.7606116 -0.6613407 -0.7195882 -0.0548291 -0.7889344 -0.6433494 -0.7347807 -0.8831827 -0.5667161 -0.678988 -0.4683766 -0.6232007 -0.362879 -0.7312423
14412 2.30889303 2.43409635 2.45948291 2.39659631 2.41467966 2.34336992 2.50142385 2.42563201 2.27326703 2.24336883 2.36832845 2.45156762 2.48697374 2.21482887 2.59140486 2.39083177 2.42461978 2.43016854 2.35753515 2.12761746 2.3216504 2.36898003 2.26671886 2.36726222 2.47594545 2.42842926 2.40382278 2.4832671 2.5389963 2.31283403
14423 0.85825148 0.59362495 0.58958653 0.75321386 0.57551717 0.72594183 0.73290363 0.7137625 0.60552395 0.70641472 0.5532046 0.74945347 0.75794068 0.57763616 0.68282994 0.74835909 0.850511 0.67989924 0.73565969 0.0540259 0.56594175 0.71294403 0.56883107 0.61828796 0.84876797 0.63736772 0.73120087 0.75415098 0.70477808 0.62586395
14426 -4.1352698 -2.3744734 -2.5435685 -2.7431441 -4.108247 -2.4436046 -3.4698135 -6.0451711 -3.5787593 -3.9948367 -3.8963822 -2.3819509 -4.2078109 -3.8491306 -2.6471668 -2.3477518 -2.6102158 -2.7374116 -2.6617271 -2.0993921 -2.3080508 -2.614977 -2.1905236 -2.2368574 -3.025866 -2.961166 -2.5268672 -2.349602 -2.1335773 -2.2037649
14432 -0.1577691 -0.1008587 -0.2315718 -0.1112905 -0.2058219 -0.315613 -0.1069073 -0.3152175 0.00062575 -0.1685238 -0.2841436 -0.1955009 -0.1739422 -0.0665647 -0.1187978 -0.1439352 -0.1327704 -0.2951844 -0.0660802 -0.3180528 -0.2164755 -0.2000478 -0.0792526 -0.1458197 -0.0775876 -0.2428277 -0.2552064 -0.1061628 -0.2570916 -0.0099264
14433 1.33372862 1.15919751 1.20833176 1.04488921 1.14510149 1.02869666 1.3641244 1.19902428 1.17092097 1.09200639 1.16107738 1.1779988 1.1271139 1.13803927 1.26969014 1.31695486 1.15205411 0.66079423 0.91222371 -0.7376876 1.21545722 1.08922901 1.2194692 1.35500087 1.26426991 1.15013735 1.10486822 0.76091748 1.29731852 1.17710062
14450 -0.213655277 -0.222425063 -0.181917817 -0.123839393 -0.21413085 -0.25144225 -0.338143833 -0.195158643 -0.385959327 -0.240180353 -0.261684293 -0.19574633 -0.212506113 -0.23370076 -0.165420427 -0.328807953 -0.258829637 -0.304181457 -0.21700881 0.082148943 -0.19578659 -0.191287707 -0.18515731 -0.27606022 -0.25001241 -0.192289577 -0.190978393 -0.163493327 -0.231402077 -0.260923457
14451 0.5725413 0.63763713 0.47924082 0.74840227 0.5360342 0.65028893 0.62932365 0.63037206 0.70750747 0.5545854 0.60579885 0.56492439 0.63603405 0.59296237 0.70207344 0.54779253 0.65419431 0.61122757 0.69876552 0.24330063 0.61788948 0.5517828 0.58217713 0.72095799 0.69032794 0.53539683 0.47880807 0.80524691 0.62080824 0.70202402
14455 1.36650044 1.38594417 1.309696875 1.340832705 1.280606615 1.481889805 1.33084987 1.40061163 1.379625235 1.092530775 1.23876867 1.42197099 1.335017305 1.39962768 1.522357765 1.309198715 1.38500508 1.50277939 1.36864973 0.863265495 1.29545819 1.427380295 1.433441185 1.404482075 1.440280875 1.35477425 1.298902005 1.44438194 1.382303335 1.42202648
14456 -0.4356215 -0.2923757 -0.28504655 -0.30431735 -0.45325905 -0.34401045 -0.3603289 -0.4557552 -0.37985575 -0.286858125 -0.33129485 -0.27220255 -0.33795955 -0.33362155 -0.387587 -0.40412725 -0.3277151 -0.26291075 -0.17979635 -0.148088825 -0.32399965 -0.21715695 -0.47006505 -0.2300783 -0.3111455 -0.29325545 -0.3575122 -0.26279645 -0.301897 -0.28741305
14457 -0.026400775 -0.14199923 -0.234247475 -0.05868551 -0.08613194 -0.18853321 -0.11782064 -0.003067645 -0.132661705 -0.103837915 -0.021517965 -0.09804648 -0.16148647 0.03353325 -0.283408915 -0.0025034 -0.19798375 -0.147183015 -0.11229097 -0.53099841 -0.14589559 -0.139338925 0.006540315 -0.0611869 -0.03988008 -0.22843232 -0.14794625 -0.164378035 -0.073918525 -0.154781035
14460 -0.9993689 -0.9266757 -0.9609827 -0.9409008 -1.1027892 -1.0041274 -0.95281 -1.2343069 -1.0069021 -1.0960702 -1.0562223 -0.9948194 -1.1198115 -0.895166 -0.9187404 -0.9764381 -0.8476244 -0.9015437 -0.9473146 -0.4859767 -1.0362022 -0.9592173 -0.8308368 -1.1614928 -1.2166493 -1.1388096 -1.0086027 -0.8849699 -1.006007 -0.9320447
14462 0.32249442 0.57079347 0.49529813 0.51306074 0.31929593 0.51729873 0.35492296 0.23918346 0.42486264 0.59263861 0.42264196 0.44305352 0.42564706 0.32353743 0.51395968 0.38314685 0.58779344 0.51062519 0.60327122 0.87393445 0.59812474 0.43521275 0.08999707 0.50148992 0.37069016 0.55972014 0.51621308 0.48948777 0.56835029 0.535485
14463 -0.07004974 -0.193484175 -0.171962475 -0.161844435 -0.223916895 -0.24994306 -0.151675465 -0.223646565 -0.122887225 -0.144283005 -0.31857321 -0.285222965 -0.134589025 -0.36166435 -0.180720775 -0.140984025 -0.10585376 -0.223729165 -0.18627049 -0.576896185 -0.26483001 -0.161334855 -0.204478555 -0.21158482 -0.037890925 -0.22325678 -0.34810593 -0.059239895 -0.333923515 -0.25082175
14465 -0.06473742 -0.143402213 -0.16222188 -0.14936964 -0.128676793 -0.077414473 -0.16797932 -0.08297985 -0.134956697 -0.184805177 -0.171966197 -0.005541963 -0.16329412 -0.038779627 -0.061828423 -0.205896613 -0.13636736 -0.131270787 -0.037119397 0.1831552 -0.194475783 -0.130521957 0.084576513 -0.079694303 -0.444705353 -0.050554087 -0.041990367 -0.078806983 -0.256390447 -0.025306787
14467 -0.38446225 -0.4970181 -0.487648415 -0.41704074 -0.460971 -0.53568305 -0.4381707 -0.44248885 -0.5315306 -0.44326325 -0.47195065 -0.47853025 -0.48240305 -0.48458335 -0.5402255 -0.55851675 -0.4448917 -0.54849195 -0.40123115 -0.4975866 -0.52525805 -0.43988905 -0.53806575 -0.4955975 -0.48659225 -0.5115476 -0.5574287 -0.4403078 -0.64714755 -0.4549811
14469 -0.7664825 -0.5837428 -0.4192777 -0.489516 -0.6449132 -0.7098442 -0.5438669 -0.7572839 -0.6585184 -0.4912038 -0.5620057 -0.5226142 -0.5990098 -0.3894057 -0.6879254 -0.8110698 -0.4929676 -0.4162423 -0.3864897 0.33902481 -0.6362807 -0.4649856 -0.4703614 -0.6097689 -0.5362905 -0.4547777 -0.5697518 -0.4943366 -0.4654063 -0.4050365
14470 -0.3681344 -0.3300122 -0.3694625 -0.1737247 0.06258609 0.04864143 -0.3107415 -0.2471176 -0.1258309 -0.0325437 -0.119033 0.07651154 0.04619574 -0.2529312 -0.2613485 -0.3112781 -0.3774439 -0.2406226 -0.1290912 0.06436035 0.15709968 0.04307246 -0.3833723 -0.3311244 -0.1988466 0.03896166 0.05358559 -0.2528078 -0.1632354 -0.0026855
14473 -0.1203158 -0.027128 -0.1164932 -0.0029527 -0.2562869 -0.1956138 -0.0539283 -0.0715126 0.0106105 -0.1463739 -0.2000326 -0.1719746 -0.2069936 0.02188268 -0.1999282 -0.0550299 -0.1435623 -0.0251162 -0.0918665 -0.1732273 -0.0982967 -0.1780153 -0.0389301 -0.0561223 -0.1544839 -0.2222138 -0.2048356 -0.214113 -0.1955189 0.01109074
14479 -0.1533036 -0.3098315 -0.1274196 -0.1836684 -0.0842317 -0.3291811 -0.2032256 -0.1946419 -0.2214255 -0.2912925 -0.3124958 -0.0778634 -0.1875327 -0.1027739 -0.1141758 -0.1909035 -0.2095733 -0.2743183 -0.0868706 -0.6836012 -0.2258563 -0.126939 0.00632927 -0.2745815 -0.0049878 -0.1638117 -0.1491597 -0.1381605 -0.1875508 -0.093437
14489 -0.458107 -0.495670567 -0.528527067 -0.528580533 -0.433249233 -0.559378233 -0.552969367 -0.506827633 -0.572574267 -0.399548567 -0.428048257 -0.4382814 -0.457541833 -0.454486967 -0.549878333 -0.488076933 -0.5741975 -0.461417867 -0.562955367 -0.39732736 -0.432848933 -0.466264067 -0.364057133 -0.459595067 -0.377920333 -0.480322833 -0.523175967 -0.438375927 -0.408229887 -0.652776933
14533 -0.1328707 -0.1630238 -0.0309023 -0.2153212 -0.0607331 -0.2899625 -0.0932345 -0.2374401 -0.3131315 -0.154342 -0.1178822 -0.2294411 -0.1025173 -0.4047346 -0.1855881 -0.1478945 -0.1755286 -0.0682862 -0.2807401 -0.0117762 -0.2768364 -0.1809493 -0.2650013 -0.2138837 -0.1041539 -0.1592532 -0.1690492 -0.125808 -0.0697272 -0.2090409
14534 -0.4034049 -0.6669328 -0.4400731 -0.4105208 -0.4719165 -0.4201479 -0.4561245 -0.4721998 -0.6960019 -0.5917776 -0.4510474 -0.4085983 -0.4792743 -0.4824413 -0.5916912 -0.3122888 -0.5812476 -0.6563452 -0.6373458 -0.1297401 -0.3860678 -0.5765903 -0.5150333 -0.6785189 -0.7818553 -0.4900094 -0.3243985 -0.6185163 -0.7630126 -0.6482529
14544 -2.1195619 -1.76143145 -1.81105685 -1.60854955 -1.9214535 -1.7653301 -1.4834789 -1.9291678 -1.9477884 -2.00660895 -1.78705285 -1.74803465 -2.14380645 -1.9208508 -1.5166435 -1.63529005 -1.9287805 -1.6790422 -1.58163495 -1.4336266 -2.07119285 -1.7958636 -1.80058815 -1.756426 -1.86631685 -1.8750258 -1.81784365 -1.7025724 -1.6346966 -1.95160815
14545 0.364664337 0.295594963 0.470006027 0.311214023 0.280238527 0.24393586 0.293489483 0.212495483 0.22834712 0.398219463 0.377173633 0.24274146 0.17680479 -0.140222387 0.30432526 0.397419397 0.336777547 0.413308523 0.2842279 0.102643083 0.226014883 0.250964297 -0.116425903 0.310700777 0.192671427 0.207680203 0.1101591 0.307369993 0.25131781 0.203793213
14547 -0.00165949 0.21977518 -0.12177911 0.04928344 0.140318465 0.327687105 0.241749855 0.127420045 0.14689415 0.045915635 0.152225255 0.124904505 0.253944885 -0.00173792 0.36263332 0.089685265 0.18094631 -0.01800684 0.051253035 -0.354183855 0.085754185 0.23670751 0.02978391 0.245607585 0.188196135 0.2240951 0.11328202 0.236738245 0.1806241 0.05053394
14562 -0.4181318 -0.4856472 -0.5405836 -0.5157225 -0.1992723 -0.5006003 -0.5048889 -0.5004503 -0.4164048 -0.3793173 -0.6467009 -0.4168319 -0.4415979 -0.2144233 -0.3632211 -0.3820851 -0.4662449 -0.3119792 -0.2878249 0.18825287 -0.3293534 -0.4003484 -0.2006595 -0.5761286 -0.7133029 -0.333003 -0.25843 -0.3329714 -0.6819968 -0.3128676
14566 0.884476557 0.94149465 1.08009631 0.873603007 0.77203055 0.858893703 0.792779797 0.7552794 1.06823063 1.042789313 1.041261667 0.762863673 0.824042207 0.859930697 0.788086823 0.77203051 0.895921313 0.920533087 0.974908797 -0.390061697 0.99282881 0.87682975 0.501037173 0.858263957 0.860463833 0.842170593 0.712378933 0.79261964 1.04768891 0.78811076
14567 1.10573079 1.06406347 1.23695483 1.06877234 1.19039152 1.05775499 1.08961262 1.03987007 1.04981139 0.98235653 1.17972231 1.04817859 1.11982809 1.16446879 1.21084072 1.15938561 1.02399863 1.13310338 1.0198575 1.29316462 1.04664768 1.06965721 1.21915537 1.14935985 1.18431903 1.11888556 1.16788537 0.97414143 1.09201006 1.06269952
14569 -0.74804668 -0.49634504 -0.67369207 -0.691173615 -0.75376693 -0.594839365 -0.449431705 -0.536319595 -0.612922235 -0.916046725 -0.89273329 -0.5807802 -0.772414685 -0.539113595 -0.48778946 -0.474336915 -0.49773888 -0.69460891 -0.585202565 -0.96290995 -0.816361555 -0.68215581 -0.575160855 -0.453807865 -0.55786514 -0.692940925 -0.646202595 -0.491141655 -0.819064915 -0.628643285
14571 -0.5495102 -0.1495257 -0.5312635 -0.3337297 -0.2191263 -0.0778982 -0.1446988 -0.2720279 -0.129331 -0.4072264 -0.2137509 -0.2829831 -0.3113429 -0.3311465 0.0161558 -0.4767996 -0.3976125 -0.256688 -0.2794971 -0.0776757 -0.3492404 -0.0909736 -0.2911218 -0.0201405 -0.2223296 -0.2537976 -0.2629481 -0.2392483 -0.3268187 -0.2667207
14583 -0.6541048 -0.8058159 -0.914825 -0.8988077 -0.7036792 -0.7309701 -0.6658755 -0.7642745 -0.6461155 -0.653812 -0.7656252 -0.8424603 -0.8140537 -0.7886497 -0.8840937 -0.7642487 -0.748618 -0.7697285 -0.7716497 -0.2788862 -0.6197498 -0.8286052 -0.7853001 -0.7345171 -0.8120201 -0.8242459 -0.7103471 -0.5372211 -0.7889631 -0.8633343
14585 0.02265199 0.0157354 -0.0455564 -0.0850871 0.0066549 -0.2338232 -0.2181582 -0.1863915 0.05199502 0.02091959 0.10756264 -0.0416934 -0.0447149 -0.075788 -0.1584749 -0.1527814 -0.0985375 -0.0199109 -0.1176709 0.51403996 0.05993122 -0.2578828 0.10645489 -0.1215988 -0.2217966 -0.0070384 -0.1302164 -0.2079837 0.17536791 -0.4467042
14593 0.549276173 0.419976967 0.33592615 0.450392007 0.38016586 0.50897128 0.401638557 0.467821577 0.394836917 0.301663627 0.12062108 0.560622533 0.411780877 0.392365133 0.497757193 0.37602734 0.5047343 0.442002147 0.45203738 0.396575713 0.29717536 0.373455073 0.662355843 0.34138945 0.365523843 0.322060363 0.49219532 0.46783219 0.224090887 0.458956637
14595 0.479859797 0.37350337 0.344006933 0.458882507 0.423509633 0.451352437 0.323955657 0.405543597 0.512698807 0.34555968 0.03211187 0.483500437 0.46224074 0.422183933 0.440982513 0.322707823 0.48966853 0.381432547 0.525728293 -0.037207443 0.35195432 0.479415613 0.405712233 0.320120653 0.50178724 0.37436898 0.39511936 0.515988193 0.161911233 0.509353053
14600 -0.4054871 -0.420716 -0.349910735 -0.43586345 -0.38249662 -0.36403762 -0.4329728 -0.4315391 -0.46890535 -0.27874045 -0.268629325 -0.5255695 -0.36866472 -0.255156775 -0.39532905 -0.43820189 -0.36920327 -0.37817105 -0.38737545 -0.3535429 -0.297568345 -0.36221278 -0.380334235 -0.3178153 -0.3595685 -0.30576627 -0.35639916 -0.33283425 -0.37158703 -0.270153215
14609 1.04313921 1.14576148 1.03334738 1.10742635 1.24381891 1.32627757 1.08263134 0.87072492 1.19458549 1.10735024 1.2581618 1.3651408 1.22537746 1.14506835 1.15119068 1.06328319 1.02556146 1.01440861 1.14389199 0.65749303 1.28438041 1.08185983 1.14512158 1.15368309 1.07989695 0.88965109 1.21389621 1.1240949 1.19297349 1.24902921
14612 1.37229173 1.33985068 1.28207039 1.49535777 0.96764219 1.10737046 1.41136746 1.43302768 1.36812729 1.11244222 0.94230344 1.20038944 1.15659773 1.22478402 1.43540399 1.42210129 1.44801127 1.38585388 1.42458472 0.65043924 1.0545612 1.18129536 1.41129528 1.4029827 1.52411328 1.10768762 1.05323649 1.45617751 1.09691753 1.38794963
14620 0.934726265 0.86161776 0.66210812 0.848698075 1.00523278 1.02461246 0.902470425 0.957927285 0.8790859 0.91876412 0.94116014 0.961955235 0.89151048 0.905737 0.951824885 0.949194875 0.8807042 0.89640043 0.862153125 1.0670096 0.858251345 0.96649658 0.92813598 0.92878731 0.945657415 0.88442833 1.018175905 0.9918822 0.80754264 0.899426615
14622 0.04383849 -0.0304454 -0.071713 -0.0671301 -0.0035936 -0.1324987 0.09445673 -0.0188332 -0.2817967 -0.1837881 -0.1522567 0.01409352 -0.0288154 -0.1256725 -0.0676414 -0.0740964 -0.0704978 -0.1612125 -0.2003636 -0.3873853 -0.1890744 -0.2529259 0.1962773 0.05887275 0.08552114 -0.0737088 -0.0584589 -0.0280547 -0.2015315 -0.15388
14629 -0.224666595 -0.180087 -0.3902326 -0.4075808 -0.24978999 -0.2724249 -0.19108075 -0.26969683 -0.2222354 -0.49287755 -0.35261983 -0.3722188 -0.511858 -0.4200513 -0.26642945 -0.272755205 -0.40939315 -0.43139995 -0.34593005 -1.2201714 -0.4264561 -0.217826855 -0.002808175 -0.19101595 -0.4126061 -0.29824855 -0.50779015 -0.844874 -0.27531752 -0.2945548
14633 1.2222105 1.23306175 1.2692424 1.12239453 1.26759845 1.11685621 1.32613296 1.27661332 1.18506867 1.13412784 1.26093238 1.04127948 1.15775526 1.21854904 1.09715921 1.28165405 1.12765301 1.09321898 1.03048932 -0.1784599 1.10770223 1.10881813 1.24780069 1.22431794 1.16028553 1.07153876 1.02310622 0.85624826 1.14211014 1.10795939
14634 -0.6136855 -0.64002 -0.5833657 -0.8174396 -0.5475771 -0.5313928 -0.8432859 -0.761889 -0.6733036 -0.4087663 -0.4230821 -0.6410482 -0.4423697 -0.7621704 -0.5857474 -0.6809145 -0.7453169 -0.7615217 -0.6887088 -0.0272651 -0.3773889 -0.6123651 -0.7195468 -0.8032572 -0.7152072 -0.4646171 -0.6812693 -0.7183174 -0.4441029 -0.6862256
14661 -0.109881175 -0.13102388 -0.0981541 -0.1718082 -0.15903405 -0.1750783 -0.184022325 -0.2467446 -0.1724333 -0.20493865 -0.0657935 -0.3144729 -0.1693602 -0.17362446 -0.25640195 -0.111575685 -0.22368635 -0.2384839 -0.24886575 -1.10661825 -0.08000288 -0.20333515 -0.26125205 -0.16219515 -0.02291723 -0.17252815 -0.2705201 -0.48748595 -0.25863785 -0.161109195
14673 0.40109652 0.37648578 0.46978211 0.41092521 0.45648638 0.4822513 0.52664227 0.53736635 0.29403525 0.49963021 0.65268406 0.4751474 0.49547103 0.52654451 0.43806367 0.56922557 0.5477928 0.44204013 0.39590223 0.02411621 0.47963181 0.49975138 0.4872278 0.53958972 0.51924048 0.4437112 0.51348802 0.39089664 0.46715846 0.37585735
14674 0.073684574 0.081824452 0.224162924 0.105218354 0.060403508 0.026396882 -0.016356098 0.002987948 0.102318716 0.146253454 0.028109098 0.026321972 0.089877894 0.025849396 0.015698438 0.01908038 0.02925759 0.064307312 0.04942371 0.21477746 0.195410258 0.006926668 0.04017244 0.03870437 -0.029545534 0.092207084 0.025860212 0.055587604 0.001136428 0.03506355
14675 0.21982915 0.041743147 0.040731687 0.15429017 0.14729579 0.052944867 0.087037037 0.070645857 0.143506987 0.07869176 -0.008872577 0.111327697 0.0988678 -0.003052473 0.102501457 0.07589375 0.10448546 -0.074435537 0.05726236 -0.150734243 0.152151143 0.104802687 0.227026497 0.144235173 0.152239707 0.112859633 0.033432677 -0.040293457 0.000263097 0.146611283
14677 -0.2092838 -0.134074 -0.1240643 -0.1371649 0.09975899 0.02306451 -0.2744192 -0.3128341 -0.0366114 0.09261957 0.11129348 0.08787218 0.01973966 -0.0087551 -0.145065 -0.1892025 -0.3543561 -0.1358927 -0.0512405 0.61057349 0.09635943 -0.0486499 -0.0523198 -0.1468296 -0.176262 0.13066971 0.03656047 -0.0980291 0.22399144 -0.0002075
14688 -0.1414689 -0.2338933 -0.2503265 -0.190629 0.03721261 -0.1489345 -0.2419443 -0.1640061 -0.2096663 -0.1329091 -0.1033906 -0.0962385 -0.1959545 0.02213213 0.06644959 -0.1961211 -0.200827 -0.1808554 -0.1881225 -0.2006159 -0.074768 -0.1441702 -0.016886 -0.1020303 -0.14315 0.05492605 -0.0840589 -0.2409469 -0.0324077 -0.2160963
14694 -0.25546085 -0.21381065 -0.34257185 -0.3054716 -0.0490518 -0.19979595 -0.012458625 -0.11192625 -0.35235615 -0.25129865 -0.057771775 -0.16839235 -0.12632535 -0.10942555 -0.10022513 -0.07270735 -0.2326801 -0.22877485 -0.3260667 -0.85588215 -0.18982835 -0.123355125 0.103259175 -0.08809773 -0.0286798 -0.22180825 -0.083856 -0.0819595 -0.0906183 -0.24430685
14696 -0.827633 -0.8531412 -0.9843808 -0.9391046 -0.8916765 -1.1212947 -0.9805999 -0.7916253 -1.0577045 -1.0090461 -0.8387438 -0.7304162 -1.0110118 -1.1283465 -0.8140109 -0.7345666 -0.7046823 -1.1799355 -1.047306 -1.1082747 -1.133237 -0.6960454 -0.7358163 -0.9850684 -0.8668044 -0.9258615 -0.8308206 -0.6801579 -1.1174485 -1.0610207
14701 0.51408435 0.34615997 0.30819381 0.59572283 -0.1657956 0.10275212 0.16523942 0.42628785 0.50719719 -0.08804 -0.679496 0.05078628 -0.1005547 0.36367641 0.38619698 0.52161473 0.50608938 0.29477044 0.50607048 -0.474173 -0.2105009 -0.0201608 0.13684746 0.09815911 0.42903523 -0.179763 0.14343385 0.44659077 -0.4072874 0.44018781
14702 0.97094095 0.49227717 0.58751078 0.99211886 0.81437705 0.7384234 0.10692596 0.6786614 0.62802177 0.46053831 0.07428134 0.91708973 0.6529848 0.91619076 0.5655109 0.70321121 0.90883848 0.69257113 0.93976514 0.23235224 0.37287477 0.77896991 0.78754827 0.07915178 0.838013 0.46005443 0.89172659 0.3309834 0.21922037 0.73336206
14704 -0.2503079 -0.2854346 -0.2290105 -0.2737543 -0.2708591 -0.2997043 -0.1691617 -0.2943104 -0.2672798 -0.3024174 -0.2525264 -0.2911005 -0.4335254 -0.4397806 -0.235021 -0.2312356 -0.3048922 -0.4757657 -0.3528801 -0.9418169 -0.3545583 -0.1706796 -0.2461758 -0.1163471 -0.2359356 -0.3777509 -0.6416596 -0.4186009 -0.1337284 -0.2893147
