Gene	HFA2a	HFA2b	HFA2c	HFA2d	HFA2e	HFA3a	HFA3b	HFA3c	HFA3d	HFA3e	HFA4a	HFA4b	HFA4c	HFA4d	HFA4e	HMA2a	HMA2b	HMA2c	HMA2d	HMA2e	HMA3a	HMA3b	HMA3c	HMA3d	HMA3e	HMA4b	HMA4c	HMA4d	HMA4e
56350 0.03543239 0.18068143 0.298498 0.05342046 0.24420875 0.23198232 0.11867384 -0.1702053 0.21097801 0.24296198 0.21473674 0.2029791 -0.0781371 0.07422493 0.12370809 0.09520922 0.22449576 -0.0709373 0.12153355 0.06979325 0.03965886 0.06917821 0.06119022 0.38853109 0.13830041 0.37409575 0.00582016 0.2697635 0.31477241
56351 0.647513307 0.70369378 0.644262077 0.860490427 0.694093437 0.694446723 0.76108432 0.76062636 0.600458493 0.71189696 0.59282574 0.701514723 0.732882067 0.762188063 0.642421057 0.59920838 0.703638783 0.767432387 0.744373297 0.71404131 0.77821159 0.61609137 0.66531596 0.77410855 0.67333642 0.67930641 0.702315827 0.56104818 0.799776163
56353 0.15027315 0.346634853 0.228516193 0.28849098 0.316841743 0.18819617 0.35709051 0.279181143 0.20483592 0.437874333 0.275219113 0.428136017 0.422542003 0.249030507 0.237147347 0.409605733 0.38842378 0.126157187 0.267460267 0.359832163 0.41860796 0.314580773 0.320904617 0.401284467 0.07843352 0.284526583 0.329985933 0.288106977 0.257999357
56356 0.4731714 0.62037877 0.07392189 0.8406684 0.86057691 0.72043698 0.87050956 0.89597469 0.5057299 0.70702345 0.53207364 0.84816401 0.50339051 0.83156097 0.61447441 0.54932561 0.83829211 0.34157195 0.80191461 0.9005089 0.70261222 0.47573605 0.34390081 0.8433573 -0.3380155 0.83538085 0.73221455 0.60538508 0.44932293
56357 -0.897517 -0.8398673 -0.7105417 -0.7262844 -0.8956003 -0.8514473 -0.6313609 -0.8834179 -0.8486813 -0.9899364 -0.9053998 -0.8555753 -0.7707938 -0.8105762 -1.0391113 -1.0960601 -0.8713874 -0.9545858 -0.5168888 -0.7423523 -0.7803855 -1.0734027 -0.9243768 -0.7045228 -0.9258882 -0.8517953 -0.9071042 -1.0664103 -0.6930105
56360 0.49797568 0.50277898 0.77175931 0.49276726 0.42096646 0.50981397 0.63359939 0.37410569 0.5844924 0.72747262 0.41359745 0.70686663 0.76279541 0.52835564 0.4484118 0.70812161 0.62980634 0.55867228 0.49869028 0.61993749 0.59678552 0.73345843 0.5122255 0.5575792 0.77036942 0.69530992 0.43278787 0.61340668 0.6198851
56361 -0.575431 -0.6817262 -0.6309849 -0.6313638 -0.6869791 -0.6909298 -0.6007726 -0.5694029 -0.6668328 -0.5971501 -0.6507367 -0.6729678 -0.5534313 -0.6214427 -0.6967905 -0.5900962 -0.6257027 -0.5674791 -0.6466586 -0.656619 -0.5928823 -0.6833866 -0.7301416 -0.6598641 -0.5331976 -0.5746278 -0.6533724 -0.5439463 -0.8632586
56371 -0.32683365 -0.4018901 -0.14983488 -0.3700988 -0.4713846 -0.38925155 -0.5160762 -0.37141135 -0.3219913 -0.248952135 -0.4020878 -0.3342534 -0.3861773 -0.3413012 -0.4427682 -0.4967 -0.4069085 -0.165290075 -0.2991459 -0.34840005 -0.2642773 -0.4044401 -0.27533845 -0.29318105 -0.373023485 -0.43605655 -0.3470926 -0.51883855 -0.257541
56372 0.41049046 0.34926842 0.45354378 0.415425305 0.090380645 0.05703683 0.383414915 0.33981359 0.35171609 0.4719896 0.45950862 0.163787495 0.26576388 0.367027465 0.41613357 0.50228721 0.179158035 0.48487144 0.435561125 0.15919715 0.501183915 0.177076225 0.482564905 0.47388223 0.528031925 0.113167425 0.387904 0.460737205 0.3291982
56374 0.526674585 0.58602273 0.5433509 0.43067663 0.53943311 0.487706565 0.525503835 0.522388225 0.40695366 0.40111736 0.54220035 0.411648715 0.490761855 0.52947287 0.58058017 0.307981315 0.505391045 0.41264688 0.59256686 0.4781638 0.476074965 0.366500905 0.502368155 0.4955695 0.42393371 0.490111245 0.59562767 0.413836735 0.508946825
56375 0.4739201 0.28093663 0.64315803 0.52983493 0.53136292 0.38486797 -0.7726984 0.52062077 0.61030192 0.52444896 0.3653458 0.42347123 0.51226751 0.52979806 0.48904115 0.51603707 0.14314998 0.97879861 0.45943124 0.38578609 0.62198315 0.48412305 0.60096841 0.29045967 0.74585547 0.37898615 0.29591722 0.4721612 0.62211135
56376 2.065509395 1.79706489 1.941245785 1.643707755 1.85273211 2.030305365 1.45700175 1.75617907 2.304723995 1.25996867 1.83169492 1.58131521 1.633794355 2.132190555 1.97884962 1.862769495 1.233216945 2.49442677 1.577689225 1.68881754 1.53732071 1.98900401 2.073132565 1.46922212 2.33857323 1.587357205 1.79388216 1.670300625 2.13193239
56378 1.34428477 1.32762491 1.35517826 1.29111874 1.0256161 1.3127623 1.39030604 1.31779071 1.35108056 1.32803094 1.32941299 1.26624195 1.29463958 1.23526404 1.20560713 1.27582336 1.47594804 1.2509601 1.333203 1.33810154 1.30612997 1.24762337 1.28401238 1.43854872 1.33579693 1.27847841 1.30768999 1.30412765 1.34335114
56384 -0.6662881 -0.49423725 -0.60861885 -0.41354325 -0.49600405 -0.7107361 -0.2791737 -0.4117706 -0.55156365 -0.5177699 -0.49328115 -0.45785665 -0.55767725 -0.5960409 -0.68299985 -0.596889 -0.49711215 -0.77230045 -0.45468485 -0.48422905 -0.5316244 -0.67585695 -0.62458725 -0.3972057 -0.59517645 -0.52949625 -0.45247675 -0.40322765 -0.64910875
56389 -0.4842226 -0.5005662 -0.2301913 -0.4054307 -0.3120424 -0.4035478 -0.3724775 -0.5556233 -0.6866665 -0.4101754 -0.4897232 -0.7331001 -0.4399278 -0.2488911 -0.4124947 -0.7548287 -0.5921507 -0.104627 -0.4468744 -0.5109819 -0.358993 -0.4452355 -0.5014027 -0.5157829 -0.1912541 -0.5103218 -0.5507647 -0.3193155 -0.3109862
56392 -0.78508445 -0.70582945 -0.59544295 -0.5995791 -0.58363475 -0.64710685 -1.5390745 -0.76597405 -0.6282075 -0.68297365 -0.7168269 -0.729856 -0.63369 -0.5992102 -0.77248315 -0.7421163 -0.7028023 -0.6072127 -0.6690491 -0.63525525 -0.6980352 -0.7359169 -0.81010675 -0.52343875 -0.6681808 -0.70563195 -0.81153055 -0.5536256 -0.6251827
56395 -0.6525992 -0.6791617 -0.3248432 -0.8437385 -0.7906415 -0.8135887 -0.2472904 -0.7151022 -0.7693452 -0.6910172 -0.6932934 -0.9258487 -0.7258609 -0.9487798 -0.6600275 -0.7387094 -0.5942932 -0.9036587 -0.7501192 -0.8373639 -0.8905691 -0.7366024 -0.8123489 -0.7375245 -0.8908085 -0.7646308 -0.5841209 -0.17367 -0.9485365
56398 1.16785405 1.39194133 0.81007251 1.70719983 1.46145487 1.35371667 1.39583635 1.5952785 0.99188863 1.52664596 1.21958047 1.58328069 1.45887892 1.33729699 1.20053751 1.17621263 1.57417761 0.73365611 1.54677485 1.6104409 1.57404946 1.242294 1.17975061 1.29255869 0.62357356 1.60316915 1.33001471 1.19267063 1.02594162
56399 -0.8076055 -0.6732919 -0.75669835 -0.79709545 -0.7549408 -0.83038455 -0.65234085 -0.6581329 -0.85541935 -0.7373632 -0.88845945 -0.79232055 -0.6834301 -0.8125702 -0.6824032 -0.65764205 -0.72608345 -0.84516325 -0.7380795 -0.8315759 -0.75461775 -0.7559607 -0.7248014 -0.61208815 -0.7435594 -0.7801971 -0.79444525 -0.6946421 -0.6842087
56403 0.281490197 0.369883 0.241589443 0.291751407 0.2989394 0.238213877 0.423262447 0.36321932 0.128517147 0.456044117 0.28437091 0.358193603 0.345752607 0.182870473 0.569807003 0.284916143 0.556865987 0.02207588 0.365115797 0.39083675 0.299062197 0.354204793 0.20243309 0.263388803 0.130975047 0.3649442 0.327610613 0.28272014 0.140038057
56406 0.35897533 0.2174524 0.07932696 0.45149746 0.41946629 0.15433081 0.65379607 0.24897552 0.07667632 0.26855961 0.12432194 0.32541859 0.51429317 0.22396193 0.06600398 0.17849296 0.4477896 -0.3803629 0.63633126 0.35822161 0.40231623 0.11415517 0.20363556 0.47143788 -0.3001625 0.15448775 0.27018052 0.23481038 0.16049609
56407 0.10263426 0.44538877 -0.1961347 0.14044251 -0.7080373 -0.7670273 0.27958724 0.26221275 -0.1590259 0.41805595 0.01578412 -0.7494899 -0.4748171 -0.0365466 0.29111943 0.31573557 -1.0087636 -0.2795153 0.222072 -0.6743861 0.27576804 -0.4660297 0.24572469 0.37078693 -0.0204518 -0.8515708 0.25964063 0.40920893 -0.1328881
56412 -0.204098477 -0.026654197 -0.124158167 0.05684654 -0.119398997 -0.04117492 0.089346723 0.01582206 -0.156283977 -0.107506833 -0.07348883 -0.00911845 -0.01681823 -0.112673233 -0.156719403 -0.18109364 0.080341967 -0.11271155 0.000981173 -0.158561153 -0.00493825 -0.285300667 -0.161943853 -0.144143807 -0.345742733 0.00256653 -0.021370147 -0.003943767 -0.272399737
56418 2.570971 2.39178495 2.99321294 2.58702779 2.44580597 2.36607628 2.00714012 2.34284235 2.68566447 2.62522843 2.42220114 2.47718196 2.50719252 2.59148239 2.56183198 2.15181167 2.24071558 2.72328056 2.53171823 2.34165729 2.72587295 2.4804223 2.53327554 2.19905354 2.72805141 2.31221467 2.2477118 2.23486042 2.71100232
56420 0.45082369 0.55450737 -0.0403302 0.34925711 0.41754446 0.37815985 0.35639496 0.56735422 0.18242793 0.51581611 0.4863173 0.55987925 0.36290619 0.19046448 0.49852928 0.71373847 0.49776563 -0.0638703 0.23995601 0.38269106 0.40163503 0.38463479 0.38923588 0.28422635 -0.050926 0.40070928 0.50268575 0.24742868 0.11568239
56422 0.135050415 0.19645951 0.12755308 0.24273209 0.00545408 0.05347065 0.197889745 0.14997653 -0.040189115 0.24805901 0.148168555 0.19913157 0.257563005 0.048849345 0.00421003 0.189504045 0.235694645 0.12634051 0.160629965 0.17667744 0.248751175 0.105325525 0.141851195 0.14065489 -0.02689808 0.168254515 0.03577297 0.036543 -0.026479645
56427 -1.6246614 -1.6542762 -1.6289297 -1.2991027 -1.4167881 -1.3529161 -1.1314888 -1.2321444 -1.3627489 -1.4136322 -1.5228948 -1.2083463 -1.3286764 -1.399057 -1.247454 -1.1722475 -1.2678208 -1.4328446 -1.3934838 -1.2886813 -1.5595152 -1.3565575 -1.4385105 -1.3088908 -1.5217251 -1.2620475 -1.3414043 -1.1895646 -1.4995072
56430 -0.0545668 0.26077902 0.24122845 -0.1024691 0.25755294 0.13162075 0.03408541 0.257948 0.07487595 0.32493982 0.29060375 0.22959406 -0.2319249 -0.1988223 0.38769499 0.3494298 0.48828526 -0.3945866 0.30679921 0.22106705 0.01146347 0.27778765 0.32655611 0.36836331 -0.2058495 0.21456632 0.04656862 0.13895632 -0.0852553
56431 0.89030738 0.63192803 0.78371933 0.61136775 0.5102016 0.51982368 0.69364342 0.74609471 0.69672085 0.82283225 0.89511182 0.60731091 0.73854863 0.46487843 0.50951385 0.91433128 1.00418882 0.46318748 0.53579947 0.81662998 0.73096441 0.76899487 0.67791241 0.80080507 0.57232331 0.7414056 0.64072973 0.86471104 0.4860633
56433 -0.1743433 -0.4353182 -0.1518702 -0.3502676 -0.3415388 -0.3631184 -0.4125265 -0.3952358 -0.4305393 -0.1743085 -0.259252 -0.5188973 -0.3277108 -0.5204583 -0.3722122 -0.4830989 -0.1295789 -0.2031043 -0.3591852 -0.2541328 -0.2763544 -0.3229945 -0.4180349 -0.1270383 -0.2760853 -0.3322187 -0.4860189 -0.1332295 -0.3505551
56434 0.48531288 0.587645425 0.39685544 0.50738603 0.4743995 0.443525495 0.652503575 0.638774205 0.3955796 0.60512302 0.53504387 0.72036704 0.532392245 0.359850705 0.604627675 0.793445425 0.68661173 0.215694705 0.52894813 0.526498755 0.544995695 0.61875027 0.372298815 0.620349285 0.207158255 0.623129425 0.55950257 0.600935355 0.43087454
56436 0.3889049 0.1008421 0.64164314 0.4107722 0.2556322 0.04143472 0.1907428 0.39455001 0.40318186 0.6002399 0.20852564 0.20598465 0.37465904 0.33865038 0.17813704 0.2370897 0.27779051 0.63139992 0.44989008 0.2845325 0.46625336 0.29805796 0.2273909 0.26661014 0.39645906 0.20191502 0.13892213 0.20249658 0.34584941
56438 -0.1728679 -0.17236415 -0.049812475 -0.119800505 -0.24104685 -0.30677985 -0.51299785 -0.19689965 -0.319635 -0.26035925 -0.19575755 -0.2184213 -0.21485665 -0.3151715 -0.2780322 -0.4800697 -0.1357703 -0.2234164 -0.12052865 -0.288249 -0.133100405 -0.3409975 -0.2139928 -0.2879994 -0.2523756 -0.25707805 -0.21349465 -0.3071234 -0.2555322
56440 -1.0419672 -1.0643462 -1.0394959 -1.4637503 -1.4819936 -1.5176786 -1.7086238 -1.2302953 -1.2755382 -1.5249726 -1.2517081 -1.2743636 -1.5935071 -1.3833081 -1.2864925 -1.2471589 -1.2847661 -1.4738523 -1.4013629 -1.7224232 -1.3928538 -1.5385293 -1.1291962 -1.3771803 -1.2400321 -1.5724238 -1.1219581 -1.615094 -1.4124267
56442 -1.2857088 -1.7223253 -1.0629038 -1.191185 -1.65399 -1.5497328 -1.9547792 -1.3038817 -1.1809331 -1.0757334 -1.2331596 -1.1848067 -1.2869849 -1.3054372 -1.2671592 -0.9930441 -0.8831816 -0.9849698 -1.0496796 -1.427631 -1.0210915 -1.0905568 -1.3665374 -1.4541826 -1.1438132 -1.2345516 -1.784326 -1.4973799 -1.2443154
56443 -0.32815751 -0.105410195 0.049383435 -0.257380725 -0.090509825 -0.238083585 -0.11945309 -0.177494985 -0.153469395 -0.054072035 -0.068318905 -0.154828865 -0.18118299 -0.14199398 -0.12233761 -0.13286908 -0.08473787 -0.07636651 -0.147191295 -0.15304764 -0.057096895 -0.11224747 -0.134384455 -0.067362015 -0.16603992 -0.16144575 -0.089025665 -0.05620377 0.00528646
56447 -0.219127455 -0.211042335 -0.191945855 -0.185558875 -0.28097227 -0.213978365 -0.300048715 -0.17852449 -0.174944285 -0.15343231 -0.127880915 -0.225753015 -0.11489729 -0.244819315 -0.22165548 -0.25893994 -0.3035501 -0.312657485 -0.218658365 -0.317500615 -0.17419427 -0.20167776 -0.25264105 -0.155593195 -0.22904264 -0.23387803 -0.30981915 -0.195465275 -0.310208815
56451 0.39097127 0.47876194 0.4983282 0.56469304 0.627038425 0.516674685 0.695638455 0.45310074 0.529850915 0.543977705 0.39038173 0.531342465 0.627516105 0.467968565 0.399596475 0.494236125 0.666331535 0.343036225 0.561487245 0.63186918 0.53246528 0.506461845 0.3967325 0.553721135 0.31516036 0.64427203 0.439685885 0.546509 0.434897915
56452 -0.7460876 -1.0640116 -0.4860214 -0.7351428 -0.7122278 -0.8122651 -0.8761712 -0.9434425 -0.7190518 -0.7033866 -0.9890809 -0.8810001 -0.8456743 -0.5833741 -0.9632143 -0.9070996 -0.9261855 -0.5145983 -0.9228053 -0.8810939 -0.6488754 -0.653638 -0.8839868 -1.0578386 -0.5547453 -1.0062228 -1.0274986 -0.9151837 -0.5761142
56453 1.43609432 1.24351636 1.41821308 1.4759145 1.515833 1.63421373 1.47139997 1.19649005 1.62157944 1.29865038 1.31934194 1.18897983 1.44688348 1.78343235 1.25282588 1.29292562 1.07498341 1.84700496 1.24497829 1.34078419 1.40146941 1.45558438 1.37005035 1.37232022 1.9063128 1.36269815 1.34423084 1.47622638 1.69578825
56456 -1.16349504 -1.20547458 -1.316527013 -1.212246343 -1.125448907 -1.1940824 -1.241357007 -1.396711753 -1.146872657 -1.177481757 -1.196416983 -1.389039837 -1.142924333 -1.033867093 -1.170866933 -1.136003113 -1.358693687 -0.988066593 -1.305705613 -1.232041357 -1.24487778 -1.328734047 -1.174952193 -1.155153797 -1.0559801 -1.243475317 -1.321395167 -1.323108097 -1.180829437
56457 -0.6375561 -0.6696451 -0.6404716 -0.8226597 -0.9211105 -0.8325066 -1.0125029 -0.7465767 -0.8013251 -0.8404642 -0.7432041 -0.7321316 -1.1313542 -0.7856146 -0.6744371 -0.7471849 -0.7132893 -0.5567529 -0.7776257 -0.8836102 -0.8364268 -0.8262484 -0.6468905 -0.9790756 -0.5739033 -0.9278193 -0.6605094 -0.814801 -0.6933027
56458 -0.5948422 -0.357576 -0.30461055 -0.35250625 -0.28159035 -0.18603903 -0.27068645 -0.296121845 -0.38826995 -0.43080835 -0.34482273 -0.42529655 -0.26948618 -0.2403246 -0.3950729 -0.5136573 -0.4253397 -0.272324865 -0.38370445 -0.30636601 -0.4030873 -0.30540028 -0.33834246 -0.40498715 -0.09058214 -0.27789393 -0.296186505 -0.25181365 -0.184079045
56459 -2.1072313 -1.8207316 -1.9010828 -1.9741673 -2.0082315 -1.8005978 -1.8258045 -1.9779185 -1.9173299 -2.0297376 -1.7812462 -2.2411151 -2.0509613 -1.4032243 -2.0043449 -1.7855581 -2.0368354 -1.8376464 -1.9895156 -2.0654993 -1.9348398 -2.1183992 -1.8344275 -1.8399445 -1.5704239 -2.1691876 -1.8038173 -2.0822348 -1.6746316
56462 -0.0752704 0.05705592 -0.5396701 -0.2444646 -0.1781497 -0.2849877 -0.1573127 0.15998972 -0.4225394 -0.3180226 -0.0284467 -0.1512731 -0.2018911 -0.3009011 -0.04389 -0.0259927 0.03373261 -0.5832516 -0.338387 -0.1372523 -0.3105752 -0.1984589 -0.0712121 -0.3770493 -0.5783782 -0.3221687 0.10633082 -0.4023694 -0.6183217
56464 -1.3010488 -1.2832318 -1.214081 -1.3132392 -1.3993945 -1.302181 -1.1663375 -1.2280552 -1.2223618 -1.3472869 -1.2577685 -1.2955379 -1.292974 -1.1421914 -1.2416523 -1.3330074 -1.1669713 -1.2928148 -1.2268982 -1.4233241 -1.3133356 -1.3919041 -1.3140847 -1.1938171 -1.5525088 -1.3737418 -1.463042 -1.2627169 -1.070239
56470 0.93222936 1.06131577 0.92030045 0.71848935 0.74841526 0.86281381 1.15959816 0.98738258 0.76882795 1.00029276 1.04018665 1.01324731 0.96517764 0.63957745 1.02730039 1.11193463 1.16150693 0.48896446 0.95468031 0.92669282 0.91544164 0.86224994 1.08522965 1.15686309 0.51704845 0.96245972 1.06444613 1.03119795 0.84607176
56480 -1.4776248 -1.7419455 -1.9715349 -1.5196137 -1.5331327 -1.7592973 -1.698602 -1.6331967 -1.7054636 -1.6780543 -1.8207195 -1.7569862 -1.6703368 -1.6174512 -1.7656597 -1.5771465 -1.4939609 -1.6093767 -1.772296 -1.5593588 -1.6708048 -1.6676703 -1.7117024 -1.8900226 -1.7562979 -1.8366826 -1.7491926 -1.6765652 -1.9674692
56484 0.215870795 0.24217107 -0.0402152 0.554396555 0.572591825 0.397621055 0.528457905 0.54609101 0.34649496 0.432133295 0.24248704 0.46061402 0.40113365 0.360339245 0.262765525 0.2579096 0.385688745 0.16322069 0.49260109 0.5687113 0.491548275 0.301061835 0.32978287 0.38908469 -0.12716399 0.51632097 0.313404335 0.326585435 0.155306535
56485 -0.3043052 -0.3507078 -0.348739 -0.3070693 -0.3010362 -0.4444892 -0.3883895 -0.2494283 -0.151371 -0.3716549 -0.4718217 -0.3668927 -0.2353937 -0.3152716 -0.3347589 -0.3772515 -0.3915369 -0.2754858 -0.2598361 -0.2680401 -0.338898 -0.3713683 -0.3496702 -0.4047069 -0.2320481 -0.3102655 -0.2868567 -0.28022 -0.4102982
56489 1.20714592 1.00379375 1.48376834 1.33695428 1.2827629 1.28371816 0.66716719 0.97908845 1.49306478 1.20693208 1.19145485 0.97998571 1.10261575 1.33514996 1.25384075 1.10130945 0.69375228 1.7346251 1.17285375 1.09501815 1.26465407 1.22666543 1.34314599 1.05546661 1.69087629 1.13712668 1.04074598 1.09555678 1.34076877
56490 -0.603193 -0.663641 -0.210664 -0.6087777 -0.6713576 -0.612616 -0.4240195 -0.7065293 -0.6288209 -0.5880563 -0.4651183 -0.7571228 -0.6427108 -0.5360754 -0.5856065 -0.585476 -0.5889079 0.02004425 -0.6539083 -0.5155601 -0.5867347 -0.6132564 -0.7411759 -0.4856979 -0.5176624 -0.5782748 -0.6871336 -0.5087061 -0.5309387
56491 -0.2218719 -0.261605 -0.4932174 -0.1820056 -0.4103746 -0.4365738 -0.1440936 -0.1851446 -0.4743938 -0.372027 -0.434489 -0.2533117 -0.1971041 -0.3950203 -0.2678232 -0.2657852 -0.2508072 -0.4688739 -0.2825861 -0.3098183 -0.3402291 -0.4136511 -0.4445322 -0.177633 -0.5041961 -0.3082521 -0.2508093 -0.2412636 -0.461921
56494 0.25947008 0.221627345 0.22889871 0.452083025 0.354661285 0.34523885 0.322040285 0.32456708 0.36146958 0.41979615 0.23853162 0.33840806 0.301605155 0.41384439 0.284439505 0.14788547 0.269452685 0.309078935 0.461620335 0.40612017 0.423459745 0.227681135 0.27178945 0.29108996 0.198260355 0.338336165 0.24338223 0.344400655 0.29090377
56496 1.15636382 1.08102426 0.66091348 0.96647513 1.07614005 1.26952955 1.12132009 1.11400745 1.26050534 0.6871102 0.9537398 1.00370453 0.97123235 1.27658421 1.13729307 0.95859326 0.91805794 1.12904712 0.83628779 0.8754655 0.69611098 1.0673006 0.99212443 0.88782726 1.41545041 0.91037952 1.1608491 1.04796598 1.19291795
56505 -0.1577287 -0.1586701 0.12117499 -0.1405204 -0.1280127 -0.2465569 -0.3795012 -0.1420091 0.07817605 -0.0727866 -0.1561487 -0.2867026 -0.3468093 -0.0124576 -0.0318038 -0.2123578 -0.0930421 0.27238114 -0.1944817 -0.2299884 -0.1131699 -0.0766275 -0.0474167 -0.2331455 0.13674565 -0.2777952 -0.266252 -0.4212411 -0.2967029
56520 -1.2222711 -0.7529195 -0.8237937 -0.7300379 -0.72199 -0.8096603 -0.4490128 -0.5518013 -0.6381683 -0.6291519 -0.7540203 -0.709088 -0.634547 -0.9609999 -0.8989681 -0.6150426 -1.0812819 -0.7746025 -0.7569144 -0.747762 -0.489714 -0.8235572 -0.623142 -0.7634098 -0.9353271 -0.755768 -0.7087881 -1.0556142 -0.880188
56524 -0.0356039 -0.0152867 0.07799802 -0.0724467 -0.1128315 -0.1787287 -0.4371213 -0.0989475 -0.0632769 -0.0963522 -0.1036785 -0.0365302 -0.1284279 0.01324087 -0.0482274 -0.2103053 0.09364481 0.18390067 -0.1553542 -0.1005 -0.0674542 -0.1331892 -0.025141 -0.3425465 0.23150457 -0.1609293 -0.0607356 -0.2681188 -0.0492027
56526 0.20457535 0.31705614 0.34538994 0.02930923 0.23540535 0.32065416 0.55408046 0.26114395 0.2348069 0.44009681 0.34773426 0.37540066 0.21676961 0.04016992 0.42990676 0.34760434 0.49486363 -0.1212829 0.26408926 0.31199325 0.27708716 0.44288906 0.14217597 0.47594063 0.04276489 0.33196101 0.30031761 0.53290069 0.19527343
56530 -0.148904325 -0.33018042 -0.14536297 -0.296874565 -0.135167275 -0.074995005 -0.34303955 -0.349286535 -0.32255614 -0.07179633 -0.17606391 -0.204099195 -0.104876905 -0.07936729 -0.27268576 -0.237251145 -0.16846905 0.03958331 -0.19366368 -0.127451545 -0.13775393 -0.151938875 -0.18467466 -0.107165335 -0.12144711 -0.06461021 -0.168639035 -0.131691275 -0.0778266
56531 2.04505398 1.58846254 2.1765006 1.93583087 1.71140671 1.7737897 1.59213103 1.49342331 2.16530235 1.93782447 1.58289307 1.98127511 1.81950341 1.9628958 1.74121483 1.85391298 1.71105649 2.21402798 1.9386171 1.66630732 1.99437122 1.93654901 1.75071463 1.63383696 2.09125917 1.88682213 1.43035576 1.67672546 2.11178522
56533 -1.8736911 -2.094326 -1.6847306 -1.8309611 -1.7079681 -1.6962837 -1.784333 -1.9028497 -1.7556706 -1.5755019 -1.7595552 -2.0192674 -1.8854192 -2.0769451 -1.9261458 -1.8884166 -1.7682598 -1.7315512 -1.6186473 -1.8803093 -1.8336528 -1.521638 -1.8559819 -1.6521623 -1.7040398 -1.6200675 -1.8619437 -2.0495779 -1.9379416
56535 1.60137644 1.79368908 1.68089238 1.5102147 1.60341336 1.7030163 1.82870768 1.68351611 1.49829623 1.73406086 1.70544971 1.85264203 1.71505219 1.34147031 1.68394819 1.81241862 2.02561111 1.30093259 1.55057208 1.80970838 1.61172083 1.85246672 1.680696 1.87270434 1.30080501 1.75715692 1.71282379 1.85712302 1.39749976
56543 0.113705 -0.0298811 0.25614406 0.1232082 0.16170181 0.16216338 0.25450597 0.00624334 0.12198067 0.17188261 0.09267561 0.02608771 0.00692584 -0.0264105 -0.0545745 -0.2570956 -0.0458298 0.33880659 0.1141285 0.13277209 -0.0191799 0.02742551 -0.0114294 0.19539533 0.34761697 0.14877742 0.03943116 0.14684507 0.22853181
56550 -0.295586837 -0.34167925 -0.009325187 -0.24058924 -0.391392093 -0.405384727 -0.509196243 -0.528655397 -0.157683373 -0.306082287 -0.516123403 -0.32249657 -0.59661913 -0.33781543 -0.358044627 -0.467963807 -0.38676596 -0.052331677 -0.280026463 -0.424508563 -0.28945391 -0.29071046 -0.35867566 -0.546875927 0.00979069 -0.362120987 -0.49541027 -0.52287504 -0.282605333
56551 1.85666042 1.57441709 1.50415141 0.97206932 1.67835817 2.06802963 1.29771751 1.36799406 2.16256819 0.37826166 1.84714112 1.03285972 1.41194676 1.92908403 1.8923479 1.67782889 0.74061314 2.53924628 0.73519081 1.3581941 0.72264381 1.8188331 1.80718102 1.44399982 2.39255487 1.23374966 1.79516351 1.63870821 1.89720278
