Gene	SFA2a	SFA2b	SFA2c	SFA2d	SFA2e	SFA3a	SFA3b	SFA3c	SFA3d	SFA3e	SFA4a	SFA4b	SFA4c	SFA4d	SFA4e	SMA2a	SMA2b	SMA2c	SMA2d	SMA2e	SMA3a	SMA3b	SMA3c	SMA3d	SMA3e	SMA4a	SMA4b	SMA4c	SMA4d	SMA4e
71446 -0.4830644 -0.3524238 -0.4229875 -0.478529 -0.4746988 -0.4578983 -0.234407 -0.3776429 -0.345265 -0.6645641 -0.7593984 -0.4294672 -0.3998164 -0.368712 -0.4012733 0.70181185 -0.5518213 -0.3671506 -0.6035062 -0.5670877 -0.4861391 -0.3516978 -0.3115079 -0.3467313 -0.5617574 -0.3263818 -0.360757 -0.1477731 -0.1744435 -0.313318
71452 -1.0058948 -0.8698785 -0.9803877 -0.9840696 -0.926157 -0.8586423 -0.9745107 -0.8448226 -0.745566 -0.6252334 -0.79212 -0.9455946 -0.9856348 -0.8672344 -0.9372218 -0.2368066 -1.0037041 -0.9638148 -1.1598146 -0.9079642 -0.8523664 -0.9026591 -0.9817477 -0.9615743 -1.0358711 -0.7767731 -0.9604135 -1.0150239 -0.9156459 -0.8849873
71458 0.04826548 -0.3276133 -0.0951972 0.07930944 0.04165859 -0.204758 -0.2875429 -0.3244152 0.26017375 -0.3066577 -0.6112151 -0.2815385 0.11021778 -0.0977195 -0.3837995 -0.1945451 -0.1657657 -0.0170377 -0.0979282 -0.2851768 0.16719248 -0.2169315 -0.3398216 -0.1718949 0.05309778 0.10006533 -0.0458836 -0.1810229 -0.1682815 0.22338302
71461 -0.962038 -0.9895105 -0.9947934 -0.9652601 -0.9549242 -0.8691513 -1.1597284 -1.0799074 -0.8687302 -1.1913847 -0.8500943 -0.9724427 -0.7897436 -0.7707033 -0.7727393 -0.7022792 -0.9295412 -1.0013469 -1.0506791 -0.7493362 -0.9613916 -1.0879665 -0.9346291 -0.9779935 -1.0406117 -0.7800071 -0.9253688 -1.2560423 -1.0228265 -0.8695441
71474 -0.5191135 -0.5579188 -0.5458795 -0.4872463 -0.5665959 -0.6984003 -0.9444881 -0.696241 -0.4245353 -0.7473376 -0.8888462 -0.5740377 -0.7821066 -0.5304651 -0.9244137 -0.7261952 -0.4880885 -0.3657982 -0.6131497 -0.6541412 -0.4800457 -0.636263 -0.6549115 -0.6329966 -0.5105513 -0.6205608 -0.5526165 -0.7405329 -0.5204009 -0.4960058
71492 1.54836283 1.45344263 1.52180071 1.52154441 1.49952031 1.67694791 1.73352292 1.55808408 1.60773413 1.63030208 1.87496721 1.81326456 1.60163358 1.43629426 1.8541613 1.51502765 1.44982537 1.44300077 1.71535789 1.62485677 1.42473447 1.50261079 1.4075066 1.30890008 1.71923271 1.61918978 1.52827646 1.43758554 1.45794408 1.63867814
71514 -0.461889242 -0.40439101 -0.408376548 -0.3976606 -0.424674765 -0.42611525 -0.355373142 -0.277798765 -0.427902383 -0.16564563 -0.39539769 -0.351038613 -0.49349915 -0.367432667 -0.368720972 -0.466754833 -0.499048508 -0.419859917 -0.408047947 -0.331804537 -0.446636933 -0.449476183 -0.38273341 -0.445979517 -0.4651944 -0.458964717 -0.385390117 -0.303421517 -0.336747155 -0.434304867
71522 -0.696392 -0.7968143 -0.731258 -0.9094304 -1.0097009 -0.8769579 -0.9070578 -0.8018474 -0.6830802 -1.1913179 -0.4840156 -0.8942821 -0.6605303 -0.7514223 -0.5589477 -1.1933141 -0.7565956 -0.8186869 -0.7311851 -0.7992892 -0.6160543 -1.0050112 -0.7714984 -0.6507726 -0.7487607 -0.8126409 -0.8622359 -1.044189 -0.8487778 -0.8544507
71562 -0.3925485 -0.5938989 -0.7052039 -0.6540386 -0.4423252 -0.4320972 -0.5795614 -0.4094787 -0.5807067 -0.7884305 -0.7002533 -0.6685238 -0.6037928 -0.5743936 -0.6413565 -1.0073701 -0.2967638 -0.6277833 -0.654755 -0.5935252 -0.5757836 -0.8701093 -0.4483269 -0.671991 -0.4819941 -0.5826324 -0.66845 -0.5777215 -0.4709991 -0.3518063
71566 -0.8470418 -0.71692915 -0.734092035 -0.64759295 -0.87464471 -0.81729927 -1.013647585 -0.92480599 -0.61881474 -1.24817644 -0.8880358 -0.825267545 -0.836036505 -0.856219505 -0.7966807 -0.42449394 -0.638362835 -0.87353392 -0.839892055 -0.81722485 -0.72714176 -1.0145813 -0.76709387 -0.82227546 -0.65343178 -0.78371093 -0.767824305 -0.96685533 -0.79644207 -0.69714519
71567 1.57497736 1.67271048 1.46916537 1.40060785 1.46315421 1.49987326 1.85671355 1.64177073 1.2483691 1.33563298 1.60181511 1.47150652 1.49920881 1.17741987 1.72628644 1.47873866 1.27936197 1.37748568 1.46191629 1.46718141 1.31558561 1.61950956 1.56264576 1.62373385 1.35278025 1.44191017 1.53037313 1.80458237 1.72907004 1.31891512
71599 -2.4480237 -3.0390264 -2.910119 -3.4681938 -2.942881 -2.7451693 -2.6065896 -2.4777554 -2.5219986 -2.1964218 -3.0421852 -2.3486526 -2.1121466 -3.3240909 -3.0316737 -2.7057926 -3.0982745 -3.0926189 -2.1345964 -2.548109 -2.4178888 -3.4103369 -3.8928029 -2.9364 -2.2882807 -2.6858469 -2.1872969 -3.1426028 -3.5525459 -2.1204412
71602 0.72247355 0.56386355 0.513194605 0.600285105 0.886616255 0.69289882 0.51207197 0.544394335 0.67060298 0.57158448 0.594337555 0.55077916 0.88059653 0.68184172 0.738772655 0.426986065 0.655848205 0.74238764 0.569771155 0.6386265 0.70240877 0.642074955 0.68453894 0.711580955 0.595035545 0.82060324 0.604491555 0.600522035 0.57591846 0.73702767
71617 -0.240478005 -0.310179715 -0.211485033 -0.279430003 -0.29654249 -0.225367593 -0.1595503 -0.132276678 -0.296294488 -0.02632242 0.0124631 -0.242570535 -0.094606908 -0.535239623 -0.063242545 -0.64007195 -0.257746973 -0.215063255 -0.23439126 -0.16471826 -0.357959035 -0.08788749 -0.282700578 -0.554400258 -0.39216895 -0.136608005 -0.167149 -0.135288418 -0.123280013 -0.286400073
71619 0.2015482 0.37466194 0.00040611 0.04195076 0.12367053 0.35966722 0.29520793 0.51385562 0.19092045 0.35224151 0.61970801 0.19949667 0.16282669 0.13761034 0.57384935 0.28756907 0.38835022 0.42455173 0.21281603 0.31739861 0.22865453 0.23162357 0.41479087 0.38569375 0.28800729 0.09843629 0.19964684 0.43212377 0.28732857 0.11568942
71640 1.77084942 1.06957316 1.64095557 1.77425115 1.57919847 1.37711951 1.10741678 0.72497873 1.91370391 1.17256248 0.67704395 1.2064379 1.73310746 1.60680902 0.77768091 0.7626721 1.49900287 1.78046874 1.32166997 1.35470955 1.72812251 1.48484276 1.13334722 0.93153584 1.62914831 1.71733116 1.52781469 1.05125889 1.36993494 1.72717765
71653 -0.3850418 -0.1289863 -0.3960121 -0.1242969 -0.4052902 -0.3937027 -0.1435 -0.2809752 -0.2995385 -0.0303488 -0.3968524 -0.4682622 -0.407465 -0.1165135 -0.0600839 -0.0794673 -0.4836359 -0.309415 -0.4249907 -0.3903048 -0.3395823 -0.0933096 -0.4663082 -0.166914 -0.5549879 -0.3234939 -0.2327301 -0.2247529 -0.1853919 -0.5298077
71660 0.01741111 -0.0787202 -0.1471742 -0.0796026 -0.0652165 0.08469036 -0.0910868 0.05550094 -0.0193635 -0.1261411 0.0420508 -0.0255402 -0.1237793 -0.0010313 0.02242126 -0.2931067 0.01958658 -0.0697968 -0.0164975 0.04873854 -0.0996188 -0.2571708 -0.0476906 -0.2045105 0.0367184 -0.078485 -0.1734435 -0.0654291 -0.0250428 0.14741876
71670 -1.1597343 -1.4843402 -1.2199484 -0.9567408 -1.1467116 -1.0162003 -1.8265926 -1.4600245 -0.9007343 -1.3892118 -1.709182 -0.9605229 -1.0728448 -0.9561822 -1.7903716 -1.135664 -0.9319165 -0.9418435 -1.4257379 -1.3580249 -0.8301688 -1.1991049 -1.3464695 -1.2796924 -1.233759 -0.928249 -1.1262831 -1.4159303 -1.1668313 -0.8114657
71673 -0.5443739 -0.9037594 -0.6747429 -0.5222578 -0.6379052 -0.5600182 -0.7745846 -0.8074328 -0.6119553 -0.8764053 -0.6405395 -0.5754604 -0.5164122 -0.7082286 -0.7469792 -1.4457585 -0.646046 -0.7983024 -0.7531496 -1.0807432 -0.4814716 -0.7363722 -0.8587087 -0.8101114 -0.7821102 -0.4635678 -0.5024569 -0.653636 -0.7392772 -0.6190818
71684 -0.7251047 -0.9074998 -0.8227255 -0.9241259 -0.5782941 -0.6441807 -0.6874288 -0.6885145 -0.8158493 -0.9023184 -0.6835411 -0.8458391 -0.8217771 -0.6598882 -0.639837 -0.9669511 -0.7504918 -0.856909 -0.8728557 -0.8324139 -0.7292373 -0.7699785 -0.931728 -0.7347238 -0.8818443 -0.5802214 -0.7694466 -0.8200583 -0.9242026 -0.6042974
71687 0.32449158 0.5027669 0.50483656 0.46788479 0.30817896 0.34361255 0.07820882 0.31504428 0.54491466 -0.2682115 0.23667363 0.45775817 0.2630761 0.33071623 0.03896791 0.39003305 0.8355751 0.48452674 0.24293653 0.41255987 0.60684657 0.2309461 0.51267177 0.41818419 0.51187032 0.20031984 0.29821106 0.21951155 0.23756862 0.43767359
71699 -0.8403307 -0.7759153 -0.8665565 -0.9431225 -1.3891207 -0.8462157 -0.8355904 -0.7108393 -0.9531155 -0.5625944 -0.3462837 -0.9738322 -0.9268054 -1.1140454 -0.5227543 -0.4915702 -0.8561167 -0.8378731 -0.6159403 -0.7705406 -1.2664474 -0.8402951 -0.9686202 -0.9360232 -0.9721456 -0.8050461 -1.0236486 -0.8093202 -1.2654874 -1.2459327
71701 -0.84009759 -0.53349592 -0.82210052 -0.71057873 -0.770136415 -0.7175589 -0.495299505 -0.54251934 -0.777874285 -0.26016535 -0.7888423 -0.666275715 -0.9554278 -0.555501035 -0.507271065 -0.081769255 -0.759403435 -0.82883179 -0.82911485 -0.79254715 -0.912808915 -0.6349148 -0.684195635 -0.64237148 -0.71521765 -0.67219507 -0.6814022 -0.617931125 -0.615438 -0.87098744
71702 -1.1152225 -0.89347 -1.2017901 -1.1932336 -1.2941536 -1.3287003 -0.9266464 -0.9432328 -1.4251164 0.10208034 -1.252363 -1.1603155 -1.303013 -1.4359841 -1.1267951 -0.9164824 -1.470249 -1.2863174 -1.2609781 -1.0914309 -1.528079 -1.4515676 -0.9539746 -0.9326114 -1.2263964 -0.6269108 -1.1047847 -1.198241 -1.0153673 -1.2288652
71704 -0.7339893 -0.6833252 -0.9496209 -0.8490506 -0.9386399 -0.6369931 -0.567592 -0.4213394 -0.8538243 -0.6772453 -0.4852462 -0.7548436 -0.8892559 -0.8583366 -0.5785548 -0.6122853 -0.8725683 -0.6108225 -0.8623788 -0.6455513 -0.9227041 -0.9607861 -0.7646417 -0.7085232 -0.897819 -0.8598827 -0.8555428 -0.595445 -0.6709362 -1.0553704
71711 -0.7249059 -0.7625889 -0.634508 -0.4646002 -0.6743706 -0.4885534 -0.6122496 -0.6980259 -0.4837905 -0.2830637 -1.0647543 -0.5494585 -0.7636706 -0.3536198 -0.7400906 -0.7656303 -0.6708491 -0.798402 -0.6117455 -0.7134525 -0.6291076 -0.5531874 -0.6996832 -0.6659825 -0.6390821 -0.5606409 -0.6866473 -0.7417687 -0.4047783 -0.4112855
71713 -0.0495229 -0.2054909 -0.2365589 -0.1355454 -0.2549191 -0.0765004 -0.2392246 0.10444107 -0.3749111 -0.1453792 -0.0303678 -0.2009297 -0.2323918 -0.1939224 -0.0937319 -0.1667036 -0.2886649 -0.3157341 -0.0624385 0.12011733 -0.2636214 -0.1069043 -0.1151388 -0.0216737 -0.2030081 -0.3284165 -0.2976149 0.00263821 -0.0072699 -0.2753211
71720 1.46078471 1.27915703 1.27145363 0.93596502 1.48366673 1.39127759 1.27628678 1.20198514 0.84587607 1.31204267 1.24666705 1.67177012 1.11806411 1.02872155 1.29365266 1.05739308 1.45898062 1.09340895 1.48937653 1.60936779 1.05232782 1.44775831 1.28749822 1.20145589 0.88563998 1.11771901 1.67809686 1.23014882 1.21011515 1.01489563
71724 0.93113504 0.81238709 0.74210354 0.81056182 0.79271788 0.76051466 0.92352863 0.76958499 0.76390828 0.60110971 0.75745957 0.72953828 0.80934099 0.8149041 0.8350093 0.75933238 0.55103491 0.7850017 0.62666379 0.79340552 0.6356683 0.8683117 0.78337286 0.82520514 0.70525087 0.87038971 0.75915054 0.87508914 0.91041016 0.81517869
71728 -1.2675228 -1.1765443 -1.1453107 -1.424938 -1.1946504 -1.3367907 -1.155998 -1.1545598 -1.3621344 -0.4924566 -1.0864754 -1.2804993 -1.1009031 -1.2410863 -1.2960774 -0.773273 -1.1604203 -1.5749914 -1.1010375 -1.1968242 -1.3136196 -1.0806182 -1.0541653 -1.2700302 -1.3282204 -1.0697236 -1.3165243 -1.2620022 -1.2978824 -1.2337526
71729 0.49506615 0.571062553 0.567127517 0.630713523 0.371437137 0.507080247 0.544365577 0.47222947 0.57843619 0.81139886 0.43325524 0.432600423 0.55286797 0.488275323 0.510014897 0.760521487 0.381320697 0.53673221 0.70887853 0.581308537 0.501143763 0.65322517 0.505414603 0.526583667 0.545192867 0.578385857 0.550704617 0.577262527 0.38982037 0.371332107
71732 0.470860795 0.48241308 0.463390915 0.56972303 0.517367565 0.423300805 0.59021714 0.418224985 0.48606749 0.36311887 0.40477558 0.34501341 0.424556995 0.405863175 0.38487521 0.380201805 0.392861345 0.41248563 0.41565961 0.447831735 0.544691155 0.4579178 0.399574625 0.388823005 0.266541215 0.560418165 0.474869895 0.411108315 0.5762541 0.48443505
71745 -0.0463529 -0.5263389 0.01310657 0.11439245 -0.0923649 0.02832556 -0.3359582 -0.4472478 0.1512877 -0.2360498 -0.3669918 0.22636097 -0.1178689 0.07716204 -0.2552379 -0.6175783 -0.0598858 -0.0344498 -0.1137559 -0.1453574 0.019954 -0.1510826 -0.4200304 -0.454337 0.09660079 -0.0861229 -0.0067977 -0.366443 -0.436587 0.11714379
71750 -0.2879981 -0.0907449 -0.0242734 -0.2774441 -0.4412692 -0.05026 0.12692894 0.15494377 -0.2419398 -0.0175531 0.40021087 0.06125397 -0.416086 -0.3898839 0.21634645 -0.3408438 -0.2048636 -0.268085 0.0972703 0.06979248 -0.379829 -0.2309214 -0.2585383 -0.6323226 0.07031545 -0.2306631 -0.2145459 -0.1226689 -0.4196845 -0.2684371
71765 -1.2477236 -1.3732798 -1.2636252 -1.1165391 -1.2107361 -1.3079804 -1.1989924 -1.2754019 -1.155261 -1.4504362 -1.2779563 -1.019533 -1.0784896 -1.27453 -1.3514759 -0.7450498 -1.0361532 -1.277855 -1.2621294 -1.1388802 -1.155897 -1.5198493 -1.3114805 -1.4189536 -1.0545816 -1.3652055 -1.2897563 -1.1475897 -1.1892257 -1.2214265
71770 -0.9460831 -0.9848993 -0.843222 -0.8322756 -0.895924 -0.8961502 -0.7580806 -0.8026006 -0.9386907 -0.70913 -1.0133887 -0.9116237 -0.8421109 -0.7639673 -0.7815933 -0.5744527 -0.7463706 -1.0404829 -0.7675601 -0.7368765 -0.9866097 -0.9948825 -0.903098 -0.8720588 -0.9028585 -1.0513399 -1.0659771 -0.7713368 -0.8563099 -0.9510946
71772 0.37546357 0.38712662 0.51867404 0.63951772 0.48882141 0.52988688 0.49188196 0.18100153 0.67037473 0.2921692 0.10823342 0.60233559 0.58016677 0.63060648 0.32336726 0.34773934 0.36065397 0.62638549 0.47473949 0.36138807 0.56513997 0.53909419 0.42882739 0.30024828 0.52085684 0.60940176 0.6477824 0.47236422 0.60813828 0.71518681
71779 -0.1714071 -0.282696225 -0.19802519 -0.239326935 -0.14050071 -0.08877609 -0.21042099 -0.13649335 -0.12800257 -0.302764815 -0.0996127 -0.05876573 -0.15361654 -0.14121037 -0.16854152 -0.4054017 -0.297944545 -0.17349898 -0.207678455 -0.16451825 -0.177597085 -0.30849607 -0.159411325 -0.162135395 -0.132537565 -0.08519032 -0.186305985 -0.24583589 -0.216369205 -0.089644425
71780 0.10196223 0.274026725 0.292174735 0.32879276 0.15611886 0.366400025 0.452605105 0.296905585 0.35821759 0.122090685 0.20655007 0.413110905 0.164808055 0.349507245 0.244161125 0.151452955 0.17265434 0.20066435 0.232846205 0.23353925 0.276179755 0.236636185 0.329799615 0.257612745 0.2629838 0.279000575 0.307120945 0.30949611 0.44755565 0.384294205
71782 0.93886377 0.94227143 0.86774363 0.7178529 0.57374079 0.78848337 0.92461559 0.88616651 0.54583651 0.94407912 1.02003818 0.7564941 0.79594206 0.7599611 0.94732393 0.92128805 0.5588667 0.71321451 0.85881298 0.77584759 0.71759477 0.90992263 0.79265154 0.82163279 0.74164 0.76330396 0.82423377 0.81206091 0.8370858 0.65670377
71793 -0.9194939 -0.8899272 -1.0573478 -0.9408351 -0.8137878 -0.8446855 -1.0262133 -1.0029519 -1.1958872 -1.1166562 -0.7624744 -1.0086874 -0.679736 -0.9271323 -0.9946109 -0.8329171 -0.7344217 -1.017609 -1.0308752 -0.8226187 -0.8186423 -1.0486066 -0.7924086 -0.8248729 -1.030805 -1.181483 -0.9171539 -0.8172152 -0.8902322 -1.1540434
71799 0.07383977 0.14697121 0.10132489 0.21265103 0.04289805 0.1539509 0.17954722 0.09999407 -0.0105627 -0.0290603 0.02284358 0.19622278 -0.2365589 0.16338259 0.11710953 0.05988552 -0.0657209 -0.0116341 -0.009337 -0.0931445 0.01966181 -0.0863486 -0.0200199 0.20071859 -0.0447741 -0.0553979 0.07458581 -0.0215768 0.23015648 0.12661255
71807 -1.223277 -1.3813974 -1.2162774 -1.1710745 -0.8670534 -1.1152873 -1.2814223 -1.1777648 -1.1078722 -1.4195547 -1.2898043 -1.1608662 -1.3999904 -1.0279239 -1.4576399 -1.4853352 -1.289681 -1.3082842 -1.2986276 -1.6668469 -1.1235797 -1.313713 -1.1314749 -1.1242571 -1.2878081 -1.0433098 -1.086365 -1.3262079 -1.09952 -1.0051712
71817 2.37622598 2.32653416 2.1592269 2.3265277 2.37659671 2.30814108 2.06461996 2.23339696 2.12071837 2.35594552 2.19354801 2.17634578 2.40065005 2.35741328 2.08513874 2.40307557 2.3206641 2.26350223 2.28842616 2.23650106 2.5420526 2.36652076 2.42723948 2.26009953 2.14633289 2.34272724 2.47011914 2.18591608 2.309383 2.24113714
71819 -0.390347617 -0.087415573 -0.47160292 -0.475749937 -0.50960044 -0.51857946 -0.215394347 -0.201657773 -0.613847887 -0.323873963 -0.370197787 -0.405235873 -0.404743263 -0.571269043 -0.239325857 -0.791430783 -0.741966627 -0.53820362 -0.194247987 -0.401466227 -0.62220912 -0.168408913 -0.282801017 -0.26770898 -0.554577413 -0.683525767 -0.524514327 -0.263764577 -0.375967983 -0.500389607
71833 -0.79929715 -0.93257055 -0.60905955 -0.53986205 -0.80619815 -0.62209765 -0.65654235 -0.868806 -0.50028865 -0.77709425 -0.7646966 -0.56786915 -0.57833035 -0.5875987 -0.69977095 -0.68110105 -0.68032205 -0.6102756 -0.6517458 -0.68709945 -0.6784655 -0.72095345 -0.8932427 -0.9383463 -0.58129705 -0.58743735 -0.71177175 -0.78252515 -0.7475955 -0.5514095
71835 0.50579233 0.233712025 0.288234115 0.328787455 0.435270695 0.29942037 0.25740998 0.18372877 0.426695315 0.090325165 0.072120055 0.320035055 0.46349797 0.32883618 0.051663745 0.06345869 0.18248888 0.41515079 0.191475205 0.389807495 0.379900305 0.272241015 0.3080064 0.31563169 0.295821705 0.37375215 0.43705903 0.232920825 0.3604435 0.394206715
71838 0.75587519 1.01793242 1.12992529 1.28489929 1.18599308 1.1454079 1.13849514 0.95202097 1.36947951 1.26904391 1.0416424 1.28514739 1.33672902 1.31995217 0.96454541 0.75895138 0.99700116 1.16460034 1.1580426 1.14917656 1.25745926 1.22630709 1.13990035 0.9665012 1.24909171 1.28344532 1.21067062 1.04631048 1.21500217 1.39071668
71841 0.29940133 0.69184019 0.59653438 0.20630816 0.46456138 0.44268158 0.53809523 0.59992139 0.15628756 0.74908702 0.54036284 0.36082398 0.19353312 0.3538213 0.75335272 0.3092004 0.11231307 0.42642094 0.60645931 0.51285837 0.2331988 0.68457169 0.67537508 0.74182769 0.18744349 0.30703796 0.46350843 0.37424255 0.61840061 0.24466967
71843 -0.4637578 -0.2340568 -0.6855974 -0.5780659 -0.3392227 -0.45933 -0.4933477 -0.2905688 -0.5932414 -0.7920061 -0.5530777 -0.5789918 -0.1901191 -0.5407081 -0.4559742 -0.4607901 -0.4392345 -0.4332725 -0.7045455 -0.5553452 -0.6574957 -0.3661585 -0.3550655 -0.3734258 -0.6089157 -0.4014866 -0.3439564 -0.2919666 -0.3985176 -0.5070336
71846 1.01077475 1.36270314 1.25502774 1.29578339 1.06464114 0.89707875 1.02820432 1.09109052 1.14627873 0.76315059 0.72422792 0.99502358 0.92394385 1.17964808 0.98148263 1.19358261 1.4255079 1.15271048 1.09274723 0.81426728 1.30471312 1.10615873 1.14639841 1.1732261 1.05938635 0.8054015 1.01861988 1.14314594 1.23333077 0.99806721
71854 2.15006967 2.50070286 2.29224884 2.16483816 2.35330845 2.16747263 2.51691469 2.29181684 1.95334773 2.14406802 2.25451211 2.13621152 2.34465813 2.31702053 2.2146393 2.6101961 2.21091537 2.21774501 2.32203927 2.24216598 2.20945734 2.44785393 2.20970873 2.3114779 2.05211335 2.11277677 2.24566332 2.44999065 2.44321015 2.26012034
71865 -0.122340525 -0.044843685 -0.237781005 -0.2904394 -0.25288701 -0.102822495 0.017990145 0.096503895 -0.31860275 -0.15445709 -0.06877705 -0.21649105 -0.124246295 -0.197699365 -0.183910495 -0.39528736 -0.222909505 -0.2859439 -0.045820455 0.01771745 -0.211932835 -0.096959185 0.031944265 -0.0556489 -0.24055543 -0.20946674 -0.25951979 -0.06051806 -0.03519213 -0.2613722
71876 -0.7408422 -0.7080466 -0.6059139 -0.8624979 -1.1334545 -0.7403363 -0.4985094 -0.5416676 -0.7681132 -0.1568812 -0.4612402 -0.8625563 -0.9237593 -1.0586793 -0.6168809 -0.9089035 -0.7955209 -0.9008914 -0.6379864 -0.6966448 -0.9902361 -0.8768889 -0.8162274 -0.9443473 -0.703902 -0.7698687 -0.8903097 -0.73098 -0.9092332 -0.9735826
71883 -1.0440489 -1.1025327 -1.0970535 -1.1292163 -0.9549242 -1.072383 -0.9644702 -0.9335609 -1.1247062 -1.0454995 -0.7529038 -1.061265 -1.1752293 -1.0074514 -1.1821436 -0.9466229 -1.164462 -1.1369413 -1.0634832 -1.0880148 -0.9855057 -1.2052782 -0.6357731 -0.9763326 -0.9197309 -1.0961929 -1.101242 -1.0396093 -0.9178434 -1.135842
71885 0.55556255 0.62382287 0.57569382 0.53506739 0.56728691 0.65144512 0.70101351 0.80309543 0.54632981 0.9556322 0.8777543 0.76608456 0.5384331 0.48253707 0.78382059 0.59588351 0.75031601 0.40822919 0.71975621 0.62448614 0.46134937 0.57515013 0.72644063 0.55664694 0.70066444 0.60134719 0.42432901 0.6467343 0.51923913 0.56407351
71890 -1.3422745 -1.4219794 -1.2972596 -1.4308672 -1.2786748 -1.4247631 -1.6821624 -1.6811224 -1.4237087 -1.7950431 -1.7301922 -1.5901972 -1.5056338 -1.5892392 -1.6713864 -1.3920145 -1.4475181 -1.4976115 -1.8257763 -1.7190355 -1.6349627 -1.4346496 -1.198054 -1.4416504 -1.6723857 -1.8931214 -1.4809856 -1.3450728 -1.3507645 -1.3283614
71902 -1.208714125 -2.273530945 -2.225059435 -1.243917935 -1.20387551 -1.311796285 -1.357119155 -3.347436265 -1.007125515 -1.297180035 -1.394312685 -1.76590299 -1.30593988 -1.448372845 -1.406917495 -0.952550315 -2.79655494 -2.46792238 -1.657469315 -1.720201415 -1.433303025 -2.43173127 -1.35084096 -1.326941245 -1.13563385 -1.587692045 -1.255382485 -1.403677325 -2.123923505 -1.18371041
71909 0.07064024 0.45383655 0.28034183 -0.0048374 0.32328267 0.19891042 0.68445866 0.51895263 0.23729706 0.39323665 0.75259685 0.46117159 0.12096763 0.22944167 0.86900359 0.46725726 0.23596153 0.32928528 0.22806386 0.19078245 0.28147769 0.32552849 0.6997152 0.50136772 0.40598463 0.21907412 -0.1036065 0.52542395 0.39629048 0.09188773
71914 -1.7787196 -2.1503979 -2.0837918 -1.8394311 -1.9496915 -1.8255938 -1.9651589 -1.9730799 -2.1008761 -1.701797 -2.0179166 -2.3167687 -2.0749274 -2.0165202 -1.081118 -2.8644247 -1.8931068 -1.8732838 -2.096216 -1.5499796 -2.3347857 -2.3083742 -1.8531815 -1.786266 -2.2286587 -2.7637268 -1.7591838 -2.1903777 -2.4008877 -1.9531089
71929 0.22046887 -0.0135672 0.04774605 0.23909732 0.45262344 0.35698384 0.08229173 0.16512956 0.43527329 0.09146557 -0.0509857 0.30330876 0.5015556 0.51707687 0.06806683 -0.0768842 0.0472654 0.38306333 0.08384752 0.46285083 0.38149688 0.01478817 -0.0231754 0.261895 0.13727186 0.38249359 0.2487778 0.14684321 0.13685023 0.53152934
71946 -0.0444084 0.09333535 -0.198119 -0.0704567 0.09040325 0.20268766 -0.2066507 0.09549952 -0.0284248 -0.3803252 0.0862225 0.01846243 0.09243773 0.08223038 -0.1720566 -0.0078046 0.00637659 0.04995141 -0.161557 -0.1516938 0.03470561 -0.0067087 0.17076915 0.12575947 -0.1163276 -0.0676641 0.07879967 0.1292568 0.06194738 0.08353888
71947 1.22309522 0.57268847 1.23389469 1.08022152 0.95341748 0.59258585 0.77818585 0.26510307 0.91600953 1.21157127 0.34916615 0.86367581 0.80281182 1.00262593 0.47893633 0.14520369 0.26020435 1.38452718 0.7519788 0.72207994 0.95836116 0.99057836 0.45093329 0.62474251 0.83316587 0.84143601 0.64961132 0.29939584 0.76790181 1.18232635
