Gene	KFA2a	KFA2b	KFA2c	KFA2d	KFA2e	KFA3a	KFA3b	KFA3c	KFA3d	KFA3e	KFA4a	KFA4b	KFA4c	KFA4d	KFA4e	KMA2a	KMA2b	KMA2c	KMA2d	KMA2e	KMA3a	KMA3b	KMA3c	KMA3d	KMA3e	KMA4a	KMA4b	KMA4c	KMA4d	KMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24
216343 -0.54131 -0.5977617 -0.4533071 -0.4400442 -0.3796696 -0.4065748 -0.6087274 -0.4540435 -0.3122757 -0.6319933 -0.1248676 -0.3808528 -0.3782908 -0.4188872 -0.8720868 -0.6671285 -0.4221879 -0.3959088 -0.3169301 -0.4435427 -0.1965869 -0.3398735 -0.7341994 -0.7336423 -0.4615511 -0.5908308 -0.4985073 -0.4443796 -0.7362576 -0.3996822
216344 -2.177046 -2.397223 -2.3530878 -2.2686784 -2.2383261 -2.0267084 -2.5405891 -2.4492758 -1.9694895 -1.965956 -2.3743557 -2.2279504 -2.2655408 -2.2253157 -2.9208138 -2.1514658 -2.2015514 -2.0099217 -0.8262492 -2.2552891 -2.3114757 -1.9547256 -2.1274849 -2.5686717 -2.043639 -2.6962095 -2.0517547 -2.0768668 -2.1173317 -2.1511285
216345 -2.8094392 -2.0017639 -2.9019137 -2.7758567 -2.799917 -2.4654136 -2.41774 -2.783283 -3.1283485 -2.9033337 -2.1169725 -2.4780061 -2.6888539 -2.6590914 -2.5061322 -2.2642581 -2.5390357 -2.8737869 -2.6982511 -2.5548173 -2.648702 -2.3721385 -2.6295581 -2.1269872 -2.6435311 -2.8140465 -2.9097432 -2.4107417 -1.793398 -2.8548711
216350 -0.018865 -0.1062412 -0.2159458 -0.1094978 -0.357333 -0.1235948 -0.0793709 -0.3629358 -0.0565937 0.06398256 -0.2053364 -0.3562 -0.2077937 -0.5082423 0.15235141 -0.6866906 -0.4313739 -0.2753399 -0.3176412 -0.2379447 -0.1912011 0.26016775 -0.1883246 -0.3526646 -0.3193459 -0.1417718 -0.1251814 -0.0854878 -0.2458583 -0.2612691
216363 0.70878405 0.40113697 0.94641668 0.86465606 0.83203793 0.72908788 0.73453602 0.7617875 0.73155227 0.91252578 0.14077495 0.86047645 0.92291949 0.76268681 0.37040545 0.51950829 0.11412077 0.74228883 0.49631715 1.00220723 0.85333156 0.83533778 0.64742121 0.55321148 1.06363918 0.9009289 0.7482334 0.45884763 0.56637368 0.73909782
216440 -0.6481901 -1.077896 -0.6917544 -0.7725261 -0.61444 -0.6518725 -0.8758921 -0.5117163 -0.9079086 -0.6838113 -0.7208126 -0.6410022 -0.6337163 -0.8013857 -0.5519743 -0.6605002 -0.4870815 -0.591202 -0.8409114 -0.6788244 -0.6850933 -0.4544529 -0.5118121 -0.671488 -0.9411187 -0.6041985 -0.6275264 -1.1413992 -0.8874682 -0.7034526
216441 1.55418156 1.50864026 1.89733941 1.68317674 1.71094931 1.81190339 1.76982396 1.90645618 1.8162844 1.68935276 2.02543655 1.65192523 1.83736737 1.47899074 1.79273012 1.53915208 1.38607799 1.91460025 1.8088457 1.48913363 1.85104742 1.69697919 1.56774336 1.6083825 1.66130038 1.79958718 1.70807807 1.75635298 1.68415809 1.52297384
216443 -0.7497792 -0.5274487 -0.7832926 -0.4521204 -0.7353077 -0.7401856 -0.5231223 -0.49167 -0.6287979 -0.7541979 -0.7568104 -0.8904749 -0.7725979 -0.4984398 -0.7769247 -0.4697386 -0.957652 -0.6143012 -0.9736241 -0.6647449 -1.0885808 -0.6144135 -0.7509806 -0.6152545 -0.4879674 -0.7393175 -0.8714389 -0.5734724 -0.731629 -1.3607979
216445 0.49921802 0.57384778 0.57917589 0.55716518 0.52620631 0.50316664 0.36033491 0.55246974 0.66617293 0.65687797 0.25123261 0.58647888 0.57656445 0.50743241 0.51392914 0.21611294 0.45055108 0.43691747 0.59880198 0.62771888 0.51222853 0.53860339 0.59551124 0.61833035 0.24718017 0.59751112 0.56182156 0.49289547 0.30789813 0.60494287
216527 -2.5858184 -1.5777109 -2.9056783 -2.9857866 -2.7585044 -2.4222849 -2.6737634 -2.6733933 -2.4704185 -2.7061558 -2.0499247 -2.2867509 -2.5437908 -2.9606774 -3.1979112 -1.9840588 -1.9721529 -2.9224436 -2.6265757 -2.8615294 -2.4774539 -2.7047648 -2.4192264 -1.9386843 -2.7991598 -3.1443304 -2.4314839 -2.2261252 -1.9253126 -2.8704086
216549 0.077264983 -0.283468277 0.014570663 -0.02940593 -0.000452347 -0.080005537 0.060218593 0.02947663 0.019527557 0.054234257 -0.05060386 -0.062638773 0.068605967 0.042391443 0.127060153 -0.22635828 0.07543038 0.02289656 -0.076486443 0.075448613 0.023284653 0.014382393 0.106597387 -0.128702847 -0.2379432 0.095405887 -0.021920523 -0.1582756 -0.25271522 0.43744293
216551 -0.5876678 -0.6604724 -0.7193173 -0.6905804 -0.5029367 -0.7651462 -0.6735169 -0.54696 -0.5897 -0.7039834 -0.5281299 -0.6407566 -0.5096749 -0.6501832 -0.6474943 -0.8181039 -0.6219538 -0.6555091 -0.6212238 -0.5388555 -0.6333954 -0.6354099 -0.6420518 -0.5335607 -0.7696118 -0.573554 -0.6970916 -0.9049086 -0.5653931 -0.5162879
216558 0.8558045 0.82069264 0.84378867 0.88473779 0.9363396 0.70886417 1.16780989 0.98221647 0.73289326 0.77800754 1.04085031 0.8869554 0.96447372 0.85624998 0.8510289 1.34068935 0.75778205 0.76959087 0.93090055 0.97090701 0.63100945 0.82639975 0.95850189 1.21878062 1.01335658 0.85268015 0.8986366 0.92640516 1.07260824 0.84208113
216613 -0.3659041 -0.313798 -0.1969952 -0.3193193 -0.2598536 -0.317778 -0.4253141 -0.301263 -0.1557318 -0.2326691 -0.46011 -0.4152153 -0.3357493 -0.4396339 0.5503822 -0.507716 -0.4251634 -0.2171361 -0.2205074 -0.2718195 -0.2680334 -0.5422507 -0.1883784 -0.290537 -0.2259998 -0.2037138 -0.246362 -0.1756522 0.03875279 -0.2025167
216618 -0.9299477 -0.8083592 -1.0474125 -1.1090917 -1.1437823 -1.0069022 -1.3331165 -1.2000002 -1.2608538 -1.1745065 -0.7409048 -1.1438607 -1.0146055 -1.192965 -0.7615295 -1.1950728 -0.7868348 -1.2208275 -1.1976582 -0.9199705 -1.0659432 -1.1780847 -0.9640282 -1.0485444 -0.9620514 -1.1051029 -1.2136596 -1.2350596 -1.2333104 -1.1990975
216705 0.11060059 -0.32819791 0.1005878 0.07776301 0.040412545 0.030994295 0.042382 0.12792483 0.12571264 0.177348555 -0.028470515 0.014077285 0.159822085 0.12557278 0.176458865 0.036298655 0.103502305 0.2962128 0.110328245 -0.00110919 0.198049545 0.01124384 0.173713545 0.03137111 -0.04119345 0.209763335 0.13621569 -0.04858915 -0.13144412 0.13922989
216725 0.70282457 0.3670965 0.6916568 0.57352067 0.63741524 0.6769341 0.52676347 0.66437601 0.74556713 0.827104 0.44733764 0.5772135 0.63988042 0.70030459 0.76415613 0.5490605 0.97890916 0.82166484 0.78116092 0.78728802 0.79396884 0.69508094 0.71139304 0.59475157 0.56061588 0.68157389 0.58489988 0.6149771 0.58441245 0.50268052
216742 -0.91991302 -0.22206351 -1.2716004 -1.133989015 -1.103410855 -1.14066584 -0.812017325 -0.85510707 -1.08591799 -1.104564385 -0.674630375 -0.660333745 -1.20180291 -0.78870283 -0.985471595 -0.256798245 -0.69596179 -1.210132845 -1.07084241 -1.21822078 -0.934403545 -1.44262198 -0.681839365 -0.620911595 -1.15518575 -1.037006645 -1.250054865 -0.42864444 -0.124979755 -1.24843108
216760 0.315055625 0.6168028 0.12259882 0.229851345 0.313900155 0.39602249 0.45575323 0.39685794 0.094585585 0.147897765 0.4199673 0.46156925 0.421037325 0.320475615 0.3068769 0.575477425 0.37267147 0.04188861 0.15281763 0.29368337 0.111471815 0.47670407 0.59587049 0.2692099 0.0458205 0.21077037 0.473815255 0.683264415 0.5413567 0.288255595
216766 0.822625455 0.94222219 0.84810237 0.890500685 0.77961994 0.881629785 0.7207347 0.849225475 1.02289594 0.87966993 0.835284535 0.830073765 0.7025205 0.87559973 0.991903605 0.90722329 0.912945155 0.845745635 0.8762002 0.724729015 0.860768745 0.830079345 0.788649065 0.782362685 0.788477925 0.92353594 0.824350575 0.938184415 0.84742012 0.93608871
216805 -0.4358574 -0.1534926 -0.4183492 -0.3441066 -0.4313365 -0.2081162 -0.369844 -0.3763033 -0.2655098 -0.3322966 -0.3675266 -0.3001433 -0.36585 -0.3839418 -0.3434206 -0.4634182 -0.4609874 -0.4382018 -0.2604996 -0.4515714 -0.5243437 -0.3342916 -0.2947543 -0.4145296 -0.33066 -0.4211596 -0.2026502 -0.2072413 -0.172835 -0.3918582
216810 -0.5245578 -0.3520019 -0.529182 -0.4451874 -0.3545954 -0.2243513 -0.4258546 -0.457367 -0.3963441 -0.4828543 -0.496414 -0.3781307 -0.2768369 -0.3873521 -0.8996728 -0.536983 -0.5150056 -0.4635281 -0.3396427 -0.4564893 -0.4972793 -0.3932839 -0.4123659 -0.7214788 -0.4607277 -0.6196454 -0.3790958 -0.2643698 -0.4463491 -0.4600612
216820 -0.9467468 -1.317465 -0.9751118 -1.0499896 -0.817769 -1.1766566 -0.7375889 -1.2197761 -1.1043282 -0.9485765 -1.0811225 -0.9626332 -0.9135713 -1.0673477 -0.7915924 -1.0824036 -1.2334224 -1.0061368 -1.3021398 -0.9102787 -1.1599057 -0.9442747 -1.159991 -0.9260235 -1.4779233 -0.6860855 -0.8425114 -1.3012845 -0.9024017 -0.7838984
216821 0.357613315 0.340753475 0.53763145 0.438477315 0.264586895 0.438272145 0.349769235 0.490032385 0.29538362 0.435998445 0.19463279 0.29470305 0.38623114 0.472695945 0.221501115 0.311138045 0.31768414 0.444470025 0.384623275 0.306474535 0.397692205 0.385837035 0.38962352 0.398414095 0.480104415 0.371290535 0.36371986 0.382981325 0.27565068 0.405664445
216825 -3.274576 -2.7937583 -4.5241479 -3.2763279 -3.471926 -3.6664619 -2.8746123 -3.6712212 -1.3661252 -3.9745652 -3.2601075 -2.8209649 -3.3443082 -3.4540893 -3.0271522 -3.393974 -3.5454323 -4.0242194 -3.1770857 -4.1039444 -3.9992107 -3.5360214 -3.7775974 -4.6032879 -3.9244964 -3.1902838 -4.4217004 -3.4446989 -3.2391002 -3.6257731
216846 -0.32732924 -0.19105633 -0.371842625 -0.448383785 -0.51499943 -0.507739545 -0.12357029 -0.31867386 -0.22621137 -0.2440073 -0.285416415 -0.50781033 -0.52106537 -0.379827805 -0.253813675 -0.269263445 -0.279638415 -0.200820585 -0.25967643 -0.50315364 -0.463245795 -0.32581379 -0.24637066 -0.203575155 -0.285848375 -0.49548092 -0.30650498 -0.166819875 -0.085921585 -0.28058567
216848 -0.6679998 -0.5249002 -0.7022019 -0.7303079 -0.6918279 -0.6689162 -0.5925229 -0.7132723 -0.573316 -0.8554031 -0.6025679 -0.5479771 -0.8492981 -0.7746113 -1.3205427 -0.5183277 -0.7682264 -0.8028996 -0.5258069 -0.6762367 -0.7525233 -0.5279809 -0.5136336 -0.4264356 -0.5129721 -1.0642054 -0.6227678 -0.5386811 -0.5721299 -0.5005602
216853 -0.4052464 -0.6360931 -0.1708222 -0.3511127 -0.2382 -0.3909434 -0.4127098 -0.4145135 -0.2378045 -0.1547571 -0.966248 -0.3919685 -0.4449182 -0.3623362 -0.2382902 -0.6052819 -0.5543577 -0.2840039 -0.4160336 -0.3801676 -0.4312832 -0.4531407 -0.3649128 -0.5667613 -0.4617056 -0.2575875 -0.568004 -0.5301143 -0.6180368 -0.2255685
216856 0.1787084 0.06724495 0.11042261 0.13100193 -0.0553725 0.18302718 -0.0405598 0.19092117 0.08740485 0.1606461 0.08836508 -0.0117849 0.04302443 0.1529806 0.2397911 0.23716802 -0.0318646 0.13384467 0.06878352 -0.1932574 0.20588463 0.1710709 -0.1050484 -0.2200481 0.09772169 0.02913358 -0.0384375 -0.0107717 -0.1364693 0.19152226
216860 0.2030921 0.6898511 0.26013953 0.35747395 0.43539107 0.51087852 0.51558837 0.33304482 0.22273292 0.25428899 0.28729456 0.16290189 0.29174967 0.34480855 0.63048048 0.65627231 0.09469521 0.2675304 0.37987107 0.37104321 0.09094999 0.4785573 0.33604652 0.55979307 0.81053273 0.27935921 0.39959276 0.38983874 0.57624721 0.22840941
216869 -0.8486098 -0.6828332 -0.7468219 -0.7904046 -0.8006239 -0.7811488 -0.8624044 -0.810526 -0.7733668 -0.5993439 -0.8355192 -0.7094346 -1.0431815 -0.8366732 -0.6492149 -0.7183709 -0.6295222 -0.6208879 -0.4572754 -0.8149845 -0.9852763 -0.786672 -0.9290431 -0.5239542 -0.7206936 -0.7177344 -0.9767601 -1.1387761 -0.6243187 -0.7407329
216963 -0.5300201 -0.8125797 -0.8319216 -0.7724399 -0.8731673 -0.554347 -0.7400368 -0.5275407 -0.6257362 -0.644206 -0.6446479 -0.9103297 -0.5000033 -0.6098825 -0.3737083 -0.5670844 -0.5591182 -0.4950894 -0.5824939 -0.5380356 -0.5143538 -0.5268923 -0.3781085 -0.674568 -0.6025726 -0.5713512 -0.7223102 -0.6504341 -0.7847546 -0.8131952
216965 -0.28869494 -0.273868646 -0.326837882 -0.350667774 -0.366870438 -0.30896728 -0.391512708 -0.395036902 -0.251597322 -0.319738374 -0.25936983 -0.263115076 -0.357294814 -0.333805312 -0.246804038 -0.23814496 -0.226800736 -0.354521586 -0.302142864 -0.35037959 -0.386422176 -0.30015115 -0.20251479 -0.30872812 -0.419972286 -0.391800908 -0.28238728 -0.40077817 -0.24191673 -0.242686198
216971 -0.565839805 -0.774060925 -0.50647159 -0.604155425 -0.532621555 -0.461383875 -0.525360635 -0.511646225 -0.520393085 -0.55257623 -0.65108213 -0.48048581 -0.54152456 -0.45849165 -0.681163545 -0.496993315 -0.684459615 -0.55772142 -0.503186145 -0.48126326 -0.541590945 -0.59440445 -0.64405931 -0.67037538 -0.350801695 -0.492082235 -0.38603083 -0.677746705 -0.66236567 -0.66611674
217030 0.03439192 -0.182692095 0.02190062 0.067762675 0.129289955 0.06726946 -0.04194254 -0.045341835 0.16045609 0.156609865 -0.03911531 -0.224638905 0.113772805 -0.04267343 0.04926585 -0.178043415 -0.30845048 0.105988865 0.03280319 0.04123231 0.12884301 0.15539845 -0.070068045 -0.07709212 -0.02692212 0.136180335 0.023914685 -0.039615555 -0.32269168 0.08895905
217031 -0.6669223 -1.3712634 -1.7895436 -1.619462 -1.8840134 -1.7613369 -1.7197762 -1.9030864 -2.1111861 -1.5063511 -2.2828629 -1.7830651 -1.6665132 -2.0321772 -1.9814286 -2.1127674 1.07789474 -1.8101226 -1.7794739 -1.7369802 -1.2774316 -1.7728409 -1.7527129 -1.8867085 -1.7523263 -1.5612906 -1.8591542 -1.6073374 -2.2152504 -2.1711087
217039 0.46489682 0.30066427 0.36565151 0.36324214 0.60220978 0.25780812 0.64781854 0.43799743 0.45230844 0.62380421 0.37949709 0.130159 0.4966215 0.40322068 0.2217925 0.37614606 0.37060022 0.05206805 -0.1284996 0.22492325 0.38923596 0.37283591 0.15472824 0.16667025 0.19479121 0.0591551 0.39008068 0.12187356 0.35391912 0.27216636
217057 -2.0590119 -1.6722162 -1.9924623 -1.7417013 -1.9739534 -1.7706918 -1.9095368 -1.5519838 -1.9688211 -1.9272755 -1.5889027 -1.6811212 -1.826928 -2.0776127 -1.4367001 -1.5429901 -1.6079774 -2.0052358 -1.9043639 -1.6613676 -1.8086914 -1.8963103 -1.9583112 -1.7825274 -1.937288 -1.8167844 -1.7983771 -1.801281 -1.5424017 -2.0735067
217109 -0.772919 -0.78288855 -0.69843145 -0.85418265 -0.7577798 -0.7467279 -0.8064072 -0.641415 -0.7134177 -0.6290902 -0.72484835 -0.5978784 -0.9137049 -0.7925942 -0.76629875 -0.73283345 -0.9425273 -0.81587535 -0.6648469 -0.66210265 -0.624276 -0.6370677 -0.5161514 -0.52437965 -0.84181195 -0.5901199 -0.7311182 -0.53288915 -0.8239254 -0.70480815
217119 -0.0618275 -0.1378162 0.01329019 0.14362336 -0.139135 -0.1307707 -0.2844875 0.05671025 -0.1538277 0.19180178 0.0253062 -0.2453516 -0.2204588 -0.094448 -0.035425 -0.1519705 -0.2882481 -0.2103091 -0.0104537 -0.3368681 -0.1726788 -0.0524779 -0.0596718 -0.2127004 0.14880379 -0.0606438 -0.2246032 -0.150894 -0.0903143 -0.3468385
217122 -1.63847954 -1.082881763 -1.645395607 -1.424868957 -1.450718017 -1.455169473 -1.402683213 -1.82314843 -1.703191743 -1.346935253 -1.748635917 -1.309101577 -1.303424577 -1.240567283 -0.746547253 -1.05015614 -1.671350117 -1.674952517 -1.79656051 -1.358713193 -1.679940237 -1.372677843 -1.217646553 -1.29951486 -1.446893427 -0.92101255 -1.091406033 -1.139522257 -1.089646657 -0.21902565
217124 0.688113735 0.89451227 0.504843615 0.76960139 0.721484225 0.88134789 0.714821045 0.647317475 0.384467065 0.600787225 0.90150593 0.883733585 0.775820735 0.64271239 0.72111254 0.858127045 0.693042485 0.510735065 0.74975789 0.699962505 0.63419533 0.787505785 0.87120724 0.682235405 0.785138245 0.62632498 0.753143775 0.91847937 0.871342415 0.332846215
217138 1.34293379 1.40172037 1.30544278 1.3299012 1.25510659 1.35113849 1.20373912 1.37663225 1.40256872 1.35535574 1.37075535 1.29400521 1.25022132 1.47626164 0.59766884 1.24768694 1.13308856 0.99909533 1.08108614 1.01178444 1.22009493 1.34415258 1.36281683 1.22173561 1.00768859 1.22716278 1.27135255 1.62603761 1.32278395 1.27515289
217169 2.15390324 2.33363435 2.10942394 1.96748829 2.13363698 2.26044977 2.10730297 2.09760239 2.21301444 2.20104304 2.20437761 2.27399284 2.15912586 2.28194729 1.41348342 2.15265177 1.96028871 2.01329924 2.30041696 2.01150327 2.10436261 2.17312313 2.17855234 2.14273326 2.01007937 2.08102003 2.05277891 2.31236642 2.21882136 1.97596413
217194 -0.0059029 0.30693876 -0.0692094 0.22320653 0.16548412 0.1106697 0.05711159 0.16144109 0.30165506 0.12029016 0.0160401 0.07039481 0.02557239 -0.0085858 -0.7338165 0.08698595 -0.1280139 0.15731017 0.11466878 0.02110102 0.15824753 -0.1596922 0.09629804 0.01400735 0.06028353 0.01955792 0.32066716 0.33382075 -0.0084363 0.28859472
217201 -0.51007 -0.5095291 -0.4058485 -0.4821952 -0.4187813 -0.3919258 -0.6860224 -0.5007948 -0.5197187 -0.4031567 -0.4941934 -0.3667975 -0.8448883 -0.5153264 -0.3117519 -0.5496448 -0.6231355 -0.4868837 -0.4714962 -0.5881242 -0.4723104 -0.4857234 -0.4234261 -0.4707647 -0.2846753 -0.4500263 -0.5067789 -0.4479703 -0.4853124 -0.5405955
217203 -1.1811737 -0.834595 -1.1530215 -1.1106963 -0.9847846 -0.9174414 -1.0850781 -0.9072417 -1.1624418 -1.1760009 -1.1291 -1.4093481 -1.2972942 -1.1689319 -1.1953224 -0.8945191 -1.1895253 -1.1985319 -1.0884941 -1.1439923 -1.1497898 -0.9477193 -1.3400801 -0.9677809 -1.0390018 -1.2449628 -1.1434168 -1.1203819 -0.7713636 -1.2873771
217207 1.23025448 1.39250008 1.38951115 1.48149837 1.49801664 1.41733554 1.34733526 1.32358877 1.54469948 1.53598554 1.34227373 1.36495561 1.61057804 1.24604432 1.4972464 1.40084803 1.1446289 1.36600981 1.52682417 1.24504289 1.1615431 1.61379091 1.24077962 1.49315766 1.39584735 1.3549103 1.43881762 1.30536342 1.21097344 1.36842604
217216 0.60001452 0.66750204 0.66144833 0.38689831 0.50579503 0.82367967 0.50009864 0.57092115 0.56100317 0.07827639 0.36037649 0.60895954 0.51862853 0.2461415 0.64519807 0.62448353 0.40324318 1.21357904 0.73769574 0.48104109 0.45297647 0.58688319 0.69382872 0.6193621 0.75827477 0.60885051 0.46601762 0.60456047 0.5765313 0.5352679
217232 -0.793211207 -0.717139017 -0.807639357 -0.959312833 -0.71556863 -0.730840213 -0.733651543 -0.754369643 -0.769044327 -0.63901801 -0.820371437 -0.721070647 -0.807532523 -0.994230507 -1.12413678 -0.719264877 -0.756743297 -0.844203853 -0.727377527 -0.72507142 -0.730996677 -0.65674483 -0.71518231 -0.862951117 -0.730165917 -0.89888623 -0.70952615 -0.487590323 -0.645632697 -0.901392877
217325 -0.7646822 -0.7989212 -0.8908222 -0.7935759 -1.0672573 -0.9319657 -0.8511175 -0.6084921 -0.7395108 -0.7209137 -1.1563171 -0.9196484 -0.9248938 -0.7528579 -0.6487112 -1.0730437 -1.0628912 -1.0041751 -0.9857811 -0.8883768 -1.0269046 -0.7948227 -0.9535254 -0.8996581 -0.8357299 -0.8229808 -1.0942813 -0.919501 -1.1279202 -0.9470529
217331 0.13876661 0.05096523 0.1468863 0.17783107 0.06325106 -0.0166746 0.14319148 0.22750002 0.05366367 0.07885892 0.02639597 -0.0089021 0.08168996 0.21575863 0.09810616 0.14182081 0.21042774 0.12237139 0.0341789 -0.1428012 -0.2216222 0.1009996 0.01697605 0.11665659 0.15675055 0.18374996 0.04926354 0.11767712 0.05950239 -0.1120071
217335 0.18108302 0.26190632 0.4837757 0.32430712 0.30891882 0.28136732 0.11064089 0.38272998 0.35377852 0.39582422 -0.0129747 0.22822391 0.27877257 0.36957606 -0.3649652 0.29315043 0.20748972 0.36059276 0.52894946 0.14748591 0.32829706 0.22176214 0.37841362 0.34906458 0.44283411 0.21770455 0.37594286 0.43965695 0.29035694 0.26896022
217337 0.56868957 0.51194196 0.63844084 0.58544872 0.74303665 0.31647178 0.46527772 0.57349759 0.60864932 0.62318154 0.35482626 0.50098469 0.64543073 0.49112908 0.02647583 0.26780527 0.36483694 0.60896309 0.63896816 0.62282105 0.60534718 0.7068561 0.41115176 0.46361571 0.59191138 0.63796568 0.78561576 0.63340034 0.61140054 0.80197287
217342 -0.2806067 -0.3417059 -0.1104589 -0.0906431 -0.41477 -0.233352 -0.4867979 -0.3098599 -0.0853046 -0.1709391 -0.4707233 -0.3785573 -0.261379 -0.0701695 -0.307493 -0.1795224 -0.4753425 -0.1441604 -0.1731228 -0.404156 -0.0882605 -0.0910617 -0.5369403 -0.5525336 -0.13953 -0.4928875 -0.268987 -0.245406 -0.4737153 -0.1226374
217353 0.589894645 0.112817705 0.3247301 0.468361435 0.522319725 0.36138758 0.61685865 0.540665235 0.638150005 0.526146 0.348491435 0.444439785 0.52925914 0.53375258 0.50662951 0.228012715 0.49196276 0.57936014 0.399210785 0.54386205 0.3384772 0.372058575 0.360596165 0.141093885 0.40033868 0.269947695 0.23459859 0.298891435 0.25097934 0.60571898
217356 -0.94242 -0.5543259 -0.8384992 -1.0430926 -0.844446 -0.8600854 -0.7074279 -0.8574983 -0.9162709 -0.9972812 -0.7690321 -0.8579153 -0.9211587 -0.8602804 -0.7112827 -0.5012731 -0.9240659 -0.8532663 -0.9020643 -0.8775536 -0.9449303 -0.9007795 -0.8537557 -0.5548241 -0.7663334 -0.7894809 -0.8657268 -1.1086241 -0.7049885 -1.0069262
217366 -0.4936593 -0.5897495 -0.2436833 -0.3789529 -0.3408507 -0.2537192 -0.5833026 -0.3991002 -0.3416614 -0.26681 -0.5265338 -0.4850153 -0.2936825 -0.4209506 -0.6363103 -0.429007 -0.3879442 -0.3526884 -0.3065243 -0.5325388 -0.3054252 -0.3153198 -0.5035752 -0.4513685 -0.2376101 -0.3368874 -0.2318564 -0.3606065 -0.4910836 -0.6144068
217370 -0.4077575 -0.3014166 -0.3110916 -0.1043046 -0.4867144 -0.201747 -0.3609466 -0.21078 -0.42389 -0.6058154 -0.3465417 -0.4669577 -0.2782981 -0.3115017 -0.2267188 -0.1652419 -0.1778614 -0.391037 -0.4518262 -0.1286781 -0.05765 -0.4559937 -0.3699155 -0.2760271 -0.0772761 -0.2822236 -0.3677344 -0.4955332 -0.093247 -0.6172596
217379 0.9359411 0.31587522 0.79534026 0.67189205 0.62208057 0.63144511 0.71772397 0.74845805 0.96668838 0.92223492 0.30591124 0.59158232 0.56403418 0.62632378 0.75457649 0.56026554 0.81660041 0.89534659 0.65518191 0.38716996 0.84826739 0.68998609 0.60165653 0.44102713 0.59620864 0.79527688 0.5255524 0.64589269 0.48555171 1.00124448
217431 -0.387568 -0.13623958 -0.319323215 -0.188312795 -0.30580653 -0.369605715 -0.17959274 -0.31352632 -0.13546618 -0.301153755 -0.3016588 -0.20252518 -0.36843665 -0.36619828 -0.53891793 -0.22551996 -0.266012675 -0.24245859 -0.279145715 -0.375214965 -0.227903645 -0.402562895 -0.303826545 -0.30769819 -0.34602117 -0.18084737 -0.20862903 -0.15973592 -0.27409439 -0.224954635
217449 0.15200616 0.0259226 0.32582504 0.306894065 0.054388565 0.2474913 0.346379065 0.21032206 0.215824565 0.252615905 0.11623436 0.158066255 0.196423195 0.262698685 -0.00135927 0.303586285 0.050001885 0.23304624 0.14476645 0.19440598 0.24206341 0.273445615 0.07008049 0.201697215 0.12469816 0.259853225 0.266944875 0.19226781 0.28403476 0.17945238
217463 -1.1373938 -1.0487003 -1.1261805 -0.840654 -1.3468096 -1.1770398 -1.1243169 -0.9601287 -1.0580311 -1.1040284 -1.153492 -1.2316692 -1.2831062 -1.1816864 -0.9170476 -1.1334288 -0.7869558 -0.886929 -1.1998887 -1.2396511 -0.9110204 -1.5612651 -1.1266549 -1.4009896 -1.1654864 -1.0950985 -1.2481945 -1.6956666 -1.2650356 -1.4132178
