Gene	EFA2a	EFA2b	EFA2c	EFA2d	EFA2e	EFA3a	EFA3b	EFA3c	EFA3d	EFA3e	EFA4a	EFA4b	EFA4c	EFA4d	EFA4e	EMA2b	EMA2c	EMA2d	EMA2e	EMA3a	EMA3c	EMA3d	EMA3e	EMA4a	EMA4b	EMA4c	EMA4d	EMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	16	16	16	16	24	24	24	24	24
77407 -0.1976614 -0.1961951 -0.5076303 -0.2938805 -0.169424 -0.0170435 -0.0128227 -0.2225137 -0.2666235 -0.2732461 -0.4489235 -0.2035391 -0.29166 -0.4646927 -0.5593235 -0.2995325 0.05248626 -0.4299 0.03186614 0.29314518 -0.2242265 -0.0602949 -0.1885969 0.03441987 -0.2138983 0.27336603 -0.4435189 -0.4989864
77430 0.27299963 0.18769651 -0.0888214 0.01005132 0.11109669 0.21090851 0.3355569 0.34817072 0.36562976 0.45800454 -0.0349008 0.13726485 0.13012648 -0.1253334 -0.0067792 -0.2707485 0.42559318 -0.0711136 -0.0507349 0.49026495 0.16879536 0.20573771 0.019187 0.21363358 -0.0311684 0.68170272 0.0873954 -0.0032375
77521 -0.6620803 -0.47503075 -0.6135277 -0.35074205 -0.55105795 -0.61217995 -0.95930135 -0.92126325 -0.548074285 -0.8682691 -0.87981435 -0.63855295 -0.36553046 -0.6778983 -0.5972064 -0.75911765 -0.3547543 -0.5158749 -0.80493865 -0.2338931 -0.54118865 -0.71327585 -0.538301 -0.730301115 -0.8220303 -0.33234545 -0.63757191 -0.483574525
77559 0.22965044 -0.06740258 0.13123978 0.194177145 0.00517928 0.027189565 -0.134898815 0.017845475 0.108020815 0.14360228 0.101339035 0.4054818 -0.04838824 0.139295355 0.064830505 0.331678205 -0.02069771 0.215098175 0.05966312 -0.066234695 0.046310535 0.09258612 0.192043755 0.126629485 0.126011545 0.067706575 0.047194995 0.11222906
77573 0.14912779 0.14495522 0.20487504 0.138045987 0.10037528 0.184341397 0.186504237 -0.066219433 0.340827347 0.06967943 0.155059673 -0.159339527 0.351369877 0.203582963 0.211791563 -0.03287538 0.323879143 0.14107259 0.008803473 0.18965884 0.305012363 0.195094987 0.31371196 0.280400733 0.242122247 0.18973945 0.262157167 0.21346746
77574 -2.9798434 -1.5268831 -2.1832264 -0.8564227 -2.6514335 -2.0576188 -1.8435594 -2.1157879 -3.6944254 -0.6548074 -0.9721649 -3.6792677 -2.1780937 -2.4081542 -1.6423037 -2.7129146 -2.4028659 -1.780854 -2.1064863 -2.7419907 -1.4541881 -1.6454124 -1.2481847 -2.5721536 -1.7359398 -1.8259697 -1.7653252 -2.3630128
77590 0.41104946 0.35622112 0.22514914 0.16691761 0.27169952 0.2601301 0.08667914 0.2983614 -0.2093513 0.36100353 0.10565457 0.00652046 0.17481466 0.21256285 0.2327245 0.38953673 0.28222133 0.19229855 0.33628648 0.3463724 0.13209706 0.02119685 0.20847618 0.24599688 0.31866084 0.23282807 -0.0184686 -0.0893058
77591 -0.0855863 -0.5185477 -0.0260297 -0.517699 -0.0978463 -0.0392475 -0.0069182 -0.0072894 0.28325642 0.11609697 -0.3566137 0.30045098 -0.0981984 -0.1531984 -0.0758203 -0.055494 0.08986707 -0.1129356 -0.0793236 0.14545364 0.1396662 -0.0305884 0.00781288 0.23023117 -0.0355604 0.24426182 -0.0948445 -0.127479
77593 -0.84454405 -0.9948657 -1.07516615 -0.681867245 -1.07730055 -0.5082508 -1.15084175 -0.575545375 -1.0618015 -1.15776775 -1.05811385 -0.70126419 -1.1059092 -1.0557108 -0.89691905 -0.61202953 -1.0043886 -0.961732545 -1.22494375 -0.8617223 -0.84211165 -1.4881374 -0.97195435 -1.19667945 -0.9025748 -0.54089528 -1.30595025 -0.9293122
77595 -0.336759 -0.0154288 -0.326413 -0.3426095 -0.2601668 -0.3734231 0.35459705 0.11222083 -0.0971721 0.13768369 -0.2016627 -0.2252594 -0.3015191 -0.3379872 0.1150831 -0.3852761 -0.1945361 -0.3567083 -0.3389726 -0.3501856 0.2174125 0.2320726 -0.1277742 -0.0534685 -0.3884305 0.13921976 0.13834842 -0.1743692
77619 -0.9098189 -0.9998291 -1.0056137 -0.2400672 -0.8094456 -0.5268735 -1.170374 -1.054657 -0.8263569 -0.765333 -0.6570499 -1.3073465 -0.8823563 -0.7383477 -0.9919588 -0.9424204 -0.8117513 -0.903732 -0.7872994 -0.5534415 -0.9702245 -0.8145766 -0.8457545 -1.0698717 -0.7713713 -0.9394327 -0.8439694 -0.8113209
77626 -0.97596775 -0.632379615 -0.611450605 -0.727846725 -0.492278845 -0.01085724 -0.606898245 -0.12427309 -0.38384322 -0.334752405 -0.63300236 -0.727649665 -0.081686675 -0.4746301 -0.61022481 -0.094352405 -0.398893945 -0.56885076 -0.52590059 -0.075449515 -0.634430725 -0.671680185 -0.595918905 -0.476148735 -0.597414455 -0.03725306 -0.601520875 -0.55054341
77627 -0.6335077 -0.8628704 -0.5236609 -0.5915649 -0.5979329 -0.3324032 -0.7618618 -1.0017643 -0.5357441 -0.789751 -0.702273 -0.2310298 -0.342924 -0.3806175 -0.9132037 -0.3579694 -0.5161172 -0.3407658 -0.1843237 -0.8507409 -0.8493322 -0.661436 -0.5408371 -0.3663038 -0.3867466 -1.3314099 -0.7071884 -0.43999
77629 0.9420681 1.25974915 0.79490257 1.16935833 0.94178688 0.99129291 1.19620532 0.97627837 0.83349009 0.89818885 1.40444234 0.77289182 0.82934703 1.138189 1.19139842 0.77803875 1.05550616 0.94499688 1.02856281 0.37442136 1.03763189 1.20630425 1.06664339 1.11198217 0.81910654 1.04715298 1.1988998 0.80980475
77634 0.17419726 0.14655729 0.03219201 0.07572184 0.16443181 0.13132018 0.38222651 0.25174095 0.16505827 0.36339456 0.09008508 0.11490158 0.13049353 0.06853348 0.2375069 0.45340466 0.06419975 -0.0527363 0.18562459 0.25745426 0.20626745 0.12139186 0.05833555 0.22985004 0.23917247 0.34403587 0.06229878 -0.1114336
77644 0.11630425 0.21225473 0.34086419 0.23200672 0.378818 0.159658 0.18728183 0.42537018 0.24767641 0.55614455 0.29555224 0.27600406 0.1750296 0.25333483 0.47244578 0.34402167 0.2418601 0.31126965 0.36889465 0.69036388 0.23515774 0.19299628 0.18440653 0.22676385 0.31506091 0.37585256 0.1839243 0.45162559
77683 0.15529886 -0.3699215 -0.0505642 0.18560216 0.07508794 -0.0342444 -0.1031371 0.07193647 -0.1015493 -0.0313541 -0.1715955 -0.0698937 0.09438434 -0.2242506 -0.1517854 -0.0196143 -0.3409604 -0.1324669 -0.1449934 0.43645462 -0.3945509 0.20809633 -0.167081 -0.3849049 -0.2602073 -0.185475 -0.0419275 -0.0498355
77733 1.178881405 1.166511305 1.249168005 1.307560315 1.33624958 1.30851685 1.167362595 1.0779971 1.37724427 1.231814985 1.34698793 1.24565431 1.292612215 1.321317555 1.109710375 1.141388295 1.3750795 1.296516415 1.2682006 1.00172989 1.169038545 1.181709615 1.278404945 1.174354335 1.12433567 1.02287165 1.300011785 1.33332318
77739 -0.2438478 -0.6747259 -0.6177489 -0.6836602 -0.3075221 -0.8899217 -0.5161296 -0.1387225 -0.4320553 -0.1542427 -0.3736472 -0.3852891 -0.5984431 -0.6479276 -0.2777995 -0.3739983 -0.8662372 -0.2926548 -0.4560857 0.23351706 -0.4147587 -0.465434 -0.9397446 -0.5023418 -0.4127482 0.19220038 -0.5147256 -0.4971239
77744 0.49394279 0.127330825 0.23354796 0.24889329 0.39972887 0.350081395 0.418201035 0.2775329 0.37269669 0.14690426 0.03825421 0.467018505 0.289259895 0.25588809 0.192880175 0.59772288 0.21400872 0.321316305 0.391530055 0.37843402 0.418052655 0.357079275 0.315366245 0.228803185 0.32825608 0.218598265 0.40674775 0.17251944
77766 0.61932957 0.65750738 0.62648445 0.65692438 0.69609775 0.71976327 0.7778976 0.47197453 0.85949829 0.79584563 0.55541923 0.42749346 0.61964798 0.57729895 0.54177455 0.74772757 0.63356002 0.60904786 0.57088619 0.66412551 0.63818947 0.80678255 0.73139446 0.7230711 0.70020299 0.5488216 0.80981712 0.57582939
77771 -1.03748945 -1.69962925 -1.3004639 -1.03213795 -0.763079 -1.07391225 -1.07847625 -0.62725715 -0.88255335 -1.2090901 -0.24302185 -1.47863235 -0.87211445 -1.0352047 -1.7923992 -1.0061247 -0.80353165 -1.0513439 -0.76835095 -0.26962275 -1.14902305 -0.95533545 -1.33507285 -0.7031861 -0.7280192 -2.5824058 -1.0844021 -1.3027802
77805 -1.6914849 -1.0851546 -1.6867214 -1.992655 -1.8919698 -1.3520566 -2.215481 -1.2233141 -1.476273 -2.2385133 -1.4238334 -1.7934586 -1.7342792 -1.760875 -2.8756861 -2.070295 -1.6100088 -1.5688577 -1.4204346 -0.6091444 -2.1679821 -1.6530671 -1.6589876 -1.9215392 -1.8377311 -2.3899063 -1.4809239 -1.7210611
77813 -1.2377783 -1.0413967 -0.9142673 -0.5773853 -0.9221895 -0.6589196 -1.4363314 -1.1217426 -0.9583234 -1.0556833 -1.0406241 -1.1157784 -1.1074881 -0.8117565 -0.9807377 -1.2113617 -1.1281433 -0.655492 -1.009156 -0.8345162 -0.9928767 -1.4435171 -0.908837 -0.7663316 -0.9738132 -1.0941168 -1.0080143 -0.8706693
77862 0.1737127 0.42302873 0.37867081 0.43110384 0.19303231 0.27464071 0.21076725 0.26328267 0.19819213 0.2341856 0.09175969 0.13916776 0.23582412 0.2725392 0.37026616 0.34416958 0.4390555 0.36300777 0.14035705 0.34015298 0.4033813 0.30558338 0.28127001 0.27327238 0.24721008 0.27076217 0.22247773 0.27956635
77864 -0.69813535 -0.91514235 -0.8271598 -0.9092854 -0.7432009 -0.630625 -0.7273263 -0.8255916 -0.81482765 -0.8793383 -0.66559825 -0.8741368 -0.8055332 -0.80411085 -0.68588895 -0.8470875 -0.83392115 -0.65299255 -0.6152838 -1.0060026 -0.7988669 -0.5757526 -0.8427264 -0.8103152 -0.79469655 -1.08445055 -0.6965868 -0.8499412
77867 -2.1308427 -1.7380826 -1.0985798 -1.047296 -1.5497053 -1.7264029 -2.0252463 -2.2413978 -1.154239 -1.5412722 -2.0349582 -1.7664053 -1.5866334 -1.5542707 -2.0799929 -1.5100467 -1.5418797 -1.2021161 -1.85211 -0.6598507 -2.3171942 -1.9798836 -1.1593623 -1.0979418 -2.1461942 -2.3355674 -1.3180112 -1.4070115
77929 -0.3319337 -0.2525246 -0.4960853 -0.6339006 -0.2678625 -0.4490715 -0.0437369 -0.2922529 -0.2258493 -0.4563656 0.03479035 -0.2338305 -0.21623 -0.5134946 -0.1568452 -0.4431587 -0.411138 -0.4362591 -0.5323363 -0.6955521 -0.0659447 -0.2383112 -0.2382311 -0.3059765 -0.2972558 -0.0550243 -0.1728164 -0.2186133
77938 -0.5269171 -1.3304532 -0.5439208 -1.4169369 -1.2285816 -1.1157138 -0.7880298 -0.6353361 -1.0227243 -0.2659076 -1.5379021 -0.7962346 -1.3658399 -0.2784127 -0.9791581 -1.0121226 -1.2490007 -1.2180508 -1.0468867 -0.6866777 -0.8918987 -1.2513889 -1.4160066 0.21338714 -1.1361786 -0.6991457 -1.1969677 -0.7257645
77940 -2.16291625 -1.019555 -0.63949865 -2.11969195 -1.28199195 -1.3342306 -1.20916485 -0.82094945 -0.87342635 -2.05499655 -1.3536493 -0.40034625 -0.94950025 -0.7633793 -1.2166678 -1.09475045 -1.07440965 -1.0915566 -1.11268635 -0.9718768 -1.42137845 -1.1945332 -1.82791285 -0.36902355 -1.2648613 -0.79340895 -1.4746162 -0.5553161
77975 -0.274096 -0.1453412 0.24163871 0.07827905 0.09482576 0.24997032 0.12426361 0.11039266 0.2721962 -0.0935134 -0.0409546 0.31571408 0.31367249 0.28916618 0.0441318 -0.0033483 0.16905634 0.19114784 0.11675783 0.34822475 0.23081476 0.17059393 0.22640771 0.13551112 0.1722895 0.00671499 0.09579852 0.12808046
77987 -1.251844267 -0.9877043 -0.8069506 -1.00516974 -1.216443867 -1.2389552 -1.428509 -1.5440049 -1.125836667 -0.5064563 -1.384611067 -1.335574267 -1.343451433 -1.001736333 -1.404555333 -1.267518167 -1.039092467 -1.1710278 -1.198169267 -0.868912333 -1.446500167 -1.479229 -1.953914833 -1.080370233 -1.080958967 -1.129214567 -1.3199382 -1.1129015
78073 -0.5775186 -0.9813487 -0.8412812 -0.619345 -0.679606 -1.1163281 -1.411638 -0.8902328 -0.9479886 -0.5634078 -1.3454305 -0.3007315 -1.2071368 -1.1313814 -1.1067492 -0.8399607 -1.2871342 -1.0787999 -0.7788522 -0.9755583 -0.821575 -1.1371119 -1.2020657 -0.7797221 -1.1270443 -0.8165385 -1.0869369 -1.09821
78232 -1.1683509 -1.3098148 -1.3469048 -1.3506718 -1.1683614 -0.9944651 -1.4984073 -1.3832481 -1.2264601 -1.5595949 -1.2989192 -1.2027433 -0.678339 -1.3047988 -1.3338462 -1.6117492 -1.5102584 -1.1657958 -1.5756202 -1.459501 -1.0580193 -1.3457959 -1.1150492 -1.0003935 -1.1696011 -0.7242026 -1.2899796 -1.1841933
78244 -0.49932 -0.57457665 -0.27526215 -0.6516488 -0.52024955 -0.4356125 -0.62380295 -0.399272155 -0.31306215 -0.8241898 -0.7009941 0.146379335 -0.52728145 -0.47047355 -0.288117545 -0.28250835 -0.6393938 -0.42584245 -0.4609158 -0.96576145 -0.187614825 -0.5919401 -0.4306174 -0.60380605 -0.47973485 -0.60886185 -0.5513391 -0.3522953
78246 1.08774258 1.26031801 0.75540171 0.95363602 1.04116253 0.95197828 1.21893002 1.01222316 0.8266447 1.16421929 1.50111623 0.83783961 0.86568081 0.91515626 0.98445576 1.10174436 0.97238768 0.86051069 1.05927984 0.98776469 1.12305976 1.11217501 0.93684153 1.00581294 1.09734528 1.13174573 1.0218544 0.73008435
78252 -0.1936493 -0.2442223 -0.1385143 -0.2042167 -0.1239348 -0.4100913 -0.3964823 -0.0758216 -0.2139839 -0.0770839 0.69288941 -0.359603 -0.2177879 -0.0419989 0.04004845 -0.4482278 -0.3535027 -0.1584109 -0.3754019 -0.5976901 -0.3434377 -0.5929235 -0.1933591 -0.2768682 -0.2147114 -0.0317362 -0.1982398 -0.5011988
78255 -0.8347207 -1.0217665 -0.92218985 -1.12123575 -1.09898435 -1.1737945 -1.1303291 -1.2943393 -0.95472635 -0.82741815 -1.382118 -0.7834465 -1.02670095 -1.172593 -1.22552235 -1.0632833 -1.19553845 -0.96211425 -1.01618195 -1.05848445 -1.02125775 -1.13436365 -1.10125405 -1.1870252 -1.2214257 -1.1175618 -1.02637805 -1.1067266
78257 0.26693263 -0.4480243 0.00943281 -0.0202709 0.01834161 -0.3014691 -0.2591687 -0.3309729 -0.2950316 0.02351897 -0.5940269 0.00016832 0.01074394 -0.0726819 -0.2398699 0.43593889 -0.2602611 -0.2883782 -0.0982534 -0.0870425 -0.191776 -0.2158114 -0.3074346 -0.0990528 0.08597453 -0.1377921 0.06427253 -0.2076166
78283 -1.6197597 -0.9435557 -1.3280907 -1.4127089 -1.5356465 -1.3368222 -1.2224341 -1.3866337 -1.3639711 -1.4972698 -1.2938275 -1.285157 -1.1813287 -1.2345213 -1.0861003 -1.6643266 -1.2757033 -1.2769802 0.29918095 -1.5641232 -1.0258561 -0.7529993 -1.0542948 -1.6285775 -1.1891917 -1.3586191 -1.2642586 -1.4217926
78287 -0.076639 0.46090986 -0.1637511 0.03798762 -0.1628468 -0.0856128 0.10606825 0.48748004 -0.4199498 -0.0877863 0.49127508 -0.0345347 -0.0503314 -0.1780892 0.2806838 -0.0020351 -0.2304239 0.07602093 0.00402713 -0.0863682 0.16963019 0.24131438 -0.0683531 0.4024949 -0.0291962 0.1841028 0.56583807 -0.2771409
78308 -0.3255221 -0.4952003 -0.1246317 0.01073747 -0.0798127 -0.0785136 -0.0927579 -0.2494732 0.17227149 -0.1714543 -0.4385873 -0.3840743 0.08783786 -0.0473623 -0.2032988 -0.2623129 0.00845743 -0.3111702 -0.4073301 -0.2418749 -0.0639502 -0.1491469 -0.0349918 0.03959145 -0.2125269 -0.6180859 -0.1681307 -0.0255912
78330 0.07372695 -0.0276988 -0.1047153 0.02166426 -0.1086258 -0.1210734 -0.0759428 0.24418735 -0.0432862 0.01582909 -0.3415044 -0.0891455 -0.1635297 -0.0771563 0.22377005 0.09157123 -0.1473897 -0.0845857 -0.0952433 -0.1041088 -0.0142107 -0.1980315 0.03827903 -0.0045018 -0.0701394 0.17240987 -0.1005988 0.10044159
78334 -0.310311706 -0.345737156 -0.300570564 -0.237411938 -0.1219956 -0.080271574 -0.255712318 -0.117673376 -0.12720688 -0.284469524 0.11120756 -0.036047056 -0.149130496 -0.171633352 -0.261723656 -0.104917476 -0.265666214 -0.074674928 -0.066285272 -0.281297524 -0.348046778 -0.09086439 -0.056892706 -0.312088118 -0.003891052 -0.334049188 -0.100415394 -0.148151948
78388 0.832553405 0.780036905 0.66171821 0.7424092 0.751652025 0.756900355 0.77816878 0.678851935 0.72604263 0.42952511 0.73998676 0.712994025 0.7531081 0.66453546 0.636476355 0.583351695 0.642726075 0.82366635 0.60315992 -0.079657825 0.629420945 0.77476674 0.6679301 0.468812695 0.667293625 0.519982645 0.49701677 0.71552184
78394 -0.180317165 -0.657798 -0.75659745 -0.50579454 -0.6043133 -0.5707579 -0.5997128 -0.6549959 -0.6736327 -0.62000224 -0.094194385 -0.57343745 -0.5990413 -0.596807015 -0.6401326 -0.42157299 -0.72075615 -0.6648335 -0.7479928 -0.49346438 -0.6358093 -0.600868095 -0.7297202 -0.62969165 -0.6199842 -0.46479385 -0.7446675 -0.57491835
78408 0.55304897 0.571732 0.69723411 0.59893546 0.72358285 0.62544742 0.78381907 0.54207467 0.64836807 0.6118893 0.73562455 0.61694766 0.71634564 0.70569748 0.75400453 0.49172146 0.58782165 0.76538965 0.60093766 0.50278944 0.65400992 0.61560888 0.76781925 0.70406645 0.70327974 0.72461966 0.67761735 0.66355391
78415 -0.8391494 -1.5189041 -1.5615946 -1.8728205 -1.4696612 -1.7767413 -1.3119977 -0.8216177 -1.3521518 -1.6664573 -1.8196882 -1.1200004 -1.397352 -1.6378088 -1.0833336 -1.5006273 -1.7886443 -1.677199 -1.3976717 -1.2127563 -0.9546996 -1.6192844 -1.3347429 -1.7323697 -1.3322487 -0.6946862 -1.4410721 -0.7541766
78455 -0.6024676 -0.3467569 -0.4574191 -0.5952073 -0.4188496 -0.4691125 -0.3480162 -0.4633439 -0.2809433 -0.5549927 -0.3026052 -0.3486334 -0.3326804 -0.345951 -0.4072603 -0.4071391 -0.5012502 -0.1142104 -0.2983072 -0.2345778 -0.4673003 -0.323849 -0.5094701 -0.520497 -0.4583333 -0.5750691 -0.4310983 -0.3372979
78514 0.48878078 0.34113527 0.358798965 0.121994855 0.390887445 0.17233553 0.209370585 0.218907385 0.13309136 -0.85490791 0.16554224 0.022255465 0.036219155 0.102279305 0.058073265 0.412837495 0.199402605 0.12047133 0.25478811 -0.12535957 0.21610192 0.410422635 0.228586865 0.2071949 0.277945815 0.06460744 0.27267208 0.06910169
78521 0.436733845 0.428414655 0.47527996 0.576546435 0.537681305 0.51673501 0.47733017 0.141580545 0.53492858 0.43500049 0.591451045 0.260215715 0.577396575 0.53396611 0.2511982 0.238746045 0.694302615 0.59033304 0.45445776 0.301790135 0.239903825 0.486060545 0.46850805 0.5373849 0.581119345 0.2176819 0.529305055 0.47945617
78523 -0.672206 -0.4898631 -0.2721677 -0.4705312 -0.3337485 -0.17947 -0.2523781 -0.3843129 -0.2500332 -0.4129057 -0.1447388 -0.5761176 -0.1808479 -0.5759779 -0.3044841 -0.6841112 0.03911025 -0.656012 -0.3027895 -0.3838819 -0.1415613 -0.1619843 -0.1173855 -0.5483746 -0.1620942 -0.3291595 -0.0576595 -0.147185
78560 0.25415914 0.05716598 -0.2335139 -0.1783007 -0.0281428 0.13282432 0.04565107 0.07919546 0.07842007 0.03607993 -0.0685611 0.17310614 0.03316697 -0.1942428 0.14267331 0.24850787 -0.2284589 -0.136177 -0.0187521 0.10812968 -0.0426034 -0.0878403 -0.0861014 0.08812702 -0.140414 0.01313352 0.20610248 0.07811404
78581 -0.0935064 0.13107085 -0.3684626 -0.1393144 -0.1034722 -0.1990447 0.12209521 -0.10579 -0.0155266 -0.273447 -0.3059986 -0.0442744 -0.0722494 -0.4801663 0.26653642 -0.3713329 -0.2156527 -0.2274731 -0.2721353 0.2645567 0.20203793 0.13729815 -0.1365056 -0.4002875 -0.3022337 0.08234433 -0.1091892 -0.1743755
78586 -0.6704766 -0.3877798 -0.5337582 -1.4554622 -0.5437567 -0.5654798 0.06438998 -0.1031418 -0.5755391 -0.9506461 -0.1324947 -0.0153387 -0.188195 -0.7996232 -0.2640036 -0.6689679 -0.4370421 -0.506229 -0.5305044 -0.4967339 0.15723095 0.03277955 -0.4016518 -0.7705814 -0.5164757 0.15278684 -0.1129989 -0.6178278
78610 -0.900371 -0.9759866 -0.556233 -0.8287158 -0.8417191 -0.636945 -0.9555681 -0.9447942 -0.6214816 -1.1835862 -1.0502301 -0.3789561 -0.6176146 -0.8262447 -0.82421 -0.7520141 -0.7866439 -0.607925 -0.727793 -1.202978 -0.9204771 -0.8239803 -0.7008132 -0.7439266 -0.8366818 -0.9957697 -0.7286719 -0.6597316
78618 -1.1403024 -1.3300605 -1.9025856 -1.7185404 -1.8607441 -2.0384016 -2.4562664 -0.3658306 -1.7742203 -1.2958092 -0.8588312 -2.0058749 -0.7564697 -1.7422181 -1.3376225 -1.06434 -2.2160541 -2.2170068 -2.1298849 -0.4741947 -2.4093827 -0.4586085 -1.8062303 -2.2952629 -1.9499329 -0.1572559 -2.93104 -2.1148298
78656 0.08116821 0.00812403 0.01180271 0.04419728 -0.0390443 -0.0026977 0.26526666 0.1327569 -0.0467629 0.31000052 0.13416561 -0.1677673 0.1606248 -0.1940778 0.19700548 0.01394692 -0.1235983 -0.0570574 0.08775531 0.19509565 0.2195336 0.20943252 0.33095139 0.03233933 -0.062297 0.37124792 0.06498142 -0.0983505
78658 -2.1770121 -1.9225547 -1.8960981 -1.4563285 -1.4890694 -1.2509524 -1.33959145 -1.6428612 -1.45804565 -1.6307956 -1.7413428 -2.54678225 -2.62990025 -1.55384105 -1.95815015 -1.37719245 -1.7635456 -1.4377881 -1.2554548 -0.39528495 -1.83880255 -1.64493955 -1.65321055 -1.45503585 -1.3201328 -2.06293545 -1.9917207 -1.5293011
78689 -0.3013457 -0.715477 -0.7809826 -0.8482636 -0.5531172 -0.5815273 -0.7227369 -0.5706752 -0.7970786 -0.6854235 -0.7470076 -0.4514941 -0.6832433 -0.6473615 -0.3415224 -0.7677093 -0.7273477 -0.5396076 -0.6273559 -0.6864914 -0.4591618 -0.8197705 -0.6739014 -0.5856857 -0.5960349 -0.3367427 -0.3794021 -0.7365422
78697 -0.100913945 -0.155942745 -0.091087905 -0.094649585 -0.048966925 0.043556315 0.016192775 0.101056945 0.02639815 0.1160451 0.174773055 -0.2332673 -0.0002564 -0.113525355 -0.042149245 -0.2475294 0.047400895 -0.030205765 0.024553605 0.53836271 -0.213349 0.094614175 -0.13852954 -0.267802725 0.079218735 -0.213919005 -0.13097053 -0.038525705
78733 -0.1413532 -0.0854628 -0.0598792 -0.1838239 0.24693148 0.28217331 0.22396943 0.13278258 -0.0009964 -0.0177778 0.10367453 -0.0953684 0.22166265 0.18375237 0.05107372 -0.1380855 0.33421994 0.12110401 0.10182765 1.42540851 0.45835216 0.207439 0.3701241 0.23503491 0.15618887 0.08261705 0.31798365 0.14594245
78734 1.05573129 1.17717358 1.07042027 1.1642928 1.09669617 1.02789916 1.07780373 1.12676683 0.97015913 1.04559521 1.05535487 1.03287798 1.14660232 1.04298535 1.10660535 0.81770295 1.19388802 0.93724345 0.94521916 0.97342977 1.04643337 0.98162004 1.02637191 1.11130845 1.01409119 1.15842893 0.93006795 0.93400292
78749 -0.4610789 0.07163469 0.32695695 0.25578578 0.0792936 0.27007468 -0.0193155 0.13020496 0.35177866 0.04109001 -0.0272296 0.41416237 0.15077496 0.22912031 0.02460419 0.24897329 0.00846004 0.27858493 0.32944616 -0.0679006 0.2156574 0.14991313 0.27728435 0.22564846 0.23243594 -0.1601183 0.15882488 0.26811681
78751 -1.184019435 -1.59980724 -1.11155216 -1.778086625 -1.17908596 -0.6767209 -1.46113065 -0.887202875 -0.93055158 -1.103561745 -1.42543203 -1.355484665 -0.764163065 -1.13020155 -2.835526445 -1.33425809 -1.0119308 -1.236874235 -1.03352049 -0.380454515 -1.12182618 -1.614553665 -1.233465795 -1.055662705 -2.26255359 -0.494638555 -1.53931214 -1.079121975
78755 -3.1682041 -3.2552504 -2.6888453 -2.7839347 -5.6203745 -2.5039461 -3.4193887 -5.0032987 -2.4626342 -3.4143682 -3.238086 -2.6557406 -3.0381417 -2.6942505 -3.8251116 -2.9605759 -3.141318 -2.7162296 -2.9508601 -2.738365 -4.5633728 -4.0903727 -3.9078221 -3.4786 -2.5457216 -4.1874432 -3.1927622 -2.6827285
78757 0.21932026 0.06274317 0.14199208 -0.0876708 0.26042448 -0.0407236 0.25429286 -0.0044252 0.21864049 0.32906803 0.17771586 0.10410196 0.2066427 0.22267049 0.31415395 0.4100984 0.27497873 -0.0853784 0.04862 0.27192089 0.1072263 0.06278453 0.32090016 0.28897597 0.2602496 -0.019763 0.30310426 0.31734211
