Gene	BmFA2a	BmFA2b	BmFA2c	BmFA2d	BmFA2e	BmFA3a	BmFA3b	BmFA3c	BmFA3d	BmFA3e	BmFA4d	BmMA2a	BmMA2b	BmMA2c	BmMA2d	BmMA2e	BmMA3a	BmMA3b	BmMA3c	BmMA3d	BmMA3e	BmMA4a	BmMA4b	BmMA4c	BmMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24
11287 1.5397499 1.32449529 1.3338381 1.62385778 1.61204797 1.59719437 1.46900697 1.49309632 1.62308868 1.17678947 1.57542256 1.14138923 1.23362473 1.40255229 1.65416234 1.70180894 1.58909653 1.37447302 1.34314828 1.3919355 1.42048208 1.75100469 1.21481569 1.52314529 1.71987948
380773 -0.47568889 -0.153817585 -0.08161985 -0.45293833 -0.38299265 -0.303168015 -0.132318305 -0.472644605 -0.3817411 0.12521632 -0.356076705 -0.14130163 -0.165354055 -0.141509755 -0.444052495 -0.400171785 0.10044947 -0.0305901 -0.14872508 -0.288803115 -0.111842745 -0.410551715 -0.14164228 -0.409153525 -0.716684595
380863 0.427750645 0.27357646 0.09042604 0.33497296 0.49596957 0.302174515 0.2597766 0.434923935 0.372991885 -0.1815146 0.349845545 0.22271804 0.08535863 0.112877245 0.54214629 0.4123545 0.182298225 0.03755983 0.25901166 0.225471615 0.33207468 0.377681335 0.07236916 0.191512905 0.53770504
380921 -0.1059231 0.25158439 0.86732688 0.25704817 0.50610004 0.1286621 0.66475405 0.3802416 0.07424874 -0.0642275 0.17452533 0.69442576 -0.0449723 0.05725825 0.28598245 0.16427096 0.00528021 0.36819804 0.21998269 1.08526158 0.06585861 0.12290187 0.08324958 0.30274556 0.24130457
380928 0.9073507 1.01024718 0.90482104 0.881207805 0.96483429 0.928770415 0.948097685 0.918007965 0.841438025 1.071635865 0.91624167 0.930335775 0.96545275 0.794083805 0.806785565 0.94547585 1.032933745 1.01823227 0.942041485 0.894909275 0.858785985 0.90726344 0.96041808 0.80826813 0.82464156
380959 -0.27876003 -0.364661317 -0.41376515 -0.51958173 -0.251713463 -0.390032753 -0.267859023 -0.360260023 -0.5665472 -0.25137725 -0.399047303 -0.228838477 -0.26998464 -0.228062683 -0.5182923 -0.580154533 -0.483637973 -0.211072233 -0.27393111 -0.464540157 -0.28778465 -0.387015217 -0.25586706 -0.29635217 -0.696257813
380993 -0.1774925 -0.4729238 -0.1906702 -0.4982076 -0.694236 -0.3929583 -0.3856394 -0.3730086 -0.4823506 -0.350806 -0.3264076 -0.1544583 -0.0570178 -0.1872438 -0.3674212 -0.5880643 -0.9929143 -0.2056811 -0.2876344 -0.3894551 -0.5368802 -0.5030421 0.10629966 -0.4826615 -0.4387973
381077 1.13886294 1.03155287 1.03551302 1.29127061 1.2706773 1.30769636 1.03525849 1.30123563 1.32660328 0.9567397 1.02376648 0.91053494 1.02973569 1.1534215 1.21798758 1.41047931 1.15007272 1.0954108 1.08926338 1.01560321 1.10010177 1.32342646 0.88844659 1.23449115 1.40460406
381101 -0.1470121 -0.4170846 -0.4285138 -0.4784346 -0.1066158 -0.6896947 -0.471542 -0.1476215 -0.3146208 -0.6913715 -0.2047077 -0.4997114 -0.5145398 -0.5727873 -0.0673316 -0.3451012 -0.3237816 -0.7888121 -0.5185817 -0.5197113 -0.3084589 -0.2174784 -0.508489 -0.2380602 0.04126392
381126 -0.5908393 -0.79977095 -0.93968045 -0.7438439 -0.59236863 -0.73381485 -1.034123405 -0.9525064 -0.72642865 -0.80519075 -0.74256505 -0.93933525 -0.73300805 -0.9241433 -0.80724165 -0.8019018 -0.8806699 -0.7849928 -0.7945383 -0.93163009 -0.68584414 -0.6228073 -0.7232825 -0.884295645 -0.72100275
381305 0.207144615 0.203007475 0.1372674 0.140454845 0.40426634 0.17167673 0.34033005 0.234781975 0.25810713 0.258763095 0.247671755 0.202479155 0.17305491 0.193814425 0.101954115 0.20243394 0.27067797 0.199049315 0.229349615 0.19533875 0.29048114 0.33089342 0.05076584 0.138348245 0.254531005
381314 -0.89138295 -0.9174272 -0.86070865 -1.06252785 -0.8898392 -0.78440605 -0.8839801 -0.83816375 -1.0201992 -0.64213575 -0.89203315 -0.9473879 -0.7808167 -0.8135711 -1.01140935 -0.84880075 -0.80713875 -0.79452345 -0.74147485 -0.9519494 -0.7792168 -0.9636831 -0.8581368 -0.9477962 -1.11888375
381318 0.40851624 0.36228887 0.31555122 0.42182115 0.6439842 0.4103968 0.30186605 0.61822699 0.62373713 0.2327348 0.31648332 0.32134099 0.27738416 0.3389113 0.43631018 0.58627562 0.25935911 0.27094993 0.31835753 0.54800631 0.48155608 0.54652247 0.27759977 0.61560923 0.57101476
381339 0.25726686 0.04357847 -0.0103233 0.09586046 0.05152379 0.22012243 -0.3262326 0.12161596 0.21434478 -0.016107 0.00616299 0.04629975 0.05785655 -0.1149161 -0.4603094 0.21053158 0.05246259 0.3665569 -0.0319347 0.07358627 0.07221253 0.11657672 0.43919287 0.13319356 0.10250377
381371 -0.680083 -0.6966185 -0.627059 -0.636196 -0.2590794 -0.7471348 -0.6084284 -0.643195 -0.7303847 -0.6169982 -0.7303581 -0.7158941 -0.6595354 -0.6762864 -0.7205074 -0.8173342 -0.6711071 -0.463455 -0.6208597 -0.6116842 -0.6367921 -0.6062074 -0.644496 -0.6144656 -0.7600321
381411 -1.0727957 -0.87403485 -0.94942305 -1.1128166 -1.05392525 -0.8906512 -0.8627149 -1.09654765 -0.8319912 -0.48467837 -0.97785105 -0.71642145 -0.58330505 -0.70245525 -1.0744257 -0.78362015 -0.71815346 -0.6666186 -0.79802055 -0.94685555 -0.7488358 -0.75653745 -0.89017395 -0.96449705 -1.00959095
381413 -0.2606235 -0.499782 -0.8171882 -0.4542498 -0.4720313 -0.7832084 -0.2028628 -0.4346035 -0.2899987 -0.9984269 -0.2918019 -0.4844209 -1.0523969 -0.5756461 -0.2928192 -0.1542886 -0.7234379 -0.735383 -0.6931054 -0.7835238 -0.3370301 -0.1342369 -0.7299494 -0.8425206 0.01611057
381418 0.81928843 1.06775807 1.12192354 0.71353135 0.69794411 0.56616007 0.84040307 0.76409097 0.53746682 0.96130414 0.80417581 1.27626134 1.0144493 1.30897015 0.30662571 0.58009621 0.41535979 1.0784965 1.05505928 0.88773297 0.99021454 0.86624545 1.02277897 0.94057225 0.41127158
381511 -0.9810903 -1.2383949 -1.0841316 -1.1891838 -1.2321178 -1.1931783 -1.1518602 -1.0558849 -1.1361843 -1.0850486 -1.1485175 -1.1461514 -1.2047181 -1.2763344 -1.1796956 -0.9445991 -1.4317723 -1.2061166 -1.1580793 -1.1696403 -1.1774906 -1.3096181 -0.9189333 -1.0761325 -1.0665349
381560 -0.8897528 -1.0783045 -1.0108548 -1.0876466 -1.0911854 -0.9051667 -1.1432898 -0.9433534 -0.8794705 -1.0502371 -1.0549067 -1.1219515 -1.0777163 -1.1382746 -1.0943855 -1.0225725 -1.0453587 -0.9820767 -0.9155904 -1.0794593 -1.052872 -1.1352867 -1.1885395 -1.3536947 -1.578477
381569 -0.1247986 -0.36616 -0.2407648 -0.1355068 -0.19066 -0.1318106 -0.2323175 -0.0998794 0.14945603 -0.478872 -0.2147061 -0.2731701 -0.2640416 -0.1910718 0.0316708 -0.1771163 -0.2924818 -0.2161564 -0.3574572 -0.0585854 -0.6162134 -0.0808609 -0.3472899 -0.1673176 0.01015322
381570 0.94444161 0.80282914 0.62780847 0.83441727 0.88707583 0.79950269 0.59926878 0.75602261 0.79099758 0.74084026 0.78948537 0.8475034 0.63652165 0.8251203 0.88687298 0.86346768 0.82579813 0.72419486 0.71559457 0.62777947 0.9241635 0.87257574 0.72686483 0.86139343 0.827023
381590 -0.5255984 -0.6832571 -0.5923051 -0.6739315 -0.6427191 -0.7862214 -0.9068953 -0.6270943 -0.5508504 -0.765567 -0.6154228 -0.7848187 -0.9254368 -1.0392319 -0.2891998 -0.4357463 -0.7095708 -0.9654918 -0.9074438 -0.523505 -0.6578854 -0.5694707 -0.8735391 -0.6573128 -0.4407502
381626 0.14776798 -0.2284417 -0.115909 0.17994758 0.41854819 0.22816454 -0.00711 0.28490744 0.34484045 -0.7880079 0.27825943 -0.031095 -0.4168987 -0.3201608 0.37486779 0.03426323 -0.0612702 -0.624597 -0.1310191 0.17251079 0.02879044 -0.3007458 -0.449826 0.29226335 0.32795898
381654 -0.671972 -0.6551484 -0.7179725 -0.8151396 -0.9770404 -0.6672129 -0.9421709 -0.7124441 -0.6525221 -0.9299152 -0.8999878 -0.6254051 -0.7120166 -0.8827454 -0.7949236 -0.6261719 -0.8509377 -0.8889127 -0.8646422 -0.6677368 -0.8716714 -0.7842168 -0.6886295 -0.8462286 -0.8715691
381668 -1.0517815 -1.1984836 -0.7790014 -0.8572631 -0.9852087 -0.989969 -0.9789492 -1.1731142 -1.1997529 -0.6572966 -0.9472847 -0.8986243 -0.7126455 -0.6616598 -1.0588234 -1.2992577 -0.6747186 -0.5548533 -0.6941856 -1.0445557 -0.942141 -0.9644932 -0.7946683 -1.1054628 -1.1106668
381693 0.72039507 0.69437923 0.90072319 0.69096339 0.52857906 0.77507494 0.57375498 0.81352851 0.50615729 0.28004568 0.69334048 0.84772516 0.51474791 0.37656026 0.86348229 0.71540181 0.75865768 0.49542042 0.61812526 0.8698495 0.58393654 0.68158391 0.33414832 0.92076505 0.94806773
381759 -0.4131886 -0.35864305 -0.59463825 -0.4045209 -0.3799876 -0.49278985 -0.4425506 -0.23485709 -0.27218075 -0.64017905 -0.5133967 -0.53201915 -0.5069334 -0.5585148 -0.42024115 -0.3981012 -0.619689 -0.6120811 -0.52821955 -0.34264295 -0.4820274 -0.3581724 -0.5544824 -0.50394365 -0.39921825
381760 -2.8951496 -2.3817712 -2.2732023 -3.3579703 -3.0298858 -4.0621048 -2.6543775 -2.4825054 -2.9479743 -3.0550237 -2.6317355 -3.5244826 -2.3618643 -2.7437992 -3.6349782 -3.3299773 -2.9652704 -2.487993 -3.2311192 -2.6852247 -4.6953837 -3.6711208 -2.3620514 -3.0612225 -4.8792504
381785 0.70880668 0.87640265 1.17152041 0.75752009 0.53526661 0.6641474 0.9515224 0.71319396 0.5304192 1.30219622 0.76925871 1.14387579 1.1044732 1.21897102 0.52832933 0.30955444 0.79262162 1.17397964 1.08783053 0.7342284 0.77416686 0.56754116 0.92112286 0.96266295 0.44598471
381801 -0.5570483 -0.5318694 -0.283053505 -0.49281685 -0.44107305 -0.52615525 -0.4891776 -0.6330614 -0.43124525 -0.137502145 -0.50229935 -0.5239017 -0.41277555 -0.263981605 -0.48989955 -0.44573725 -0.254637845 -0.25741254 -0.4722023 -0.66364975 -0.37832785 -0.44262445 -0.47763125 -0.44819105 -0.49639735
381802 -0.039514 -0.0105306 -0.1341231 0.1739443 -0.1069333 -0.0229711 -0.0470265 0.13851396 0.13507634 -0.0862402 0.00076821 -0.1666069 -0.1711611 -0.0845514 -0.0027098 0.2662863 -0.0071864 -0.224891 -0.0779716 0.00680442 0.01643371 0.13619567 -0.2142994 0.12390235 0.08774083
381813 -1.1866282 -1.2150193 -1.0390721 -1.2252114 -1.1528912 -1.1715311 -1.3536876 -1.4164403 -1.1493582 -0.8733222 -1.1030675 -1.8806128 -1.1081911 -1.0213232 -0.9025478 -1.2078214 -0.7647613 -1.2072732 -1.2308916 -1.2090558 -1.1754471 -1.448649 -1.262408 -1.485589 -0.9161711
381820 1.25954011 1.11668035 1.08192329 1.05115282 1.12723913 1.08440712 1.10529534 1.00476965 1.03558717 1.05834416 1.15720799 1.19895365 1.12584365 1.26913245 1.18970414 1.06841977 0.50073113 1.24797859 1.10973063 1.1351366 1.08522557 1.06934681 1.35375471 1.14978958 1.18923119
381852 -0.606016 -0.6881937 -0.8418667 -0.5739739 -0.58702 -0.4600793 -0.4880649 -0.5353762 -0.7307553 -0.6610476 -0.6773816 -0.7606754 -0.6508839 -0.9297209 -0.4983196 -1.1414341 -0.6465125 -0.7838046 -0.6244303 -0.7138672 -0.7169998 -0.5913674 -0.6761674 -0.8771268 -1.1905191
382030 -0.1695117 -0.0013507 0.18192306 -0.0934219 -0.1933074 -0.0554093 -0.1089138 -0.1122731 -0.3166865 0.37925252 -0.0877438 0.05108583 0.12773262 0.2897497 -0.1421385 0.00622213 0.23342146 0.09654366 -0.0128724 -0.0691582 -0.0764693 -0.0274864 -0.0215666 0.03285174 -0.3444764
382035 0.67812808 0.92376845 1.10166201 0.55588557 0.50694676 0.4301477 0.87800318 0.66192609 0.27713525 1.14749651 0.70247545 1.24461901 1.12642379 1.27435752 0.13009572 0.10975508 0.42733174 1.18429379 1.05435978 0.91129305 0.96638284 0.59280012 1.02093377 1.0652172 0.23006551
382038 1.269991465 1.040986575 0.987534225 1.22223144 1.26877402 1.226829675 1.11298834 1.305023805 1.26823376 0.890229715 1.27146485 0.913339455 0.94196686 0.980127415 1.32515132 1.367229505 1.200326695 0.96423566 1.05678913 1.09709842 1.129463785 1.26479628 0.87913986 1.20412389 1.386558295
382051 -1.2402983 -0.9838767 -1.0366845 -1.1838862 -1.0919003 -1.2101796 -1.0164162 -1.3125272 -1.3304185 -0.8098141 -1.2263315 -0.9484569 -1.0408722 -0.9965216 -1.2191723 -1.1909021 -0.7409339 -1.0685764 -0.8922825 -1.1430951 -1.1262315 -1.0364139 -1.1325677 -1.1201589 -1.3729382
382056 0.29151 0.042851205 -0.1292194 0.06148844 -0.059709915 0.162491955 -0.15989136 0.224116225 0.04729021 -0.153880455 0.11748722 0.011081705 0.0970445 0.106021065 0.1088072 0.000321585 -0.33640849 0.12162272 0.023164465 0.19472155 -0.04101253 0.049129255 0.166872645 0.06089206 0.176054965
382090 0.1644041 0.15986876 0.08421206 0.25960722 0.08665228 0.40204178 0.46515117 0.13256648 0.39007434 0.28406755 0.00216347 0.01475043 0.40510135 0.25369082 0.07858708 -0.0040903 0.38520376 0.24947778 0.2282763 0.2905007 0.26580143 0.33896771 0.06708735 0.23441241 0.26081765
382105 -0.1420301 -0.348539 -0.249608 -0.143613 -0.034858 -0.0886553 -0.0582202 -0.1672548 -0.139596 -0.1923486 -0.2126214 -0.2888987 -0.1995086 -0.1113177 -0.1177879 -0.138123 -0.331781 -0.2160648 -0.1557165 -0.4752608 -0.1403 -0.0191543 -0.2916417 -0.1049237 -0.1379334
382117 0.79138918 0.732394745 0.56044902 0.75759697 0.72572942 0.684917475 0.604010285 0.80228478 0.771526125 0.47602079 0.567605465 0.6184353 0.58928905 0.695278645 0.75493023 0.862496705 0.562491935 0.557921535 0.595159905 0.703848295 0.55856836 0.807408765 0.600083405 0.754719105 0.884844935
382118 0.9389572 1.20021463 1.03738785 1.00831088 0.83830921 0.99270531 1.05886657 1.07578372 0.8100195 1.32045409 1.02504796 1.25457463 1.18569331 0.84513984 0.88593022 0.99193173 1.44020726 1.22341274 1.16927774 1.13440308 1.18484316 0.82203285 1.1961878 0.80362626 0.51457588
382156 -0.0387103 -0.169132 -0.3014166 0.0292762 0.15231549 -0.044251 -0.2619197 -0.1234545 0.03007536 -0.5197767 0.01843836 -0.2559414 -0.3222382 -0.3452286 0.04608672 -0.2713154 -0.3140481 -0.2338166 -0.2389523 -0.0283818 -0.149342 -0.1815226 -0.3394745 -0.091175 -0.0992259
382207 -1.7204943 -1.6557782 -1.2431139 -1.6225574 -1.7264658 -1.4160705 -1.3598113 -1.7097709 -1.3945446 -1.2850948 -1.724042 -1.507287 -1.2559281 -1.4641515 -1.8073424 -1.7472834 -1.4577708 -1.5779611 -1.4428802 -1.1585633 -1.6377015 -2.1021112 -1.5099091 -1.2054294 -1.5719117
382252 -2.7129993 -2.7176434 -2.1854422 -2.3381441 -2.6523528 -2.5703976 -2.2682215 -2.9027295 -2.2007289 -2.0574775 -2.4141609 -6.9220464 -2.8186405 -2.1516178 -2.7131964 -2.6596614 -1.8266841 -2.1107244 -2.697284 -3.0797261 -2.200239 -1.7591679 -2.4859804 -2.7397284 -2.8693074
382543 -0.627048 -0.6268624 -0.5682316 -0.7274167 -0.699997 -0.4927677 -0.6208145 -0.7167527 -0.4752862 -0.7895472 -0.6609959 -0.6346949 -0.5041298 -0.5567839 -0.8400002 -0.9889794 -0.5061427 -0.47038 -0.6821608 -0.5834163 -0.8094119 -0.8529675 -0.6132509 -0.49329 -0.5213048
382639 2.03324268 2.12655601 2.20639292 2.11572791 2.01439352 1.97427686 1.98690161 2.12694622 1.90474735 2.31464996 2.02651104 2.0572925 2.03260708 1.94956409 2.02530484 1.9655411 2.39480077 2.17343223 2.10055382 1.96435158 2.10470431 2.04244467 2.14166953 1.87729409 1.80683177
382793 0.63193866 0.64647986 0.57492082 0.46876741 0.38660175 0.55304104 0.671768005 0.502593655 0.53370342 0.744207185 0.624560025 0.81418398 0.80213707 0.710311305 0.60453108 0.47212339 0.537396445 0.62817198 0.721803655 0.66526995 0.6414829 0.363219525 0.88338801 0.47342483 0.393786395
382985 0.25234826 0.16328678 -0.088563805 0.175550175 0.249569955 0.17620969 0.078917025 0.232071135 0.363193785 -0.17790397 0.1830464 0.107846565 0.03615469 0.034418315 0.322846515 0.267701655 0.038207845 -0.04269837 0.010098405 0.198307715 0.16305641 0.27880301 0.047711215 0.19816409 0.34925028
383295 0.44104638 0.443293805 0.46982488 0.381283 0.32175691 0.43415399 0.498064655 0.27606351 0.18821926 0.524878695 0.43867773 0.572146745 0.54443019 0.4251344 0.343075175 0.30764347 0.44173198 0.541984035 0.49348647 0.452348905 0.346736135 0.36783537 0.593646485 0.258168135 0.2144568
384009 0.818799475 0.751517925 0.733968755 0.87484462 1.03979926 0.86207934 0.912713805 0.90942731 0.929354915 0.620432085 0.869819545 0.710539435 0.74021005 0.698546505 1.06769575 0.94245164 0.67387079 0.730856895 0.780728405 0.804612605 0.726097225 0.942698025 0.71863902 0.928609635 1.11868801
384061 -0.51411965 -0.4261965 -0.18214239 -0.4378069 -0.59939695 -0.35864605 -0.2910122 -0.6898581 -0.44282455 -0.27076933 -0.5482798 -0.421132855 -0.246131725 -0.177466875 -0.7572648 -0.49303795 -0.41815055 -0.22242776 -0.24183887 -0.3125841 -0.2967731 -0.48052765 -0.31622935 -0.44613195 -0.39359985
384077 -1.2387662 -1.2845283 -0.9863979 -1.2841009 -1.4463688 -1.2943871 -1.2731527 -1.1391346 -1.172793 -1.3982698 -1.3019456 -1.0524508 -1.307154 -1.2854987 -1.195212 -1.0419568 -1.2606075 -1.1741125 -1.2441339 -0.9871944 -1.2728338 -1.1909197 -1.2615782 -1.4025417 -1.1037005
384452 -0.2942145 -0.4270765 -0.841166 -0.2637662 0.00591984 -0.4363701 -0.3868723 -0.3081775 -0.2286229 -0.7196501 -0.2956313 -0.613034 -0.7392143 -0.7659448 -0.1829544 -0.4644614 -0.6963444 -0.6572161 -0.5404143 -0.2451812 -0.4406289 -0.3202175 -0.5552738 -0.3730929 -0.2290059
384763 -0.7772731 -0.9410332 -1.1053368 -0.8618043 -0.864948 -1.0294967 -1.0096633 -0.9318618 -0.8271667 -1.0007394 -0.9068623 -0.9026033 -1.0557108 -1.1071471 -0.7359035 -0.7377023 -0.9410664 -1.1397588 -1.0021238 -1.0113912 -0.8466437 -0.7906885 -0.912129 -1.0030704 -0.7353763
385493 -0.9232856 -0.9158351 -0.6759983 -0.9524304 -0.8605467 -0.8438693 -0.8759807 -0.8511383 -1.2039498 -0.5518251 -0.8857794 -0.7615667 -0.7817987 -0.8417014 -1.1195973 -1.0167404 -0.7381191 -0.6776192 -0.7790761 -1.0208689 -0.8567591 -0.9887383 -0.8108009 -0.9743426 -0.8977136
386753 -0.1351599 -0.9775239 -0.4245192 -0.5787872 -0.8191309 -0.6455776 -0.8697231 -0.6325497 -0.9751339 -0.6577876 -0.3901248 -0.8399998 -0.1392398 -0.3809189 -0.6166954 -0.3335367 -1.2770643 -0.1673885 -0.5565941 -0.7333735 -1.4188198 -0.9047953 -0.176049 -0.9638758 -0.4686003
399510 0.611435967 0.361249787 0.223769107 0.382254547 0.633938003 0.437931013 0.492608463 0.440364603 0.43278681 0.32049566 0.55196483 0.389851133 0.5728251 0.338352893 0.52689574 0.332185403 0.282483377 0.4753132 0.430874927 0.539807793 0.321629747 0.455887853 0.452422867 0.494130123 0.50560907
399558 -1.2067548 -1.175517675 -1.077154925 -1.08144415 -1.10430135 -1.120772425 -0.8509726 -1.0293622 -1.230430675 -0.960754175 -1.177646775 -1.13336495 -1.0778212 -1.19685955 -1.054435125 -1.140805825 -0.999061 -1.132881925 -1.081487575 -1.186769375 -1.135121275 -1.0960971 -1.215946425 -1.09814805 -1.184430375
399568 0.071695365 0.02982361 0.071548605 0.126716635 0.22636889 0.041700355 0.16949368 0.148381875 0.16499626 -0.4522425 0.126489585 0.02875813 -0.08042571 -0.126294385 0.378043735 0.200014765 -0.083668565 -0.09107739 -0.10565302 0.250875085 0.026833045 0.239734605 -0.015968565 0.165468125 0.3516775
399570 0.33273765 0.40725357 -0.0110382 0.40429353 0.15016352 0.24002733 0.19011003 0.37387902 0.39596968 0.27148913 0.15275853 -0.0292296 0.24182619 0.34925121 0.25460706 0.34131652 0.39169687 0.17805639 0.17226912 0.12404544 0.28208472 0.33076329 0.3296116 0.31514463 0.36771099
399627 -0.2025416 -0.2881427 -0.2762807 -0.196976 -0.4793244 -0.13016 -0.2527046 -0.2022862 -0.0055788 -0.2794079 -0.3705746 -0.3630666 -0.1375641 -0.288094 -0.3291469 -0.18986 -0.1729804 -0.201044 -0.2886986 -0.2737834 -0.3066346 -0.2818552 -0.2684674 -0.3695789 -0.1934454
403174 0.99873888 1.51692349 1.92720803 1.47089135 1.1991468 1.24847035 1.815796 1.24431645 1.21132847 1.25814536 1.38190978 1.65489013 1.0109051 1.15572198 1.53359405 1.17065524 1.4417258 1.41087009 1.30497017 2.07187407 1.24174056 1.1491754 1.16336161 1.45908008 1.43062393
406217 -0.738348 -0.7496137 -0.7546891 -0.7294443 -1.0916665 -0.5873412 -0.9272804 -0.8578696 -0.7201772 -0.8269216 -0.6011062 -1.068455 -0.785687 -0.8032848 -0.8086001 -0.732497 -0.8291093 -0.8177887 -0.6651809 -0.7743685 -0.8091989 -0.9324812 -0.8823423 -0.7124858 -0.6322353
407243 1.26666712 1.04895348 0.94721396 1.25236021 1.19098904 1.31775861 1.03772852 1.17211937 1.37825771 0.82045213 1.14447685 0.80632305 1.00444644 0.93329554 1.28557451 1.17789742 1.06587101 0.96454695 0.95357896 1.19949455 1.1291385 1.25892022 0.99851699 0.95405423 1.40546009
407785 0.41148274 0.45767692 0.53402066 0.46223422 0.30049486 0.51106263 0.57559518 0.47105322 0.40878098 0.83682578 0.53455009 0.27585063 0.73493352 0.38626044 0.2714695 0.48999178 0.72310506 0.58343766 0.59046574 0.40844506 0.5698885 0.59544742 0.39868188 0.33754101 0.50049727
407786 0.88379661 0.83284718 0.7466312 0.86016375 1.00718503 0.99619101 0.99971706 0.90124422 0.83903306 0.77632493 0.8207264 0.76091282 0.82397514 0.99792703 0.93127584 0.99308667 1.02340615 0.87912467 0.80949196 0.88739064 0.87303853 1.06638217 0.78760644 0.91483757 0.97253517
407810 1.07443596 0.96426149 0.65849989 1.07772435 1.23961014 0.96035941 0.91864979 1.00174221 1.02299046 0.74608048 0.94911996 1.00832378 0.80344795 0.92311588 1.03226681 1.19281621 0.97229595 0.91483818 0.85212132 0.94976031 1.06342608 1.01285329 0.83885075 1.0426787 1.00916635
407819 -0.1468916 -0.0463249 -0.1945243 0.01974792 -0.1925441 -0.0608195 -0.0954795 0.04648457 0.14233567 -0.1700162 -0.1433923 -0.1770846 -0.1194027 -0.0524805 0.01716899 -0.031604 -0.0439027 -0.0506789 -0.1921334 0.00161114 -0.1965591 -0.0170061 -0.0873361 0.04618999 0.0107208
407821 0.163957115 0.23474067 0.089013625 0.129083715 0.046335125 0.216340265 0.15036732 0.05994053 -0.003355065 0.13957122 0.213037195 0.17863459 0.040445475 0.05247076 0.257647825 0.14922461 0.405783285 -0.042937005 0.14133588 0.223197085 0.187917505 0.15144385 0.075183705 0.06637016 -0.0537701
407823 -0.619813113 -0.536103247 -0.557662133 -0.411588197 -0.47437856 -0.640108483 -0.66704493 -0.660534043 -0.614007787 -0.403869407 -0.70406431 -0.61704606 -0.66250333 -0.583150567 -0.48944283 -0.697684283 -0.532942453 -0.51898261 -0.55400546 -0.743083367 -0.625691837 -0.791269797 -1.331118937 -0.636126953 -0.56009098
414069 -1.2355769 -1.3420823 -1.0941549 -1.3668631 -1.3157926 -1.0333068 -1.3359718 -1.3399437 -1.3203103 -1.3493148 -1.402532 -1.3046597 -1.1964143 -1.349698 -1.3014335 -1.142917 -1.3107443 -1.0919294 -1.2231265 -1.4938885 -1.2852715 -1.4334873 -1.3161301 -1.4199122 -1.4507271
432486 -0.9067124 -0.7523456 -0.4104154 -0.4705933 -1.0019122 -0.9288697 -0.7232825 -0.8659316 -0.5964264 -0.4193115 -0.4870162 -0.7799173 -0.7279182 -0.4145377 -0.596641 -1.0245318 -0.6347124 -0.7977762 -0.7108604 -0.8419658 -0.4236347 -0.7478711 -0.7074575 -0.795826 -0.658112
432582 -1.238697 -1.12426635 -1.0532014 -1.3584902 -1.4479143 -1.1309685 -1.10576 -1.27584425 -1.2187353 -0.86153525 -1.1910984 -1.013285 -1.1106295 -1.17870905 -1.29979365 -1.3610742 -1.03777125 -1.0046298 -1.1248101 -1.2021581 -1.20477785 -1.2187317 -1.26912935 -1.1409224 -1.2780791
432677 -0.5956721 -0.3521854 -0.666857 -0.5882047 -0.7419036 -0.7008182 -0.3168257 -0.6828785 -0.6810442 -0.3223779 -0.6801732 -0.1674062 -0.5365211 -0.418261 -0.6364057 -0.686583 -0.5857613 -0.6137995 -0.623166 -0.6119862 -0.5941303 -0.5213301 -0.4763672 -0.3559834 -0.6501819
432720 -0.5829201 -0.6564349 -0.6638836 -0.6857781 -0.6668054 -0.6485591 -0.6238803 -0.6019614 -0.7778604 -0.5223444 -0.696751 -0.6408004 -0.6296195 -0.6778801 -1.0406254 -0.7056485 -0.8193577 -0.6430104 -0.4996784 -0.7588998 -0.6162116 -0.6814035 -0.6859286 -0.7374244 -0.7606752
