Gene	TFA2a	TFA2b	TFA2c	TFA2d	TFA2e	TFA3a	TFA3b	TFA3c	TFA3d	TFA3e	TFA4a	TFA4b	TFA4c	TFA4d	TFA4e	TMA2a	TMA2b	TMA2c	TMA2d	TMA2e	TMA3a	TMA3b	TMA3c	TMA3d	TMA3e	TMA4a	TMA4b	TMA4c	TMA4d	TMA4e
27214 0.347018388 0.052643883 -0.01157317 0.09568341 0.045247525 -0.028187355 0.22164261 0.279877 -0.008627558 0.307992403 -0.011449373 0.14284448 0.43726476 0.26985733 0.313191198 0.174411743 0.332777453 0.118387813 0.117607555 0.27450656 0.536909473 0.094864908 0.201554715 0.378821673 0.198365785 0.394730223 0.280355278 0.38996741 0.41031419 0.460627405
27215 -0.4366197 -0.0058454 0.08097272 0.07030946 -0.0043838 0.00671626 -0.0661453 -0.3395966 0.22329382 -0.3629936 0.10453622 -0.0739435 -0.4380536 -0.0468166 -0.3848977 -0.0361824 -0.344825 -0.1022668 0.10884174 -0.2673357 -0.4813627 0.00488964 -0.1423557 -0.4924422 -1.0301148 -0.1856111 -0.3396293 -0.4605956 -0.5627724 -0.4970448
27218 -1.2772047 -1.2207514 -1.2263684 -1.2382483 -1.323481 -0.8603867 -0.96187 -1.3657095 -0.9963991 -1.2878248 -0.9493941 -1.2538997 -1.2281509 -1.2476832 -1.2915674 -1.0535305 -1.5302045 -1.2107366 -1.0909249 -1.223799 -1.4701321 -1.1037087 -1.3960047 -1.3605437 -0.5660066 -1.1800585 -1.0917356 -1.0991931 -1.1182703 -1.1779252
27224 -0.55101148 -0.623287045 -0.589177435 -0.58698307 -0.530167075 -0.646339175 -0.865075025 -0.68928357 -0.602075865 -0.565588485 -0.535745945 -0.641600165 -0.49429058 -0.571102615 -0.73150856 -0.55420787 -0.748057265 -0.564739345 -0.50778461 -0.663248525 -0.685319765 -0.83345445 -0.588995585 -0.76179496 -0.58296404 -0.708353195 -0.687195915 -0.83276087 -0.567739225 -0.8646526
27225 -1.0177514 -0.90493905 -0.9773593 -1.1089694 -1.0487787 -0.8954527 -1.27218565 -1.0393546 -1.1353613 -1.0967825 -1.02384575 -1.06028905 -1.08272075 -1.27868035 -1.10556975 -1.0821309 -0.81941275 -1.07406775 -1.05707975 -1.08898025 -0.7793697 -1.01195945 -0.89039085 -1.3096798 -1.09322385 -1.06842505 -1.1171709 -1.1041656 -1.1761819 -1.1258033
27267 0.11070271 -0.703327 -0.57474 -0.3728381 -0.6277826 -0.3473084 -0.0799445 -0.1563295 -0.0912329 -0.4388083 -0.6327878 -0.266516 0.2011124 -0.1511282 -0.1045532 -0.2428862 -0.2270453 -0.3139473 -0.3331982 -0.0479733 -0.0334193 -0.3777289 -0.1662919 -0.0833016 0.21109538 0.40101552 -0.1977091 0.09230996 0.02489122 0.30678592
27275 -0.7697472 -0.433563 -0.3756017 -0.3927872 -0.5155949 -0.7801536 -0.668029 -0.4708558 -0.2410384 -0.4799647 -0.3720944 -0.9051052 -0.8530551 -0.3270591 -0.7781907 -1.7932846 -0.8304076 -0.3944166 -0.3207904 -0.6837472 -0.9349238 -0.5698659 -0.5991365 -0.8255536 0.02217307 -0.5434909 -0.9372332 -0.7375801 -0.6641316 -0.7815212
27279 0.9905405 0.54170026 0.70510088 0.64171342 1.20486832 0.56301007 1.15428822 1.2906984 1.24869507 0.98529414 0.3759109 1.22152907 1.47053049 1.04447902 1.43262626 0.66788354 1.22137672 0.42334434 0.73791884 1.01827632 1.56804417 1.02990412 0.71196242 1.55108978 1.84980927 2.2205107 1.2921822 1.66233522 1.60583114 1.43922536
27354 1.06696924 1.01638213 1.05151906 0.94515951 1.21732136 0.97115361 1.08930466 0.77216553 0.74839152 1.05259897 0.62164745 1.23487891 1.21623912 1.06310593 1.07627998 0.89295992 0.96601515 1.17108375 1.08948616 1.20586696 1.11737314 0.89974352 0.92055645 1.03090048 0.83112544 0.86610229 0.91563013 1.03069918 0.88371097 1.22955252
27357 -0.124737 -0.9908531 -0.5797477 -0.3626397 -0.504422 -0.4468304 -0.2562741 -0.2891093 -0.1889935 -0.4736028 -0.7455882 0.11875724 0.00953079 -0.2937209 -0.0312639 -0.6439161 -0.3595185 -0.7111008 -0.4758209 -0.3665701 -0.477337 -0.7283666 -0.4292349 0.09526192 -0.8570113 -0.1097541 -0.4113443 0.16568842 0.2809804 -0.1119133
27359 1.08305373 0.86609321 0.60206004 0.79504491 0.72461764 0.59456234 0.84750324 0.98661545 0.12617017 0.80909996 0.56420674 0.70208154 0.62500582 0.98650614 0.61111138 0.89247665 0.74260898 0.92164433 0.6748973 0.98024223 1.087213 0.72485322 0.72655791 0.91226372 0.49797716 0.77353281 0.66200453 0.82102543 0.64883649 0.85709305
27361 0.57217631 0.84013775 0.92494827 0.67052769 0.78396882 0.85985924 0.83311945 0.48509605 0.83065023 0.68908761 0.58913846 0.77613446 0.81844054 0.80089703 0.74591738 0.75378159 0.57474521 0.79770614 0.83902078 0.78138374 0.50980284 0.76274486 0.67164174 0.60092203 0.83778012 0.5475922 0.73464564 0.48763766 0.61704917 0.63138999
27362 -3.1050626 -2.8181509 -2.7891493 -2.7962521 -3.2108346 -2.673999 -3.153488 -4.0413352 -2.6239412 -2.8166422 -2.573229 -3.018897 -2.8806152 -2.8988491 -3.2462715 -2.9676148 -2.7470559 -3.1679958 -3.6289341 -3.6796476 -2.7767843 -2.6676563 -2.9842177 -2.9332491 -1.6402613 -5.3177876 -2.8468988 -3.0069553 -3.780878 -2.7517405
27367 0.505015258 0.755492173 0.924933975 0.84446436 0.800327477 0.785928888 0.643099463 0.4815571 1.237744877 0.730968415 0.824908572 0.697772732 -0.064244628 0.640448902 0.471655415 0.717219017 0.491467927 0.99877334 1.031495347 0.240245535 -0.120491925 0.750413515 0.631340373 0.160214315 0.098865477 0.5661709 0.58468757 0.086793917 0.496023335 0.116528223
27368 0.075849865 0.006857065 -0.15073357 -0.146939845 -0.06969748 -0.14713143 -0.09901709 -0.12897381 -0.51550708 0.136326325 0.01963916 -0.17034206 0.154730745 -0.193329875 -0.186754125 -0.08106745 -0.168273995 -0.170941105 -0.13203031 0.2782807 0.109505895 -0.23987516 -0.264944195 -0.11912032 0.69003249 -0.250294465 -0.221562975 -0.270077595 0.04447454 -0.08554201
27370 0.037036153 0.192401378 0.25720897 0.252577745 0.241942088 0.134482223 0.111534475 0.004667915 0.35698585 0.31031478 0.13587764 0.38392152 0.08186533 0.276686613 0.186708035 0.206569603 0.07620092 0.12577791 0.3943741 0.26701763 0.126205393 0.159320948 0.078206773 0.042842515 -0.521186948 0.22433037 0.142836305 -0.00198582 0.280406103 -0.0037204
27373 -0.634086833 -0.960415367 -0.977561333 -0.990586233 -0.8107489 -0.951190833 -0.9960211 -0.829496433 -1.049136633 -0.973257167 -1.196615833 -0.965262133 -0.852943233 -1.0669289 -0.7823493 -0.898839033 -0.931805567 -0.917661667 -1.005706533 -0.881990167 -0.814949233 -0.961964167 -1.025299733 -0.7273779 -0.6406672 -0.787480233 -0.7913972 -0.876504467 -0.613863367 -0.9980067
27374 0.31691851 0.76298753 1.02975418 0.91122914 0.70307774 0.76806416 0.74010704 0.67430635 1.35264037 0.72828032 1.04103171 0.74729556 0.48400717 0.74499397 0.67768273 0.9196648 0.66129841 1.0891727 0.95351042 0.43116301 0.324898 0.80882915 0.76935635 0.22585827 0.18816164 0.51040991 0.67638053 0.54669198 0.54888266 0.48610679
27377 -1.1857834 -1.4952618 -1.1263367 -1.5848124 -1.5289303 -1.0459949 -1.1183844 -1.3974548 -1.5552712 -1.5462395 -1.053384 -0.8266065 -1.3136768 -1.2580028 -1.3993842 -1.3491113 -1.200502 -1.3263468 -1.5087074 -1.6568291 -1.4397272 -1.2394885 -1.083395 -1.2814555 -0.371307 -1.6731697 -1.0856116 -1.2144445 -1.3273992 -1.1712807
27379 -1.2076425 -1.2025214 -0.9842269 -0.9481661 -1.1384364 -0.9227529 -0.7014896 -1.2848174 -0.8871112 -1.2018177 -1.1794043 -0.8002473 -0.4586179 -0.9276644 -0.9138827 -0.7045446 -1.0671599 -1.0932393 -1.1040238 -0.9158444 -0.9021862 -1.201521 -0.958844 -1.0414306 -1.323262 -1.0549906 -0.7489207 -0.6561364 -1.0404009 -0.5348214
27388 0.56110472 0.17690403 0.40763616 0.27267591 -0.0364066 0.33091769 0.43033473 0.25938726 0.40673996 0.0593881 0.16737218 0.3947023 0.66846491 -0.268253 0.35022736 0.44970029 0.45605754 0.18591641 0.26236968 0.33556215 0.25696075 0.35892466 0.41459723 0.53088811 0.60243386 0.39675026 0.69569983 0.61424865 0.21728828 0.73618247
27392 -0.7529093 -0.8369529 -0.9178719 -1.0476787 -0.8951294 -1.1513099 -1.040046 -0.8999454 -1.0439964 -0.8681994 -1.0096952 -0.7639713 -0.541143 -0.6010817 -0.9973415 -0.9306938 -0.7473068 -1.0208163 -0.8463032 -0.6299338 -0.5929263 -1.3508549 -1.0197621 -0.9245458 -0.8356418 -0.8803189 -0.8431316 -0.9025858 -0.9425826 -0.4069577
27395 -1.11848965 -0.70416165 -1.0135771 -1.09005805 -0.99251205 -0.909433 -0.95380935 -1.1089679 -1.2197268 -0.99298285 -0.7506752 -1.08112275 -0.98421085 -1.0652264 -0.9592428 -0.95906085 -0.9040783 -1.0656823 -1.11598345 -0.91237765 -0.8784626 -0.89219075 -1.02449255 -0.89452585 -0.66233395 -1.0327042 -0.9772356 -1.1282438 -0.94966485 -1.21000175
27397 0.62260494 0.88393006 0.75979934 0.57315327 0.7597412 0.85507184 0.73644307 0.90137399 0.6275285 0.70998508 0.99023013 0.71822144 0.64485092 0.51688537 0.63014767 0.71672857 0.88064256 0.67321216 0.51671131 0.60160494 0.68617138 0.87350553 0.82199121 0.77467687 0.90003257 0.69016905 0.65874437 0.68223252 0.75341584 0.73789381
27399 -0.759356 -0.8754687 -0.7342517 -0.801187 -0.791966 -0.7903896 -1.0315574 -0.7615348 -0.7109199 -0.8074057 -1.1196392 -0.824991 -0.6683002 -0.9009265 -0.7321812 -0.8549204 -0.7966315 -0.9566343 -0.6663646 -0.8612231 -0.9840928 -0.7071476 -0.648761 -0.78263 -0.8579025 -0.9216104 -0.6327934 -0.8470882 -1.2624819 -0.6372452
27402 -1.3497842 -1.1909757 -1.1939484 -1.2052319 -1.0783246 -1.3308021 -1.2777588 -1.2744653 -1.3050555 -1.0936749 -1.1752842 -1.4137815 -0.9813202 -1.1458602 -1.2301998 -1.4294462 -1.274489 -1.3623333 -1.2138757 -0.9680231 -1.4107776 -1.4214167 -1.3872995 -1.2693116 -1.0508054 -1.3549211 -1.300926 -1.3089667 -1.2923046 -1.2402164
27406 -0.2660477 0.13467186 0.16007051 -0.0546142 0.08282704 0.13501922 -0.2949906 -0.4293462 0.23777797 -0.0776912 -0.0970376 0.05521317 -0.5386489 -0.2895116 -0.212878 -0.0681483 -0.123943 0.15143971 0.15544535 -0.4504161 -0.4813285 -0.0707478 0.00663872 -0.3763705 -0.2186111 -0.3388724 -0.2075418 -0.4976745 -0.316373 -0.4546938
27407 -0.8703618 -1.0236122 -0.8428257 -0.8079619 -1.0151918 -1.0714253 -0.9938669 -0.6691838 -0.855541 -0.9054667 -1.1894838 -0.8439194 -0.9766344 -0.8796508 -0.7552519 -0.9911611 -1.0875922 -0.9425254 -0.9546091 -0.9952788 -1.0318905 -0.8469901 -0.9285066 -0.7115189 -0.8947582 -0.782741 -0.7886676 -0.786885 -0.7831513 -1.0827863
27410 -0.4117632 -0.3958189 -0.4857711 -0.2563889 -0.416347 -0.591103 -0.5115202 -0.6790838 -0.6141959 -0.3601282 -0.5217956 -0.6429836 -0.3594964 -0.2244236 -0.5579758 -0.5144053 -0.5593499 -0.3764762 -0.370981 -0.2492138 -0.6412374 -0.5317986 -0.5532274 -0.3496143 -0.5142726 -0.4871715 -0.490407 -0.5520245 -0.5838935 -0.5098779
27411 -0.4311137 -0.9786467 -0.8846057 -0.8265302 -0.6031824 -0.6970662 -0.6389737 -0.5009753 -0.9226392 -0.7388188 -1.1356743 -0.6674758 -0.3672882 -0.5278811 -0.5030559 -0.7412809 -0.7571523 -0.8765578 -0.8006127 -0.3620207 -0.404976 -0.6760923 -1.318971 -0.5856306 -1.7602105 -0.4646908 -0.4988958 -0.5412041 -0.4440072 -0.4627277
27416 2.25277425 2.14486131 2.47089369 2.74823355 2.3534277 2.32264669 2.26401971 2.14364423 2.52328083 2.43993787 2.12965823 2.31452146 2.48461121 2.64369369 2.11493726 2.29136308 2.03474513 2.63110755 2.66153654 2.35836492 2.407733 2.31371764 2.1947775 1.90669335 2.25297446 2.165266 2.39840461 2.06382487 1.76971255 2.61484319
27418 -0.628875745 -0.68338665 -0.72234575 -0.57513579 -0.58096945 -0.57351305 -0.604902095 -0.719740585 -0.708731 -0.621928725 -0.68950145 -0.65181705 -0.566798 -0.676438235 -0.494048585 -0.55591442 -0.49796289 -0.6574978 -0.6655646 -0.614442985 -0.42954346 -0.60964495 -0.57605645 -0.600425995 -0.562605295 -0.682626415 -0.5855774 -0.62510731 -0.56187093 -0.61750711
27425 0.99638718 0.52815159 0.79957365 0.87208491 0.86901728 0.66493091 0.9450073 1.11635904 1.16543597 0.83312559 0.66929183 0.82972197 1.31786573 0.98662014 1.21362583 0.74277614 1.10785251 0.65661479 0.65499304 0.72601225 1.27030407 0.77160886 0.9070679 1.42663884 1.32753208 1.57939103 1.02916046 1.40476978 1.42814368 1.07043884
27428 0.609608975 0.37726759 0.350292943 0.40427275 0.46755196 0.227550333 0.325338188 0.4953576 0.345172648 0.55219611 0.296807458 0.451851403 0.348942793 0.43262587 0.427169493 0.350958633 0.398923813 0.428776915 0.46934815 0.434192993 0.32360233 0.306356495 0.426462618 0.33465995 0.07659158 0.447613435 0.320746528 0.44253352 0.471029163 0.408368825
27494 -0.0170133 0.08080791 -0.1029279 -0.0749857 0.05366073 -0.1489239 -0.2268597 -0.0875643 -0.4296011 0.09475331 0.04035246 -0.1765153 0.10870934 -0.0705803 -0.0776517 0.03674152 -0.0012293 0.11648662 -0.1213416 0.15965842 0.18211033 0.10323157 -0.1347623 -0.0814621 -0.1222061 -0.2264272 -0.0718314 -0.1664001 0.03813282 0.06105245
27632 -0.330586 -0.1264672 -0.1159261 -0.0663852 -0.167714 -0.2480107 -0.2749881 -0.3030577 0.00230451 -0.0844781 -0.199981 -0.4140265 -0.3920042 -0.1651147 -0.3109386 -0.4382712 -0.2485576 -0.274633 -0.2248508 -0.3620363 -0.5947167 -0.1517455 -0.4382792 -0.4050701 0.07413939 -0.2310729 -0.4352852 -0.5028854 -0.3763011 -0.4699
27681 -1.0165087 -1.5454878 -0.8792502 -1.0953594 -1.3715457 -0.8284923 -0.9474337 -0.8259024 -1.151151 -1.4549894 -0.7339526 -0.943559 -1.5951149 -1.250304 -1.0991822 -0.9894527 -0.7947146 -1.0227462 -1.1031435 -1.5245733 -0.9357855 -0.9829618 -0.9215942 -1.1043976 -0.975047 -1.1520452 -1.1102533 -0.8529686 -1.0835911 -1.3095161
27756 -0.9718889 -0.5600618 -0.4109535 -0.6580018 -0.5869419 -0.5490854 -0.8358282 -0.9964198 -0.1937817 -0.6883166 -0.8110599 -0.6258346 -1.0603968 -0.8667288 -0.8917863 -0.5512725 -0.8270138 -0.4443398 -0.3063243 -1.0638421 -0.8981106 -0.6148267 -0.7685341 -1.2049577 -0.9235608 -0.8526918 -0.8744006 -1.2666058 -1.0949484 -1.1001173
27801 0.60036119 0.51591227 0.69184169 0.8832863 0.67519529 0.65488498 0.62484501 0.25321528 1.01536737 0.86591473 0.79441828 0.69940516 0.43672534 0.78387394 0.3305011 0.71617627 0.51850886 0.81721453 0.8117979 0.79397684 0.66792091 0.52678062 0.66923807 0.45110663 0.45684014 0.66509594 0.49871868 0.38348878 0.66987741 0.33573332
27878 0.20724082 0.251249038 0.224987758 0.07606465 0.10667773 0.292715298 0.23451358 0.242937665 0.00775397 0.16377096 0.363109528 0.261029423 0.176667728 0.066787928 0.165074888 0.287652483 0.319185983 0.265588003 0.090519475 0.186286343 0.254594988 0.225849375 0.23219748 0.207747405 0.344186763 0.223796068 0.18578275 0.23326929 0.20503722 0.108737758
27883 0.25159062 -0.069007 -0.1082462 -0.3878672 -0.0385044 0.08386953 0.06610914 0.19389586 -0.2259357 -0.0500262 0.10345708 0.00795556 0.22842429 -0.042173 0.10813072 -0.118567 0.1236914 -0.0873416 -0.2958192 0.02275552 0.1955679 -0.0172271 0.12602222 0.07584221 0.18607825 -0.0986918 -0.018012 0.0818331 0.16634156 0.20456897
27965 -0.118026 -0.6212367 -0.2970719 -0.2217527 -0.2870939 -0.382557 -0.3854948 -0.2877222 -0.3919931 -0.3617564 -0.2898317 -0.1923206 -0.2409317 -0.255065 -0.2304888 -0.3037277 -0.468395 -0.3739158 -0.2540814 -0.1651836 -0.1348469 -0.6216901 -0.3341177 -0.3389301 -0.6394257 -0.3197268 -0.2010464 -0.4333364 -0.4282463 -0.3028326
27973 -1.2507258 -1.1747269 -1.1674582 -1.162611 -1.4591176 -1.2271387 -1.1450447 -1.2449054 -1.0951617 -1.2824832 -1.0471022 -1.4598898 -1.4445786 -1.0920993 -1.5520864 -1.3135383 -1.3494454 -1.2919808 -1.2365979 -1.4558178 -1.4341213 -1.1144166 -1.3503862 -1.1655296 -1.132557 -1.3640709 -1.3604904 -1.3399781 -1.3423673 -1.4112975
27979 -0.53404315 -0.3566629 -0.17504895 -0.4880136 -0.4181173 -0.32345155 -0.5324879 -0.53441785 -0.0633301 -0.4520972 -0.4686041 -0.4624471 -0.9591015 -0.59359165 -0.61666375 -0.42339715 -0.5245891 -0.19466115 -0.19579295 -0.66200195 -0.8367102 -0.3456565 -0.4933451 -0.74170435 -0.251457425 -0.53165965 -0.539599 -0.8074654 -0.8893834 -0.8924844
27981 -0.44281 0.07854856 0.05853655 -0.0977732 0.03171132 -0.0729499 -0.1590824 0.02825302 0.28827051 -0.1256304 -0.1021181 0.03388804 -0.2138351 -0.0913477 -0.0843804 0.00380557 -0.3007184 0.12711694 0.12017352 -0.2317249 -0.2423386 0.01905904 -0.2067392 -0.1573737 -0.63633 -0.143342 -0.1721053 -0.4903572 -0.1119873 -0.5466351
27993 0.57078201 0.73235242 0.70314385 0.28743487 0.35035767 0.70951692 0.55338383 0.44993542 0.23882204 0.54018509 0.89970961 0.93710822 0.54555871 0.35483416 0.66356759 0.58543244 1.1236017 0.39091706 0.47532129 0.60763131 0.62034917 0.77021159 0.82803987 0.68545395 0.44817643 0.67380612 0.72743883 0.59718409 0.87072202 0.25965353
27998 -0.4101739 -0.3288544 -0.5240493 -0.4691192 -0.4653542 -0.4177176 -0.609702 -0.669423 -0.7536685 -0.5365718 -0.4862576 -0.4947329 -0.5213302 -0.6813475 -0.4369393 -0.6558916 -0.3647109 -0.5163977 -0.5546633 -0.5892128 -0.2927425 -0.4360348 -0.4623235 -0.483127 -0.2616529 -0.9289119 -0.5111946 -0.6279077 -0.5025406 -0.5626977
28006 -0.891315 -0.738861 -0.5863247 -0.6041776 -0.6758299 -0.5781841 -0.6434395 -0.687294 -0.5196215 -0.7392576 -0.3435074 -0.7635324 -0.8894593 -0.7857587 -0.733504 -0.4839176 -0.694925 -0.641312 -0.5588818 -0.9020367 -1.1239274 -0.4031749 -0.6023045 -0.6061029 -0.9196723 -0.672005 -0.730485 -0.8956438 -0.6734934 -1.066341
28015 0.25060555 0.94143395 1.62550924 1.24508424 1.00270725 1.17838593 0.68098588 0.41127093 2.0941225 0.93190984 1.39582097 1.42864635 -0.0510864 1.058635 0.65692612 0.81022739 1.27102642 0.92053774 1.175155 0.79205234 -0.2546669 1.17866938 1.16883664 0.6364198 0.35577793 1.29401386 1.27709523 0.14182152 1.28727821 -0.0040363
28017 -0.0598424 0.10111407 -0.0166573 0.08042966 -0.0399624 -0.1788284 -0.0576186 -0.2483528 -0.1849101 -0.1301539 -0.0706517 -0.1803404 -0.0679774 -0.0914311 -0.1591947 -0.0502809 -0.1607428 -0.0282678 -0.0332928 0.0548975 -0.0899266 -0.1233248 -0.0056172 -0.1032353 -0.3202533 -0.2022242 0.00859958 -0.432634 -0.0490511 -0.1508569
28018 -0.35745695 -0.16803715 0.02840458 -0.04430195 -0.163496485 -0.2388448 -0.2654643 -0.3341401 -0.182353595 -0.20734255 -0.2892586 -0.28406655 -0.28225012 -0.06553633 -0.2688572 -0.1669833 -0.40724555 -0.02392316 -0.13327705 -0.16925024 -0.214555295 -0.1650175 -0.35129185 -0.42687915 -0.32675735 -0.30146965 -0.2146429 -0.3647936 -0.29992805 -0.239505025
28019 -0.6954943 -0.57455515 -0.60029905 -0.5331841 -0.7525569 -0.654959 -0.6215333 -0.6179306 -0.70047825 -0.60297405 -0.4720422 -0.8326108 -0.71073825 -0.5950303 -0.6946399 -0.5820601 -0.5464296 -0.5427802 -0.6809611 -0.76491775 -0.368191455 -0.5982803 -0.65669155 -0.6989227 -1.18913035 -0.7703258 -0.7443624 -0.8337041 -0.65825595 -0.7599692
28028 -0.37701189 -0.36814585 -0.23593391 -0.13395609 -0.242455075 -0.135258745 -0.31212717 -0.214439905 0.00912206 -0.26758142 -0.21816018 -0.274231205 -0.47463043 -0.61110076 -0.162512155 -0.18697873 -0.388269545 -0.17612993 -0.14625792 -0.503512045 -0.216284305 -0.260819765 -0.275331325 -0.26274345 -0.295422555 -0.24070658 -0.27396649 -0.27415021 -0.31158281 -0.5065172
28030 -0.292901 -0.4441906 -0.6001842 -0.4105188 -0.4601743 -0.3858032 -0.3270918 -0.2869881 -0.6152476 -0.2152804 -0.2907187 -0.8709299 -0.1073056 -0.1749631 -0.4421357 -0.1900156 -0.3608826 -0.4318484 -0.6078812 -0.3918215 -0.1507354 -0.4061494 -0.4339623 -0.2932052 -0.8698437 -0.3137109 -0.3978644 -0.152871 -0.3664591 -0.185954
28035 -0.2050421 -0.0709388 -0.1557466 0.01321356 0.07434099 -0.3286908 -0.3879 -0.2658028 -0.1922496 0.01969816 -0.1218306 -0.3682451 -0.2392265 -0.2086584 -0.3433079 -0.188562 -0.2005141 -0.0697853 -0.0074218 -0.0155568 -0.1695048 -0.2539228 -0.2591481 -0.3108408 -0.3886796 -0.295198 -0.2193308 -0.4344065 -0.1008489 -0.1981801
28040 -1.0715415 -1.3793469 -1.2691286 -1.4693762 -1.5734955 -1.3756047 -1.3857167 -1.4596582 -1.3680689 -1.2843962 -1.262778 -1.1695474 -1.146781 -1.4416484 -1.301028 -1.1723773 -1.1139043 -1.2242334 -1.0730969 -1.1655245 -0.8816448 -1.4269112 -1.3558372 -1.4529986 -1.8332165 -1.4425071 -1.4945339 -1.2593289 -1.2231904 -1.057565
28042 -1.0906406 -1.212353567 -1.1977647 -1.058163867 -1.334530333 -1.0030458 -1.223034267 -1.2471975 -1.314619633 -1.113477367 -1.149233333 -1.220845 -0.8434931 -1.065732633 -1.009241633 -1.072625933 -1.107561667 -1.1481685 -1.096515287 -0.862867913 -0.9624429 -1.185062433 -1.0347205 -1.143371967 -0.980919267 -1.163269 -1.160561867 -1.2339381 -1.185896733 -1.060759117
28064 0.29446256 0.21419429 0.20719705 0.45547274 0.38509728 0.20271783 0.33881095 0.44186843 0.15443958 0.30836016 0.20578412 0.18315837 0.44853649 0.40258389 0.33738692 0.32814076 0.25847183 0.34458424 0.26121351 0.46052004 0.45714457 0.33716045 0.16618508 0.32268102 0.27292784 0.41251856 0.26236012 0.32825796 0.38103927 0.26681714
28071 0.66477536 0.78630694 0.6500181 0.588566225 0.77450617 0.72395085 0.658002965 0.51949334 0.61101945 0.586340385 0.57889859 0.649356405 0.59466379 0.55656901 0.65386493 0.60921401 0.591648545 0.587727565 0.701396575 0.58910804 0.42241821 0.63924924 0.56206083 0.604676735 0.135030215 0.46047714 0.619896485 0.463954145 0.599083905 0.41106251
28078 -0.997 -1.0290719 -0.835219 -0.8324649 -0.8726067 -0.8130685 -0.9153377 -0.9680688 -0.8854742 -0.7592514 -0.4731038 -1.0168085 -0.8098141 -1.1098576 -0.8438426 -0.695556 -1.227716 -0.66331 -0.7627655 -0.9510386 -1.1875039 -0.7721801 -0.9663525 -0.7912443 -0.9778608 -0.963528 -0.9624295 -0.8868356 -0.9524103 -0.6768342
28080 -0.83004 -0.7084578 -0.4843876 -0.3988268 -0.6144817 -0.4198229 -0.5732103 -0.7027121 -0.0534092 -0.6125512 -0.5761217 -0.5472857 -0.865622 -0.5239877 -0.8554159 -0.5349034 -0.7134483 -0.4568413 -0.3573928 -0.6055837 -0.8276643 -0.5977499 -0.584098 -0.6446281 -0.733693 -0.6614967 -0.6758195 -0.8351098 -0.8164365 -0.7237474
28084 0.36583854 0.39323947 0.38809642 0.5622716 0.29409021 0.54595361 0.4358195 0.309712 0.35266358 0.4375998 0.31261571 0.61243743 0.57367041 0.29916476 0.43552958 0.6166387 0.23173391 0.59022169 0.77569414 0.67180005 0.30432646 0.50201845 0.32536738 0.39110398 0.28604366 0.34448605 0.43553487 0.18812297 0.20959293 0.66092761
28088 -0.8608786 -0.583315 -0.8638523 -0.7362373 -0.7481806 -0.7881333 -0.8304204 -0.6754059 -0.7933327 -0.6176854 -0.7135431 -0.9473201 -0.875319 -0.797342 -0.8704893 -0.5279686 -0.6343811 -0.7700884 -0.799817 -0.8967243 -0.590152 -0.7523757 -0.8115871 -0.8093562 -0.8533596 -1.0508796 -0.8705912 -0.8358252 -0.8350037 -0.8405688
28105 1.08603713 1.26262289 1.14688128 1.11973015 1.27788714 0.99691305 1.14686558 0.9153663 1.00755165 1.09320934 1.15938287 0.96811433 1.17487408 1.06678375 1.10162886 0.98443129 0.87201132 0.96566373 1.21217546 1.31387256 0.9881357 1.01040533 0.97004644 1.09174136 0.91113857 0.86106191 1.00928493 0.95757142 1.04890567 0.89407228
28106 -1.5568264 -1.1868285 -1.2382044 -1.1715095 -1.5147678 -1.3454566 -1.3409791 -1.3008783 -1.3231814 -1.1960019 -1.2550718 -1.1887872 -1.6868534 -1.2061706 -1.5397489 -2.7080828 -1.5689325 -1.4508623 -1.1651105 -1.5317644 -1.6012813 -1.1946919 -1.3684996 -1.6524683 -0.4551906 -1.3047419 -1.5372162 -1.7585494 -1.6114381 -1.5964317
