Gene	LuFA2a	LuFA2b	LuFA2c	LuFA2d	LuFA2e	LuFA3a	LuFA3b	LuFA3c	LuFA3d	LuFA3e	LuFA4a	LuFA4b	LuFA4c	LuFA4d	LuFA4e	LuMA2a	LuMA2b	LuMA2c	LuMA2d	LuMA2e	LuMA3a	LuMA3b	LuMA3c	LuMA3d	LuMA3e	LuMA4a	LuMA4b	LuMA4c	LuMA4d	LuMA4e
11720 0.30264663 0.29295883 -0.3694773 -0.0835189 0.13620827 -0.1131828 0.37231583 0.2688802 -0.1200079 -0.212054 0.43082515 0.10685388 -0.1737931 -0.0196455 0.26485816 0.47558415 0.17150212 -0.1498325 0.10324302 -0.1334579 0.0688918 0.00958844 0.36338491 0.4208045 -0.2454958 -0.3248474 -0.1174112 0.35651913 0.31661148 0.04736508
11732 -0.65892335 -0.7161769 -0.4897992 -0.5050737 -0.30207135 -0.67433735 -0.60029345 -0.60844075 -0.6562767 -0.450729 -0.71893365 -0.5527118 -0.4923748 -0.3885932 -0.47174295 -0.5135577 -0.574305 -0.58638245 -0.6387217 -0.7103931 -0.71332425 -0.5951303 -0.74656285 -0.4866152 -0.5375681 -0.184554 -0.7063288 -0.69200915 -0.66775865 -0.61048265
11735 -1.6272093 -1.377241133 -1.7518836 -1.582473033 -2.045004 -1.985526633 -1.6849416 -1.6004809 -2.032109233 -1.880029067 -1.124968033 -2.053145233 -2.452010767 -1.617278967 -1.993117133 -1.806750067 -1.9975449 -1.709666133 -1.643711667 -0.937035133 -1.699158933 -2.011432733 -1.469723133 -1.342773 -1.6994393 -1.3382657 -1.356791433 -1.599893467 -0.8228865 -2.170107333
11736 -0.972268533 -0.934692533 -1.0854453 -1.1409537 -1.030146267 -0.9079323 -0.998033533 -1.074617333 -0.786135633 -1.149247 -0.928975133 -1.1684917 -1.029920267 -1.232147233 -1.079771367 -0.908532967 -0.76480405 -0.858052933 -0.991969067 -0.656097567 -0.75022038 -0.975993933 -1.124700533 -1.4328211 -0.859414067 -0.934265833 -0.952577 -1.128350567 -1.075560833 -0.9014913
11737 1.0597938 0.69380305 0.78869786 0.38182292 0.77504704 0.868533 1.00655767 1.04235046 0.9649021 0.55267763 0.65833885 0.56843627 0.71556329 0.62364303 0.79613939 1.29372297 1.39592195 0.81748895 0.93745284 0.49664525 1.43230237 0.81168498 0.78479468 0.68035817 0.90996312 0.4955646 0.7461565 1.08547609 0.64254957 0.96172479
11744 0.46881101 0.57884671 0.73305447 0.51824617 0.87756652 0.74332896 0.72103945 0.58934431 0.69485662 0.55346858 1.05227943 0.69717424 0.68088289 0.5434767 0.62982858 0.55658672 0.45437858 0.648781 0.66279921 0.57106586 0.49059217 0.75259008 0.50419739 0.45651274 0.68564718 0.78146462 0.59960997 0.52850196 0.58159988 0.55445066
11745 -0.1901369 -0.6230339 -0.6210834 -0.5922621 -0.6838188 -0.5263905 -0.7944381 -0.8178735 -0.5986084 -1.057579 -0.7805509 -0.7736922 -0.664172 -0.5279179 -0.4839152 -0.6126924 -0.5925174 -0.594472 -0.8483783 -0.6701957 -0.6182494 -0.6289346 -0.618467 -0.4379178 -0.6392574 -0.6448723 -0.6220218 -0.6369411 -0.6116376 -0.9077749
11746 -0.4698614 -0.3654019 -0.1310274 -0.1900944 -0.1444178 -0.2016649 -0.3295395 -0.3114115 -0.2457587 -0.2564738 -0.5589149 0.35974593 -0.169985 -0.1596103 -0.2020833 -0.3651117 -0.1559681 -0.3544839 -0.2520727 -0.2291285 -0.0713259 -0.3615121 -0.2083868 -0.2622672 -0.4119897 -0.318208 -0.2308124 -0.2704156 -0.3240579 -0.3883161
11747 0.21480617 0.55253041 0.39604389 0.37431948 0.60756228 0.58440134 0.26783423 0.18852271 0.47707057 0.24989175 0.41496534 0.17142745 0.43229785 0.29852107 0.27678565 0.19558052 0.60298183 0.44584203 0.49628368 0.07208554 0.57832044 0.54826998 0.37639626 0.35014318 0.31644043 0.33699756 0.53931705 0.30847183 0.35988259 0.37129472
11749 0.16639629 0.149735163 0.071487013 0.04811818 0.12629223 0.149989067 0.15470778 0.288080113 0.17975421 0.028273923 0.100585997 0.005341423 0.102372847 -0.065009897 0.071088097 0.216423297 0.24672041 0.197513377 -0.00154839 0.147588343 0.273304603 0.072681367 0.053210733 0.028687043 0.328860253 0.02303286 0.03510549 0.182888393 -0.042707077 0.21852617
11750 -0.681285785 -0.516107795 -0.378150048 -0.473488755 -0.371101908 -0.331560958 -0.390976005 -0.620326713 -0.311835273 -0.426309595 -0.421650675 -0.37825076 -0.325455753 -0.493593578 -0.458132425 -0.443681715 -0.347922903 -0.38570793 -0.38356384 -0.6323409 -0.252763095 -0.350946733 -0.372006733 -0.382247003 -0.433516528 -0.471869298 -0.458730103 -0.469269443 -0.438417575 -0.4236191
11757 -0.1815478 -0.3014957 -0.1208227 -0.1627473 -0.0642171 0.08071531 -0.3354755 -0.214037 0.03727056 -0.1646473 -0.5476522 -0.3224681 -0.116643 -0.1670271 -0.264709 -0.0323595 0.29551635 0.03559269 -0.1184113 -0.1445121 0.27744972 0.04358323 -0.1888123 -0.3040821 -0.0784694 -0.1478482 -0.1330755 -0.0324096 -0.4025908 -0.0875604
11758 1.13955067 1.18892605 1.32058255 1.23088952 1.48970198 1.69183913 1.18098445 1.13251033 1.57104671 1.08655469 0.9179717 1.13189139 1.57447903 1.16589043 1.46741786 1.26497431 1.6109692 1.47123573 1.37871093 0.80146601 1.67240575 1.57788772 1.44946349 1.21729083 1.33876951 1.15938608 1.51765921 1.56369436 1.08050829 1.19520965
11765 -0.24292003 -0.544589743 -0.077330197 -0.341549413 -0.375418887 -0.267554 -0.31080489 -0.172106197 -0.13404766 -0.30693793 -0.467369013 -0.285564403 -0.280856683 -0.426878167 -0.316969363 -0.090540123 -0.128106997 -0.282617623 -0.355212283 -0.25406335 -0.104061713 -0.227279023 -0.29027217 -0.373395563 -0.048798043 -0.252849493 -0.495312653 -0.26890236 -0.4443941 -0.205745283
11767 -0.1373945 -0.0936809 -0.1565918 -0.1268677 -0.3367156 -0.0419682 -0.0874948 -0.1489581 -0.1482881 -0.0703146 0.06588161 -0.4194238 -0.0837196 -0.0858836 -0.0900379 -0.1187235 0.09500873 0.00454428 -0.2134925 -0.3662705 -0.1108876 -0.0789619 -0.1009666 -0.2359508 -0.0959257 -0.3724694 -0.1435546 0.1324901 -0.1301807 -0.1693127
11768 0.278546435 0.27130652 0.385883855 0.257648035 0.52501384 0.323531065 0.19202619 0.063611855 0.518972055 0.523668005 0.27544657 0.27450712 0.433436085 0.348919385 0.130892075 0.047799135 0.24793623 0.600084575 0.431712695 0.34910482 0.319059585 0.317888925 0.10802957 0.164147685 0.417814505 0.516700705 0.198092915 0.153876875 0.17735634 0.500891335
11769 1.31334099 1.4270743 1.24019754 1.24114038 1.20115871 1.34244245 1.27627322 1.30432657 1.27047764 1.29348511 1.74027186 1.36226396 1.38252259 1.33588931 1.33735674 1.34470732 1.24967641 1.30519739 1.37873577 1.34976316 1.10438981 1.41656101 1.21283958 1.15260278 1.38110734 1.29105145 1.43911552 1.21083692 1.28980055 1.17513248
11771 0.91365388 0.26584159 1.02803092 1.25592007 1.29717205 1.13945495 0.92722623 0.74150711 1.18085319 0.94224873 1.55399384 1.40675354 1.01088079 1.41922411 0.69179107 0.88846658 0.79581613 1.16394225 1.59038155 1.0386984 1.08715921 1.17456757 0.89132701 1.10198156 1.28676413 0.75765217 1.14655288 0.71542302 0.9901324 1.38978779
11772 0.809917955 0.73174888 0.833286755 0.78267385 0.705238 0.85299522 0.614184095 0.719559065 0.835382815 0.751372815 0.2853819 0.285819225 0.93775186 0.705633375 0.906098275 0.586257425 1.00396274 0.88717313 0.760805255 0.45836211 1.01988974 0.80377011 0.804218765 0.554973375 0.798785255 0.792583125 0.690420505 0.914908025 0.58936997 0.85553093
11773 -0.113067215 0.04576988 0.02725684 0.1364255 0.26568211 0.392529805 0.051766275 -0.12962516 0.32442402 0.0190608 -0.063826995 -0.05898684 0.031654415 0.069392775 0.040470835 -0.015417005 0.502068185 0.291339615 0.215355155 -0.21728535 0.31033859 0.39183457 0.028612895 -0.1794621 0.022878705 -0.103252705 0.42120674 0.18108678 -0.18786083 0.058503085
11774 0.263887553 0.360015983 0.115710543 0.271689517 0.23158618 -0.098340227 0.21007044 0.183890063 0.032575257 0.434000347 0.19139235 0.58528358 0.218193393 0.335082597 0.37688518 0.183221893 -0.040140523 0.04980021 0.06124407 0.620341623 0.198898103 -0.10287811 0.232444497 0.497971213 0.110475363 0.451761457 0.450216007 0.32635014 0.235241213 0.076433947
11775 -0.0250095 0.18703079 -0.4753361 -0.3840528 -0.6150859 -0.5406575 0.09667614 0.15067207 -0.3095179 -0.3108724 -0.3322095 -0.36171 -0.2856863 -0.4670699 0.26045243 0.03876843 -0.3236097 -0.327046 -0.6603469 -0.3258307 -0.3793615 -0.4875238 0.05483324 -0.0552638 -0.2542003 -0.0792849 -0.4771803 0.03571457 0.07934293 -0.6270052
11776 -0.1483684 0.11069252 0.07290624 -0.1874969 0.14648771 0.29210708 0.12651831 -0.064642 0.23898132 -0.0204814 0.04431496 -0.5673332 0.31375442 0.03182217 0.07672807 0.22439532 0.15436055 0.07822013 0.14020664 -0.4084669 0.03982137 0.0474888 0.08436416 0.16621665 0.11404128 0.18681116 0.29714202 0.03757929 -0.1945707 0.0438056
11777 -6.1068398 -3.3660576 -3.5661987 -3.868253 -3.8762491 -2.8083782 -4.8842146 -4.4376005 -4.9754384 -3.0899238 -2.5656165 -2.9174152 -3.5672203 -3.2039861 -4.1416981 -3.9596766 -2.7717603 -4.1652415 -3.1384118 -3.7323845 -3.6694158 -2.9127395 -5.0194346 -2.8887622 -3.8738485 -3.9958519 -3.4387447 -4.4216802 -4.4287723 -4.4910157
11778 0.43154346 0.30320595 0.63487575 0.45032862 0.75223648 0.63694941 0.61778475 0.47021927 0.55578538 0.44477055 1.24929233 0.46453794 0.62473158 0.50705954 0.4309479 0.47681449 0.53288129 0.57748944 0.7257959 0.39634855 0.65306497 0.66964611 0.62172685 0.84846691 0.4073042 0.39584506 0.37940844 0.42428626 0.35048705 0.54836225
11782 -0.5221651 -0.5392206 -0.3770394 -0.335289 -0.6296243 -0.5813742 -0.4146363 -0.3071199 -0.5228366 -0.3115669 -0.685789 0.17993878 -0.3539496 -0.3097783 -0.5555001 -0.5366046 -0.5790094 -0.4343813 -0.6614816 0.06203703 -0.3765039 -0.5153201 -0.3063813 -0.3588065 -0.4283746 -0.7150715 -0.5575151 -0.3238915 -0.4615642 -0.5601513
11787 -0.093017805 0.057370463 0.157518013 0.089682828 0.053106232 0.11258181 0.085470555 0.129453732 0.219958612 0.212761275 0.091779092 0.210573967 0.10404125 0.174808175 0.14669869 0.039982415 0.08361251 0.181098987 0.141209758 0.084880905 0.095042738 0.172867132 0.055009645 0.108656395 0.13470561 0.128663143 0.12752983 0.050304667 0.003597465 0.226296597
11789 -0.1427007 -0.4348422 -0.1521787 -0.0605867 -0.3748805 -0.6202181 -0.3883862 -0.2077106 -0.1932396 -0.3490456 -0.6074907 -0.2632512 -0.1720882 -0.2412234 -0.3633098 -0.410718 -0.5403901 -0.0037382 -0.4867685 -0.1794993 -0.1934524 -0.4844979 -0.2081295 -0.2281618 -0.1440218 -0.1565398 0.01276925 -0.29669 -0.1241666 -0.4385884
11790 -0.3318262 -0.2976765 -0.5816468 -0.4895027 -0.5030256 -0.4759128 -0.1821197 -0.2449657 -0.6356493 -0.4820608 -0.2050614 -0.6811733 -0.4704934 -0.4583304 -0.156036 -0.2542121 -0.5431989 -0.6350622 -0.6337428 -0.3461979 -0.6801299 -0.3796361 -0.2403315 -0.198737 -0.4453412 -0.7367334 -0.2966938 -0.2652486 -0.1967211 -0.4170629
11792 -2.1362101 -1.5286437 -1.3707562 -2.2242852 -4.0940666 -1.68115 -2.5214202 -0.4522079 -2.0287428 -1.4031928 -0.687841 -0.402026 -1.9040681 -2.0828024 -2.1934057 -1.8466853 -2.2424212 -2.2273353 -1.6578797 -2.8216391 -2.2124017 -1.8969008 -2.3186341 -1.3359185 -1.9240159 -1.3132278 -1.1607995 -1.8911297 -2.7908734 -2.1895312
11793 0.3320338 1.13005577 0.83787893 0.94837331 1.04497616 1.09309237 1.31338481 0.90001962 1.34677805 0.66535025 1.25971544 0.55460983 0.75644581 0.94391268 0.89996891 1.07937133 1.07682158 1.13461478 1.26134025 0.72736701 1.08440843 1.27903254 1.14361575 1.16383789 0.8881072 0.85284407 1.05433911 1.01176696 1.12397801 1.0867034
11796 -0.3992829 -0.4910225 -0.105039 0.13976259 0.5262111 0.00690189 0.227808 -0.0876517 0.07104073 -0.1245923 0.34771972 1.01319692 -0.132248 -0.0167351 -0.1013018 0.2909566 -0.1943995 -0.0374629 0.21339176 0.06316554 -0.1310094 0.06373893 0.0570718 0.33628919 0.07225325 -0.1114637 -0.0442223 -0.1014384 0.31934051 0.09750434
11798 -2.170272 -2.01551585 -1.45737915 -1.3709915 -1.63198385 -1.695756 -1.5391242 -1.78945725 -1.60042265 -1.62591215 -1.6483255 -1.8266858 -1.67748325 -1.38855835 -1.8727396 -1.56340305 -1.4800122 -1.4828119 -1.5495308 -1.6016159 -1.9546022 -1.6203361 -1.4940272 -1.68092145 -1.45081155 -0.94859065 -1.36972805 -1.76104795 -1.5872265 -1.538289
11799 -0.2459168 -0.1787336 -0.0638191 -0.0727557 -0.0553724 -0.0518763 -0.2605759 -0.1293581 0.03089967 -0.3370013 0.1001123 -0.1858199 -0.1165925 -0.1467806 -0.101963 -0.1852802 -0.0644048 0.02204807 -0.0293708 -0.0092358 -0.2304916 0.01548731 -0.2791181 -0.2813751 0.17546212 -0.1048607 -0.0757176 -0.145886 -0.0672941 -0.1645585
11800 -1.1527396 -0.9257391 -1.0426021 -0.93115525 -0.84156255 -1.0484391 -1.1373757 -1.02689355 -0.94106765 -1.17875425 -1.1477772 -0.7704788 -1.10096555 -1.0476344 -1.17359125 -0.84037225 -1.1075242 -0.89451205 -1.1441253 -0.68230515 -1.12035745 -1.1296425 -0.71095435 -0.94324095 -0.941153 -0.88481856 -1.10974755 -0.9694567 -0.78603375 -0.99174695
11804 0.14832519 0.182851493 0.211214633 0.231645647 0.1601031 0.11478575 0.16921691 0.166086763 0.2282041 0.083884167 0.290836197 0.213452477 0.147978473 0.131154003 0.24644582 0.14192018 0.139762377 0.138070737 0.09124863 0.128937283 0.13756546 0.12400094 0.143102503 0.24480629 0.18376954 0.193788293 0.055494813 0.149954597 0.14578384 0.140282217
11806 1.34954916 1.62318885 1.67996632 1.70236516 1.72213129 1.62938627 1.32652566 1.22826278 1.68644158 1.39553754 1.729453 1.48219596 1.63755738 1.68462548 1.24189998 1.40719094 1.4911421 1.8782092 1.94707715 1.55917635 1.26790885 1.79342542 1.50011211 1.11777211 1.62712798 1.57741399 1.63818346 1.34422356 1.18981404 1.78910639
11810 0.0300514 0.47065047 0.58419172 0.772292765 0.71917281 0.668102765 0.543949395 0.404513955 0.78167804 0.60232864 0.63640183 0.359246355 0.45050288 0.657293715 0.487970895 0.53345811 0.59399043 0.75300071 0.724343795 0.569019605 0.67466732 0.725995425 0.64627258 0.66429755 0.493568315 0.549950825 0.661507075 0.538560045 0.533004175 0.875797805
11819 0.18073217 0.058174695 -0.64436138 -0.50159344 -0.16689893 -0.297546495 -0.28512015 0.157755375 -0.444050115 0.074676345 -0.444269245 -0.08858428 -0.482565495 -0.391264485 -0.09197934 0.12920501 -0.192228035 -0.42112199 -0.295925205 -0.752022925 -0.08228378 -0.41160736 0.012732815 0.273392945 -0.426563685 -0.54133057 -0.22509197 -0.210886665 -0.11130287 -0.500168215
11834 0.66533093 0.9125015 0.90862407 1.05966665 1.25597253 1.01395661 0.74089534 0.68407054 0.9827769 1.1034954 1.29709984 1.19608581 0.99452958 1.11407561 0.70106858 0.62610383 0.76607385 1.00651996 1.30757521 1.22585529 0.56848929 1.02966946 0.85432759 1.00212077 0.72445058 0.98607069 1.05092171 0.53117689 0.86398374 0.97280272
11837 0.67986256 0.65837006 0.79944178 0.635270955 0.87740577 0.945651875 0.663690445 0.688694773 0.942108818 0.69924976 0.200794828 0.682375163 0.866158245 0.58684938 0.93090588 0.551132825 1.074525345 0.961295995 0.813038368 0.271383143 0.986014068 0.927243703 0.743392745 0.381949175 0.71391744 0.636567795 0.974723075 0.899027728 0.45589112 0.851278188
11842 -1.1795063 -0.8839529 -0.9050772 -0.6486254 -0.8241442 -0.9127314 -1.6364359 -1.364808 -0.8951041 -0.9876742 -0.4811959 -0.8944707 -0.874158 -0.3964643 -1.2209528 -0.9643546 -0.7166652 -0.7293058 -0.5009449 -0.8904864 -0.6715371 -0.7152557 -1.0922263 -1.1857656 -0.9226629 -0.9207973 -1.0567442 -1.1380865 -1.2801127 -0.6374037
11843 -0.5192188 -0.2564515 -0.21458 -0.3689425 -0.2058948 -0.4125079 -0.3906026 -0.5749581 -0.2757679 -0.3362557 0.05308415 -0.3999936 -0.312777 -0.2547908 -0.439995 -0.6042042 -0.5514343 -0.3076362 -0.2178787 -0.3120584 -0.4102064 -0.3203891 -0.4110222 -0.4698903 -0.4086461 -0.4092706 -0.3373522 -0.5193453 -0.3558757 -0.4703306
11847 0.62648486 0.58515182 0.45203312 0.51643667 0.4599808 0.5726289 0.53085369 0.63927055 0.34616012 0.49648576 0.06056679 0.3830242 0.50610605 0.34621419 0.65229684 0.68608158 0.65546068 0.50101237 0.30201523 0.34081536 0.63425909 0.55754797 0.63493742 0.25000084 0.38637978 0.47944842 0.40761128 0.77858366 0.47682386 0.35404374
11848 0.499229593 0.39181233 0.52947868 0.371894057 0.670045487 0.498605 0.316582487 0.574780927 0.3504681 0.49766906 0.128768417 0.418421333 0.468165653 0.404270553 0.334441897 0.28628763 0.380973153 0.46646523 0.385140707 0.44823918 0.337382343 0.444085217 0.335776147 0.31862044 0.39288536 0.46502711 0.40450593 0.314071403 0.387671227 0.40383915
11852 0.20302264 0.38321092 0.35501021 0.39681665 0.31395584 0.48791264 0.33373551 0.31462544 0.47815483 0.28616873 0.44022674 0.22353771 0.12302097 0.28812956 0.33288307 0.23001072 0.53528805 0.52866644 0.33925208 0.19139515 0.39917518 0.48128731 0.32928815 0.28315767 0.33411404 0.22555497 0.51882141 0.3439685 0.25783896 0.21416658
11854 0.38490532 0.41027256 0.48690439 0.54490698 0.13869113 0.3123287 0.37575716 0.53982598 0.32771882 0.67089088 0.36850944 0.61920884 0.36794196 0.35020009 0.42329774 0.11913446 0.27418822 0.27208526 0.2015199 0.77538396 0.25447521 0.23648657 0.27867648 0.32663664 0.50920888 0.49847738 0.20246836 0.46824344 0.67934634 0.31768327
11855 -1.9921651 -3.3365736 -4.2172445 -3.09381 -3.9929301 -2.8083782 -3.2311 -1.5632985 -3.0873437 -2.962789 -0.5953144 -4.0062348 -3.5144762 -3.2522386 -5.5541984 -2.9273013 -2.7717603 -3.4982057 -2.8176831 -5.6725511 -2.6601795 -2.9127395 -2.8581241 -2.4968398 -3.8232303 -3.4523447 -2.8516445 -4.3434801 -3.6297639 -3.861573
11861 -2.1942558 -2.4063272 -2.3279207 -2.2476124 -2.1971597 -1.8151112 -2.66862 -2.4216832 -2.2830642 -2.1939772 -2.297982 -4.1097009 -2.3938536 -2.2923296 -2.2705884 -2.2691379 -2.4309285 -2.0484358 -2.2842086 -1.8240141 -2.5515814 -2.0729755 -2.6373573 -2.4936866 -2.1755996 -2.0985391 -2.2614458 -2.3643534 -1.9934803 -2.1767775
11863 -0.1976283 -0.294262 -0.09216 -0.0142692 -0.2658895 -0.1172049 -0.1280079 -0.1491667 -0.1101176 -0.0794527 -0.1744419 -0.0992533 -0.1187209 0.08294645 -0.0793025 -0.1570382 0.06083413 0.02358986 -0.158668 -0.0163946 -0.0441017 -0.1130595 -0.2603022 -0.2308673 -0.0899738 -0.0828418 -0.0854936 0.02925632 -0.0585559 -0.0228414
11864 -1.5516266 -1.9408686 -1.4031477 -1.3163057 -1.0306522 -1.2676895 -1.0992663 -1.3019935 -1.1562062 -1.2459686 -1.0712181 -1.4555388 -1.4889789 -1.1973224 -1.4987386 -1.2763703 -1.3921758 -1.3086014 -0.8829475 -1.2651931 -1.566984 -1.0811682 -1.3311606 -1.3518822 -1.2483591 -1.4096026 -1.1981179 -1.6039418 -1.2281944 -0.9037434
11867 -0.0441914 -0.0009497 -0.0138603 -0.2670626 0.06293897 0.06181614 0.07512096 -0.1990826 0.03811394 -0.0829274 0.15433827 -0.3060234 0.26346176 -0.1335132 0.16888556 -0.0287126 0.1519272 0.07218567 -0.0687272 -0.3327688 0.15071453 0.03425051 0.04531297 -0.0505624 -0.0397224 -0.086318 0.25518813 0.15646988 -0.1414241 -0.0296765
11883 0.1520064 0.08358831 0.0820606 -0.0380188 0.08626666 0.02773431 0.25518264 0.13993502 -0.0328855 0.03146507 0.42411186 0.0024275 0.24879472 0.06240769 0.25772539 0.22127402 -0.120432 0.03179938 -0.2301184 -0.1547175 0.08808841 0.08972843 0.26387238 0.17255863 -0.0469391 -0.0708063 0.16147818 0.10081834 0.14019835 0.10026765
11886 -0.1627679 -0.0176445 -0.0571798 -0.0064261 -0.158536 -0.075147 -0.1939875 -0.1573278 -0.0638257 -0.1081089 -0.357012 -0.0676919 0.01845859 -0.0523038 -0.0694621 -0.4497518 -0.0001707 -0.0946188 -0.0598406 -0.11629 -0.0787382 -0.0926738 -0.2369575 -0.331331 -0.1114506 -0.0200817 -0.0308014 -0.0388714 -0.2746287 -0.3094828
11891 1.32723764 1.31757056 1.25681566 1.56379627 0.95000908 1.10185685 1.23304902 1.37239055 1.08098227 1.44457185 1.15248661 1.48831585 1.21154553 1.32221254 1.37187232 1.03015503 1.10119111 1.17293606 0.9803161 1.62767851 1.0302048 0.94871166 1.37959939 1.27660328 1.21542228 1.66997738 1.21909687 1.36802302 1.56375085 0.777371
11907 -0.249312 -0.2169359 -0.2584829 -0.3096127 0.06734371 0.11413726 -0.0441485 -0.2150837 -0.0349735 -0.2940113 0.0642585 -0.2901666 0.02925602 -0.1780003 0.01596754 -0.1328948 -0.0101164 -0.0610809 -0.0305919 -0.3769279 -0.1438231 0.23937608 -0.2695193 -0.2566418 -0.0778989 -0.3246441 -0.0582813 -0.0982944 -0.1193697 -0.2527967
11909 -0.912961065 -1.05825037 -0.69723759 -0.517357945 -0.614464705 -0.55299638 -0.844237635 -0.894140465 -0.653617305 -0.63022676 -0.99139614 -0.83222755 -0.504555535 -0.49410733 -0.92119483 -0.89112389 -0.7808429 -0.624851485 -0.31564888 -1.0398971 -0.499653865 -0.51940626 -0.87943954 -0.97869614 -0.57766277 -0.343118755 -0.71955096 -0.90151044 -0.877467945 -0.37417786
11910 -0.9230399 -0.5329194 -1.4797521 -1.2317118 -0.8246 -0.7663472 -0.4431066 -0.6721961 -1.008628 -1.3473126 -0.6510454 -0.6241487 -1.0334932 -1.4515165 -0.467287 -0.4177173 -0.7896715 -0.939896 -0.9381792 -0.1351168 -1.2770801 -0.6758756 -0.5921921 -0.863564 -0.9226735 -1.0693458 -0.9163828 -0.8049078 -0.813977 -0.9215176
11911 1.09874498 1.18155292 1.27674238 1.47288865 1.10460059 1.25049927 0.9137235 1.05631034 1.28777917 1.2781025 0.99705766 1.3270657 1.25728932 1.38341872 1.18969199 1.01713268 1.09919258 1.32934401 0.96914127 1.30025471 1.22896699 1.16244123 1.16882089 1.1465792 1.20033567 1.44925193 1.00605101 1.1715311 1.16985374 1.12302557
11920 0.143494365 0.099608925 0.07675749 0.016576045 0.177596995 0.066204995 0.09959827 0.08248037 -0.064621375 0.1016642 0.421717925 0.20365808 0.119865075 0.05232996 -0.006361125 0.079099655 0.031963765 -0.060684235 0.146052895 0.089196295 0.02753888 0.10947325 0.15926956 0.303552655 -0.059824875 0.16066936 0.04841752 0.057354465 0.10054622 -0.083922985
11927 -1.1866484 -0.8424572 -0.7934103 -0.7281126 -0.8516374 -0.8567371 -1.044037 -1.16423 -0.7105669 -0.5829741 -1.2109697 -0.8951993 -0.5281293 -0.6537249 -1.0528171 -0.9771228 -0.6915568 -0.6501765 -0.6706568 -0.7321317 -0.5103275 -0.8308788 -1.0586815 -1.004979 -0.7551257 -0.614314 -0.7920223 -1.1268882 -0.829384 -0.7787341
11928 -0.8326881 -0.5975758 -0.2696999 -0.42234195 -0.412119705 -0.274012365 -0.73780595 -0.44370165 -0.3640714 -0.41214395 -0.9720837 -0.51005405 -0.4274923 -0.39873785 -0.7222032 -0.7029334 -0.45300255 -0.38490605 -0.64710865 -0.98748365 -0.45107705 -0.321014015 -0.74251445 -1.18492695 -0.29460435 -0.6150282 -0.426481 -0.42944886 -0.44207815 -0.37303421
11931 1.14120079 0.959623125 1.19420155 1.274387965 1.03654597 1.095615635 1.059408125 1.12650123 1.160019325 1.18284255 1.14666285 1.071282505 1.196889765 1.321526175 1.11035195 1.035206735 1.01571968 1.13268628 1.21301242 1.084922265 1.16460344 1.02956765 1.13354572 1.241852635 1.172679735 1.144956665 0.96592085 1.2289748 1.162321845 1.337828285
11932 -1.1212279 -1.4525027 -1.2338631 -1.3777222 -1.1594884 -1.25106 -1.4472012 -1.1888506 -1.4143964 -1.1042344 -1.358678 -1.117433 -1.2336167 -1.2148893 -1.2322937 -1.3692397 -1.3496158 -1.31551 -1.3594447 -1.0495718 -1.3187389 -1.301424 -1.4759024 -1.3902278 -1.1056392 -0.9974545 -1.5869268 -1.4798611 -1.2332081 -1.3333021
11933 0.07881435 0.09360735 -0.1202319 -0.2931287 0.03311928 0.0227625 0.17402289 0.13378892 -0.0538297 -0.1674372 -0.3292519 -0.2592694 0.02594662 -0.3353983 0.08838116 0.25252603 0.16023489 -0.0674136 -0.0214595 -0.4370442 0.12862072 -0.0064393 0.04147102 -0.1088429 -0.1438196 -0.1514351 -0.0159127 0.32550319 -0.0235978 -0.122096
